Id,Id,Id.1,close,coin,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
607,606.0,606.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508814000,2017-12-26 23:35:28.983751,0.0,0.0
608,608.0,608.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508817600,2017-12-26 23:35:28.983751,0.0,0.0
609,609.0,609.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508821200,2017-12-26 23:35:28.983751,0.0,0.0
610,610.0,611.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508824800,2017-12-26 23:35:28.983751,0.0,0.0
611,611.0,610.0,3.05e-06,,1,JordanManual,CCCAGG,3.05e-06,3.05e-06,3.05e-06,DUX,1508824800,2017-12-28 00:53:05.395176,0.0,0.0
612,612.0,612.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508828400,2017-12-26 23:35:28.983751,0.0,0.0
613,613.0,613.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508832000,2017-12-26 23:35:28.983751,0.0,0.0
614,614.0,614.0,3.1e-06,,1,JordanManual,CCCAGG,3.1e-06,3.08e-06,3.08e-06,DUX,1508835600,2017-12-28 00:53:05.395176,0.0,0.0
615,615.0,615.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508835600,2017-12-26 23:35:28.983751,0.0,0.0
616,616.0,616.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508839200,2017-12-26 23:35:28.983751,0.0,0.0
617,617.0,617.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508842800,2017-12-26 23:35:28.983751,0.0,0.0
618,618.0,618.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508846400,2017-12-26 23:35:28.983751,0.0,0.0
619,619.0,619.0,3.08e-06,,1,JordanManual,CCCAGG,3.1e-06,3.07e-06,3.07e-06,DUX,1508846400,2017-12-28 00:53:05.395176,0.0,0.0
620,620.0,620.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508850000,2017-12-26 23:35:28.983751,0.0,0.0
621,621.0,621.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508853600,2017-12-26 23:35:28.983751,0.0,0.0
622,622.0,622.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508857200,2017-12-26 23:35:28.983751,0.0,0.0
623,623.0,623.0,3.04e-06,,1,JordanManual,CCCAGG,3.07e-06,3.04e-06,3.07e-06,DUX,1508857200,2017-12-28 00:53:05.395176,0.0,0.0
624,624.0,624.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508860800,2017-12-26 23:35:28.983751,0.0,0.0
625,625.0,625.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508864400,2017-12-26 23:35:28.983751,0.0,0.0
626,626.0,626.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508868000,2017-12-26 23:35:28.983751,0.0,0.0
627,627.0,627.0,3.03e-06,,1,JordanManual,CCCAGG,3.06e-06,3.03e-06,3.03e-06,DUX,1508868000,2017-12-28 00:53:05.395176,0.0,0.0
628,628.0,628.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508871600,2017-12-26 23:35:28.983751,0.0,0.0
629,629.0,629.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508875200,2017-12-26 23:35:28.983751,0.0,0.0
630,630.0,631.0,2.96e-06,,1,JordanManual,CCCAGG,2.97e-06,2.96e-06,2.97e-06,DUX,1508878800,2017-12-28 00:53:05.395176,0.0,0.0
631,631.0,630.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508878800,2017-12-26 23:35:28.983751,0.0,0.0
632,632.0,632.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508882400,2017-12-26 23:35:28.983751,0.0,0.0
633,633.0,633.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508886000,2017-12-26 23:35:28.983751,0.0,0.0
634,634.0,634.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508889600,2017-12-26 23:35:28.983751,0.0,0.0
635,635.0,635.0,2.9e-06,,1,JordanManual,CCCAGG,2.96e-06,2.9e-06,2.96e-06,DUX,1508889600,2017-12-28 00:53:05.395176,0.0,0.0
636,636.0,636.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508893200,2017-12-26 23:35:28.983751,0.0,0.0
637,637.0,637.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508896800,2017-12-26 23:35:28.983751,0.0,0.0
638,639.0,638.0,2.95e-06,,1,JordanManual,CCCAGG,2.96e-06,2.95e-06,2.96e-06,DUX,1508900400,2017-12-28 00:53:05.395176,0.0,0.0
639,638.0,639.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508900400,2017-12-26 23:35:28.983751,0.0,0.0
640,640.0,640.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508904000,2017-12-26 23:35:28.983751,0.0,0.0
641,641.0,641.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508907600,2017-12-26 23:35:28.983751,0.0,0.0
642,642.0,642.0,2.98e-06,,1,JordanManual,CCCAGG,2.99e-06,2.98e-06,2.98e-06,DUX,1508911200,2017-12-28 00:53:05.395176,0.0,0.0
643,643.0,643.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508911200,2017-12-26 23:35:28.983751,0.0,0.0
644,644.0,644.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508914800,2017-12-26 23:35:28.983751,0.0,0.0
645,645.0,645.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508918400,2017-12-26 23:35:28.983751,0.0,0.0
646,646.0,646.0,2.94e-06,,1,JordanManual,CCCAGG,2.97e-06,2.93e-06,2.97e-06,DUX,1508922000,2017-12-28 00:53:05.395176,0.0,0.0
647,647.0,647.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508922000,2017-12-26 23:35:28.983751,0.0,0.0
648,648.0,648.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508925600,2017-12-26 23:35:28.983751,0.0,0.0
649,649.0,649.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508929200,2017-12-26 23:35:28.983751,0.0,0.0
650,650.0,650.0,2.94e-06,,1,JordanManual,CCCAGG,2.95e-06,2.94e-06,2.95e-06,DUX,1508932800,2017-12-28 00:53:05.395176,0.0,0.0
651,651.0,651.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508932800,2017-12-26 23:35:28.983751,0.0,0.0
652,652.0,652.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508936400,2017-12-26 23:35:28.983751,0.0,0.0
653,653.0,653.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508940000,2017-12-26 23:35:28.983751,0.0,0.0
654,654.0,654.0,2.95e-06,,1,JordanManual,CCCAGG,2.95e-06,2.93e-06,2.93e-06,DUX,1508943600,2017-12-28 00:53:05.395176,0.0,0.0
655,655.0,655.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508943600,2017-12-26 23:35:28.983751,0.0,0.0
656,656.0,656.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508947200,2017-12-26 23:35:28.983751,0.0,0.0
657,657.0,657.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508950800,2017-12-26 23:35:28.983751,0.0,0.0
658,659.0,658.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508954400,2017-12-26 23:35:28.983751,0.0,0.0
659,658.0,659.0,2.97e-06,,1,JordanManual,CCCAGG,3e-06,2.97e-06,2.97e-06,DUX,1508954400,2017-12-28 00:53:05.395176,0.0,0.0
660,660.0,660.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508958000,2017-12-26 23:35:28.983751,0.0,0.0
661,661.0,661.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508961600,2017-12-26 23:35:28.983751,0.0,0.0
662,662.0,663.0,2.96e-06,,1,JordanManual,CCCAGG,2.96e-06,2.96e-06,2.96e-06,DUX,1508965200,2017-12-28 00:53:05.395176,0.0,0.0
663,663.0,662.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508965200,2017-12-26 23:35:28.983751,0.0,0.0
664,664.0,664.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508968800,2017-12-26 23:35:28.983751,0.0,0.0
665,665.0,665.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508972400,2017-12-26 23:35:28.983751,0.0,0.0
666,666.0,666.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508976000,2017-12-26 23:35:28.983751,0.0,0.0
667,667.0,667.0,2.98e-06,,1,JordanManual,CCCAGG,2.98e-06,2.96e-06,2.96e-06,DUX,1508976000,2017-12-28 00:53:05.395176,0.0,0.0
668,668.0,668.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508979600,2017-12-26 23:35:28.983751,0.0,0.0
669,669.0,669.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508983200,2017-12-26 23:35:28.983751,0.0,0.0
670,670.0,671.0,2.96e-06,,1,JordanManual,CCCAGG,2.98e-06,2.96e-06,2.98e-06,DUX,1508986800,2017-12-28 00:53:05.395176,0.0,0.0
671,671.0,670.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508986800,2017-12-26 23:35:28.983751,0.0,0.0
672,672.0,672.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508990400,2017-12-26 23:35:28.983751,0.0,0.0
673,673.0,673.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508994000,2017-12-26 23:35:28.983751,0.0,0.0
674,674.0,674.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1508997600,2017-12-26 23:35:28.983751,0.0,0.0
675,675.0,675.0,2.96e-06,,1,JordanManual,CCCAGG,2.96e-06,2.95e-06,2.96e-06,DUX,1508997600,2017-12-28 00:53:05.395176,0.0,0.0
676,676.0,676.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509001200,2017-12-26 23:35:28.983751,0.0,0.0
677,677.0,677.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509004800,2017-12-26 23:35:28.983751,0.0,0.0
678,678.0,678.0,2.99e-06,,1,JordanManual,CCCAGG,2.99e-06,2.97e-06,2.97e-06,DUX,1509008400,2017-12-28 00:53:05.395176,0.0,0.0
679,679.0,679.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509008400,2017-12-26 23:35:28.983751,0.0,0.0
680,680.0,680.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509012000,2017-12-26 23:35:28.983751,0.0,0.0
681,681.0,681.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509015600,2017-12-26 23:35:28.983751,0.0,0.0
682,683.0,683.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509019200,2017-12-26 23:35:28.983751,0.0,0.0
683,682.0,682.0,2.97e-06,,1,JordanManual,CCCAGG,2.98e-06,2.96e-06,2.98e-06,DUX,1509019200,2017-12-28 00:53:05.395176,0.0,0.0
684,684.0,684.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509022800,2017-12-26 23:35:28.983751,0.0,0.0
685,685.0,685.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509026400,2017-12-26 23:35:28.983751,0.0,0.0
686,686.0,686.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509030000,2017-12-26 23:35:28.983751,0.0,0.0
687,687.0,687.0,2.96e-06,,1,JordanManual,CCCAGG,2.97e-06,2.96e-06,2.97e-06,DUX,1509030000,2017-12-28 00:53:05.395176,0.0,0.0
688,688.0,688.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509033600,2017-12-26 23:35:28.983751,0.0,0.0
689,689.0,689.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509037200,2017-12-26 23:35:28.983751,0.0,0.0
690,690.0,691.0,2.95e-06,,1,JordanManual,CCCAGG,2.95e-06,2.94e-06,2.94e-06,DUX,1509040800,2017-12-28 00:53:05.395176,0.0,0.0
691,691.0,690.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509040800,2017-12-26 23:35:28.983751,0.0,0.0
692,692.0,692.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509044400,2017-12-26 23:35:28.983751,0.0,0.0
693,693.0,693.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509048000,2017-12-26 23:35:28.983751,0.0,0.0
694,694.0,694.0,2.96e-06,,1,JordanManual,CCCAGG,2.96e-06,2.95e-06,2.95e-06,DUX,1509051600,2017-12-28 00:53:05.395176,0.0,0.0
695,695.0,695.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509051600,2017-12-26 23:35:28.983751,0.0,0.0
696,696.0,696.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509055200,2017-12-26 23:35:28.983751,0.0,0.0
697,697.0,697.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509058800,2017-12-26 23:35:28.983751,0.0,0.0
698,698.0,699.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509062400,2017-12-26 23:35:28.983751,0.0,0.0
699,699.0,698.0,2.96e-06,,1,JordanManual,CCCAGG,2.98e-06,2.96e-06,2.97e-06,DUX,1509062400,2017-12-28 00:53:05.395176,0.0,0.0
700,700.0,700.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509066000,2017-12-26 23:35:28.983751,0.0,0.0
701,701.0,701.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509069600,2017-12-26 23:35:28.983751,0.0,0.0
702,702.0,702.0,2.97e-06,,1,JordanManual,CCCAGG,2.97e-06,2.97e-06,2.97e-06,DUX,1509073200,2017-12-28 00:53:05.395176,0.0,0.0
703,703.0,703.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509073200,2017-12-26 23:35:28.983751,0.0,0.0
704,704.0,704.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509076800,2017-12-26 23:35:28.983751,0.0,0.0
705,705.0,705.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509080400,2017-12-26 23:35:28.983751,0.0,0.0
706,706.0,707.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509084000,2017-12-26 23:35:28.983751,0.0,0.0
707,707.0,706.0,2.97e-06,,1,JordanManual,CCCAGG,2.98e-06,2.97e-06,2.98e-06,DUX,1509084000,2017-12-28 00:53:05.395176,0.0,0.0
708,708.0,708.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509087600,2017-12-26 23:35:28.983751,0.0,0.0
709,709.0,709.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509091200,2017-12-26 23:35:28.983751,0.0,0.0
710,710.0,711.0,2.97e-06,,1,JordanManual,CCCAGG,2.97e-06,2.96e-06,2.97e-06,DUX,1509094800,2017-12-28 00:53:05.395176,0.0,0.0
711,711.0,710.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509094800,2017-12-26 23:35:28.983751,0.0,0.0
712,712.0,712.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509098400,2017-12-26 23:35:28.983751,0.0,0.0
713,713.0,713.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509102000,2017-12-26 23:35:28.983751,0.0,0.0
714,715.0,715.0,2.94e-06,,1,JordanManual,CCCAGG,2.96e-06,2.94e-06,2.96e-06,DUX,1509105600,2017-12-28 00:53:05.395176,0.0,0.0
715,714.0,714.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509105600,2017-12-26 23:35:28.983751,0.0,0.0
716,716.0,716.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509109200,2017-12-26 23:35:28.983751,0.0,0.0
717,717.0,717.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509112800,2017-12-26 23:35:28.983751,0.0,0.0
718,718.0,718.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509116400,2017-12-26 23:35:28.983751,0.0,0.0
719,719.0,719.0,2.96e-06,,1,JordanManual,CCCAGG,2.96e-06,2.94e-06,2.94e-06,DUX,1509116400,2017-12-28 00:53:05.395176,0.0,0.0
720,720.0,720.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509120000,2017-12-26 23:35:28.983751,0.0,0.0
721,721.0,721.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509123600,2017-12-26 23:35:28.983751,0.0,0.0
722,722.0,722.0,2.95e-06,,1,JordanManual,CCCAGG,2.95e-06,2.95e-06,2.95e-06,DUX,1509127200,2017-12-28 00:53:05.395176,0.0,0.0
723,723.0,723.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509127200,2017-12-26 23:35:28.983751,0.0,0.0
724,724.0,724.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509130800,2017-12-26 23:35:28.983751,0.0,0.0
725,725.0,725.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509134400,2017-12-26 23:35:28.983751,0.0,0.0
726,726.0,726.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509138000,2017-12-26 23:35:28.983751,0.0,0.0
727,727.0,727.0,2.96e-06,,1,JordanManual,CCCAGG,2.96e-06,2.95e-06,2.95e-06,DUX,1509138000,2017-12-28 00:53:05.395176,0.0,0.0
728,728.0,728.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509141600,2017-12-26 23:35:28.983751,0.0,0.0
729,729.0,729.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509145200,2017-12-26 23:35:28.983751,0.0,0.0
730,730.0,731.0,2.95e-06,,1,JordanManual,CCCAGG,2.96e-06,2.95e-06,2.96e-06,DUX,1509148800,2017-12-28 00:53:05.395176,0.0,0.0
731,731.0,730.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509148800,2017-12-26 23:35:28.983751,0.0,0.0
732,732.0,732.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509152400,2017-12-26 23:35:28.983751,0.0,0.0
733,733.0,733.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509156000,2017-12-26 23:35:28.983751,0.0,0.0
734,735.0,735.0,2.94e-06,,1,JordanManual,CCCAGG,2.94e-06,2.93e-06,2.93e-06,DUX,1509159600,2017-12-28 00:53:05.395176,0.0,0.0
735,734.0,734.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509159600,2017-12-26 23:35:28.983751,0.0,0.0
736,736.0,736.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509163200,2017-12-26 23:35:28.983751,0.0,0.0
737,737.0,737.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509166800,2017-12-26 23:35:28.983751,0.0,0.0
738,738.0,739.0,2.94e-06,,1,JordanManual,CCCAGG,2.95e-06,2.94e-06,2.95e-06,DUX,1509170400,2017-12-28 00:53:05.395176,0.0,0.0
739,739.0,738.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509170400,2017-12-26 23:35:28.983751,0.0,0.0
740,740.0,740.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509174000,2017-12-26 23:35:28.983751,0.0,0.0
741,741.0,741.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509177600,2017-12-26 23:35:28.983751,0.0,0.0
742,742.0,742.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509181200,2017-12-26 23:35:28.983751,0.0,0.0
743,743.0,743.0,2.93e-06,,1,JordanManual,CCCAGG,2.94e-06,2.93e-06,2.94e-06,DUX,1509181200,2017-12-28 00:53:05.395176,0.0,0.0
744,744.0,744.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509184800,2017-12-26 23:35:28.983751,0.0,0.0
745,745.0,745.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509188400,2017-12-26 23:35:28.983751,0.0,0.0
746,746.0,747.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509192000,2017-12-26 23:35:28.983751,0.0,0.0
747,747.0,746.0,2.95e-06,,1,JordanManual,CCCAGG,2.96e-06,2.92e-06,2.92e-06,DUX,1509192000,2017-12-28 00:53:05.395176,0.0,0.0
748,748.0,748.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509195600,2017-12-26 23:35:28.983751,0.0,0.0
749,749.0,749.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509199200,2017-12-26 23:35:28.983751,0.0,0.0
750,750.0,751.0,2.95e-06,,1,JordanManual,CCCAGG,2.95e-06,2.94e-06,2.94e-06,DUX,1509202800,2017-12-28 00:53:05.395176,0.0,0.0
751,751.0,750.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509202800,2017-12-26 23:35:28.983751,0.0,0.0
752,752.0,752.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509206400,2017-12-26 23:35:28.983751,0.0,0.0
753,753.0,753.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509210000,2017-12-26 23:35:28.983751,0.0,0.0
754,754.0,755.0,2.94e-06,,1,JordanManual,CCCAGG,2.95e-06,2.94e-06,2.95e-06,DUX,1509213600,2017-12-28 00:53:05.395176,0.0,0.0
755,755.0,754.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509213600,2017-12-26 23:35:28.983751,0.0,0.0
756,756.0,756.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509217200,2017-12-26 23:35:28.983751,0.0,0.0
757,757.0,757.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509220800,2017-12-26 23:35:28.983751,0.0,0.0
758,758.0,758.0,2.93e-06,,1,JordanManual,CCCAGG,2.94e-06,2.93e-06,2.94e-06,DUX,1509224400,2017-12-28 00:53:05.395176,0.0,0.0
759,759.0,759.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509224400,2017-12-26 23:35:28.983751,0.0,0.0
760,760.0,760.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509228000,2017-12-26 23:35:28.983751,0.0,0.0
761,761.0,761.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509231600,2017-12-26 23:35:28.983751,0.0,0.0
762,762.0,763.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509235200,2017-12-26 23:35:28.983751,0.0,0.0
763,763.0,762.0,2.94e-06,,1,JordanManual,CCCAGG,2.94e-06,2.93e-06,2.93e-06,DUX,1509235200,2017-12-28 00:53:05.395176,0.0,0.0
764,764.0,764.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509238800,2017-12-26 23:35:28.983751,0.0,0.0
765,765.0,765.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509242400,2017-12-26 23:35:28.983751,0.0,0.0
766,767.0,767.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509246000,2017-12-26 23:35:28.983751,0.0,0.0
767,766.0,766.0,2.95e-06,,1,JordanManual,CCCAGG,2.95e-06,2.94e-06,2.94e-06,DUX,1509246000,2017-12-28 00:53:05.395176,0.0,0.0
768,768.0,768.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509249600,2017-12-26 23:35:28.983751,0.0,0.0
769,769.0,769.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509253200,2017-12-26 23:35:28.983751,0.0,0.0
770,770.0,770.0,2.98e-06,,1,JordanManual,CCCAGG,2.98e-06,2.96e-06,2.96e-06,DUX,1509256800,2017-12-28 00:53:05.395176,0.0,0.0
771,771.0,771.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509256800,2017-12-26 23:35:28.983751,0.0,0.0
772,772.0,772.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509260400,2017-12-26 23:35:28.983751,0.0,0.0
773,773.0,773.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509264000,2017-12-26 23:35:28.983751,0.0,0.0
774,774.0,775.0,3.06e-06,,1,JordanManual,CCCAGG,3.06e-06,2.97e-06,2.97e-06,DUX,1509267600,2017-12-28 00:53:05.395176,0.0,0.0
775,775.0,774.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509267600,2017-12-26 23:35:28.983751,0.0,0.0
776,776.0,776.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509271200,2017-12-26 23:35:28.983751,0.0,0.0
777,777.0,777.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509274800,2017-12-26 23:35:28.983751,0.0,0.0
778,778.0,778.0,3.07e-06,,1,JordanManual,CCCAGG,3.09e-06,3.05e-06,3.09e-06,DUX,1509278400,2017-12-28 00:53:05.395176,0.0,0.0
779,779.0,779.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509278400,2017-12-26 23:35:28.983751,0.0,0.0
780,780.0,780.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509282000,2017-12-26 23:35:28.983751,0.0,0.0
781,781.0,781.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509285600,2017-12-26 23:35:28.983751,0.0,0.0
782,782.0,783.0,3.07e-06,,1,JordanManual,CCCAGG,3.08e-06,3.07e-06,3.08e-06,DUX,1509289200,2017-12-28 00:53:05.395176,0.0,0.0
783,783.0,782.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509289200,2017-12-26 23:35:28.983751,0.0,0.0
784,784.0,784.0,0.0,DUX,1,JordanManual,CCCAGG,0.0,0.0,0.0,,1509292800,2017-12-26 23:35:28.983751,0.0,0.0
