CoinName,PreMinedValue,Name,Algorithm,FullyPremined,Url,ImageUrl,Id,ProofType,Sponsored,SortOrder,TotalCoinSupply,FullName,TotalCoinsFreeFloat,Symbol,source,timestamp_api_call
Aureus,N/A,AURS,Scrypt,1,/coins/aurs/overview,/media/12318345/aurs.png,341400,N/A,False,1711,21000000,Aureus (AURS),N/A,AURS,cryptocompare,2017-12-26 13:58:56.420913
Autoria,N/A,AUT,N/A,0,/coins/aut/overview,/media/1383956/aut.png,206001,N/A,False,1437,N/A,Autoria (AUT),N/A,AUT,cryptocompare,2017-12-26 13:58:56.420913
Authoreon,N/A,AUTH,N/A,0,/coins/auth/overview,/media/1384019/auth.png,222200,N/A,False,1463,1000000000,Authoreon (AUTH),N/A,AUTH,cryptocompare,2017-12-26 13:58:56.420913
Avatar Coin,N/A,AV,PoS,0,/coins/av/overview,/media/1382048/av.png,38026,PoS,False,997,10000000,Avatar Coin (AV),N/A,AV,cryptocompare,2017-12-26 13:58:56.420913
Avalon,N/A,AVA,N/A,0,/coins/ava/overview,/media/9350772/ava.png,248300,N/A,False,1540,10000000,Avalon (AVA),N/A,AVA,cryptocompare,2017-12-26 13:58:56.420913
Avesta,N/A,AVE,Avesta hash,0,/coins/ave/overview,/media/14761937/ave.png,362627,PoW,False,1765,200000000,Avesta (AVE),N/A,AVE,cryptocompare,2017-12-26 13:58:56.420913
AventCoin,N/A,AVT,N/A,0,/coins/avt/overview,/media/1383599/avt.png,138642,N/A,False,1265,10000000,AventCoin (AVT),N/A,AVT,cryptocompare,2017-12-26 13:58:56.420913
Axiom Coin,N/A,AXIOM,N/A,0,/coins/axiom/overview,/media/20686/axiom.png,8693,PoW/PoS,False,449,0,Axiom Coin (AXIOM),N/A,AXIOM,cryptocompare,2017-12-26 13:58:56.420913
AXRON,N/A,AXR,N/A,0,/coins/axr/overview,/media/20086/axr.png,4334,N/A,False,48,0,AXRON (AXR),N/A,AXR,cryptocompare,2017-12-26 13:58:56.420913
AIX,N/A,AXT,N/A,0,/coins/axt/overview,/media/14913467/axt.png,372029,N/A,False,1801,20000000,AIX (AXT),N/A,AXT,cryptocompare,2017-12-26 13:58:56.420913
B2B,N/A,B2BX,N/A,0,/coins/b2bx/overview,/media/12318185/b2bx.png,517795,N/A,False,1979,19822337.199585433103319875,B2B (B2BX),N/A,B2B,cryptocompare,2017-12-26 13:58:56.420913
B3 Coin,N/A,B3,X11,0,/coins/b3/overview,/media/12318367/b3.png,28333,PoW/PoS,False,762,N/A,B3 Coin (B3),N/A,B3,cryptocompare,2017-12-26 13:58:56.420913
BankCoin,N/A,B@,N/A,0,/coins/b/overview,/media/1382804/b.png,56078,N/A,False,1137,N/A,BankCoin (B@),N/A,B@,cryptocompare,2017-12-26 13:58:56.420913
BitalphaCoin,N/A,BAC,N/A,0,/coins/bac/overview,/media/350913/bac.png,20348,PoW,False,532,7850161887.50,BitalphaCoin (BAC),N/A,BAC,cryptocompare,2017-12-26 13:58:56.420913
LakeBanker,N/A,BAC*,N/A,0,/coins/bacstar/overview,/media/12318229/bac.png,329507,N/A,False,1655,500000000,LakeBanker (BAC*),N/A,BAC*,cryptocompare,2017-12-26 13:58:56.420913
Babes and Nerds,N/A,BAN,PoS,0,/coins/ban/overview,/media/1382466/ban.png,43247,N/A,False,1069,150000000,Babes and Nerds (BAN),N/A,BAN,cryptocompare,2017-12-26 13:58:56.420913
TBIS token,N/A,BAR,N/A,0,/coins/bar/overview,/media/14543951/bar.png,354771,N/A,False,1749,100000000,TBIS token (BAR),N/A,BAR,cryptocompare,2017-12-26 13:58:56.420913
LuckChain,N/A,BASH,Scrypt,0,/coins/bash/overview,/media/352004/bash.png,33129,PoW/PoS,False,902,1000000000,LuckChain (BASH),N/A,BASH,cryptocompare,2017-12-26 13:58:56.420913
Basic Attention Token,N/A,BAT,N/A,0,/coins/bat/overview,/media/1383370/bat.png,107672,N/A,False,1238,1500000000,Basic Attention Token (BAT),N/A,BAT,cryptocompare,2017-12-26 13:58:56.420913
BitBay,N/A,BAY,N/A,0,/coins/bay/overview,/media/1383137/bay1.png,5300,PoS,False,269,N/A,BitBay (BAY),N/A,BAY,cryptocompare,2017-12-26 13:58:56.420913
BaseballCardCoin,N/A,BBCC,Scrypt,0,/coins/bbcc/overview,/media/351658/bbcc.png,29554,PoW/PoS,False,813,19000000,BaseballCardCoin (BBCC),N/A,BBCC,cryptocompare,2017-12-26 13:58:56.420913
Boolberry,N/A,BBR,X11,0,/coins/bbr/overview,/media/19609/bbr.png,5343,PoW,False,311,18450000,Boolberry (BBR),N/A,BBR,cryptocompare,2017-12-26 13:58:56.420913
BitBoost,N/A,BBT,N/A,0,/coins/bbt/overview,/media/15887410/bbt.png,398648,N/A,False,1870,100000000,BitBoost (BBT),N/A,BBT,cryptocompare,2017-12-26 13:58:56.420913
BrickBlock,N/A,BBT*,N/A,0,/coins/bbtstar/overview,/media/1383883/bbt.png,198474,N/A,False,1403,N/A,BrickBlock (BBT*),N/A,BBT*,cryptocompare,2017-12-26 13:58:56.420913
Blockchain Capital,N/A,BCAP,N/A,0,/coins/bcap/overview,/media/1383948/bcap1.png,72955,N/A,False,1204,10000000,Blockchain Capital (BCAP),N/A,BCAP,cryptocompare,2017-12-26 13:58:56.420913
BitConnect Coin,N/A,BCCOIN,Scrypt,0,/coins/bccoin/overview,/media/9350709/bccoin1.png,35165,PoW/PoS,False,957,28000000,BitConnect Coin (BCCOIN),N/A,BCCOIN,cryptocompare,2017-12-26 13:58:56.420913
Bitcoin Diamond,N/A,BCD,X13,0,/coins/bcd/overview,/media/16404872/bcd.png,409492,PoW/PoS,False,1895,210000000,Bitcoin Diamond (BCD),N/A,BCD,cryptocompare,2017-12-26 13:58:56.420913
BitCAD,N/A,BCD*,N/A,0,/coins/bcdstar/overview,/media/16746454/bcd.png,419930,N/A,False,1913,100000000,BitCAD (BCD*),N/A,BCD*,cryptocompare,2017-12-26 13:58:56.420913
BitcoinFast,N/A,BCF,Scrypt,0,/coins/bcf/overview,/media/352189/btf.png,34854,PoW/PoS,False,953,33000000,BitcoinFast (BCF),N/A,BCF,cryptocompare,2017-12-26 13:58:56.420913
Bitcoin Cash / BCC,N/A,BCH,SHA256,0,/coins/bch/overview,/media/1383919/bch.jpg,202330,PoW,False,1425,21000000,Bitcoin Cash / BCC (BCH),N/A,BCH,cryptocompare,2017-12-26 13:58:56.420913
ByteCoin,N/A,BCN,CryptoNight,0,/coins/bcn/overview,/media/12318404/bcn.png,5280,PoW,False,249,184467440735,ByteCoin (BCN),N/A,BCN,cryptocompare,2017-12-26 13:58:56.420913
BridgeCoin,N/A,BCO,Scrypt,0,/coins/bco/overview,/media/16746477/bco.png,422188,PoW,False,1915,27000000,BridgeCoin (BCO),N/A,BCO*,cryptocompare,2017-12-26 13:58:56.420913
BannerCoin,N/A,BCOIN,N/A,0,/coins/bcoin/overview,/media/16746742/bcoin.png,536905,N/A,False,1994,100000000,BannerCoin (BCOIN),N/A,BCOIN,cryptocompare,2017-12-26 13:58:56.420913
BlockMason Credit Protocol,N/A,BCPT,N/A,0,/coins/bcpt/overview,/media/16746476/bcpt.png,374281,N/A,False,1815,116158667,BlockMason Credit Protocol (BCPT),N/A,BCPT,cryptocompare,2017-12-26 13:58:56.420913
BitCredit,N/A,BCR,Momentum,0,/coins/bcr/overview,/media/20198/bcr.png,5345,PoW,False,313,210000000,BitCredit (BCR),N/A,BCR,cryptocompare,2017-12-26 13:58:56.420913
BattleCoin,N/A,BCX,SHA256,0,/coins/bcx/overview,/media/19620/bcx.png,4335,PoS,False,49,100000000,BattleCoin (BCX),N/A,BCX,cryptocompare,2017-12-26 13:58:56.420913
BitcoinX,N/A,BCX*,DPoS,0,/coins/bcxstar/overview,/media/16746738/bcx.png,536213,DPoS,False,1991,210000000000,BitcoinX (BCX*),N/A,BCX*,cryptocompare,2017-12-26 13:58:56.420913
BitCrystals,N/A,BCY,Counterparty,1,/coins/bcy/overview,/media/350903/bcy.png,20315,N/A,False,524,100000000,BitCrystals (BCY),N/A,BCY,cryptocompare,2017-12-26 13:58:56.420913
BitDegree,N/A,BDG,N/A,0,/coins/bdg/overview,/media/16746482/bdg.png,423754,N/A,False,1917,660000000,BitDegree (BDG),N/A,BDG,cryptocompare,2017-12-26 13:58:56.420913
Bitdeal,N/A,BDL,Scrypt,0,/coins/bdl/overview,/media/14913539/bdl.png,374294,PoW,False,1816,300000000,Bitdeal (BDL),N/A,BDL,cryptocompare,2017-12-26 13:58:56.420913
BlueDragon,N/A,BDR,N/A,0,/coins/bdr/overview,/media/14913485/bdr.png,372637,N/A,False,1805,728121985,BlueDragon (BDR),N/A,BDR,cryptocompare,2017-12-26 13:58:56.420913
BelaCoin,N/A,BELA,Scrypt,0,/coins/bela/overview,/media/351933/bela.jpg,21239,PoW,False,605,54000000,BelaCoin (BELA),N/A,BELA,cryptocompare,2017-12-26 13:58:56.420913
Benjamins,N/A,BEN,SHA256,0,/coins/ben/overview,/media/19617/ben.png,4336,PoW,False,50,12800000,Benjamins (BEN),N/A,BEN,cryptocompare,2017-12-26 13:58:56.420913
BenjiRolls,N/A,BENJI,Scrypt,0,/coins/benji/overview,/media/1383163/benji.png,71884,PoW,False,1202,35520400,BenjiRolls (BENJI),N/A,BENJI,cryptocompare,2017-12-26 13:58:56.420913
BERNcash,N/A,BERN,X14,0,/coins/bern/overview,/media/350973/bern.png,20817,PoW/PoS,False,573,N/A,BERNcash (BERN),N/A,BERN,cryptocompare,2017-12-26 13:58:56.420913
BestChain,N/A,BEST,Scrypt,0,/coins/best/overview,/media/1382805/best.jpg,56246,PoW/PoS ,False,1138,N/A,BestChain (BEST),N/A,BEST,cryptocompare,2017-12-26 13:58:56.420913
BetaCoin,N/A,BET,SHA256,0,/coins/bet/overview,/media/19621/bet.png,4337,PoW,False,51,32000000,BetaCoin (BET),N/A,BET,cryptocompare,2017-12-26 13:58:56.420913
DAO.casino,N/A,BET*,N/A,0,/coins/betstar/overview,/media/1383729/bet.png,177831,N/A,False,1298,167270821,DAO.casino (BET*),N/A,BET*,cryptocompare,2017-12-26 13:58:56.420913
BitFinex Tokens,N/A,BFX,N/A,1,/coins/bfx/overview,/media/19554/bitfinex.png,25238,N/A,False,699,32000000,BitFinex Tokens (BFX),N/A,BFX,cryptocompare,2017-12-26 13:58:56.420913
BighanCoin,N/A,BHC,Quark,0,/coins/bhc/overview,/media/351660/bhc.png,29559,PoW,False,815,411000000,BighanCoin (BHC),N/A,BHC,cryptocompare,2017-12-26 13:58:56.420913
BlackholeCoin,N/A,BHC*,Scrypt,0,/coins/bhcstar/overview,/media/14913434/bhc.png,369029,PoW/PoS,False,1781,14788275.991,BlackholeCoin (BHC*),N/A,BHC*,cryptocompare,2017-12-26 13:58:56.420913
Bikercoins,N/A,BIC,CryptoNight,0,/coins/bic/overview,/media/1382337/bic.png,41587,PoW,False,1033,25000000,Bikercoins (BIC),N/A,BIC,cryptocompare,2017-12-26 13:58:56.420913
BigUp,N/A,BIGUP,N/A,1,/coins/bigup/overview,/media/350980/bigup.png,20819,PoS,False,574,4000000000,BigUp (BIGUP),N/A,BIGUP,cryptocompare,2017-12-26 13:58:56.420913
Biocoin,N/A,BIO,N/A,0,/coins/bio/overview,/media/16746639/bio.png,484355,N/A,False,1963,10000000000,Biocoin (BIO),N/A,BIO,cryptocompare,2017-12-26 13:58:56.420913
BioBar,N/A,BIOB,SHA256D,0,/coins/biob/overview,/media/1382739/biob.png,50734,PoW/PoS,False,1117,60000000,BioBar (BIOB),N/A,BIOB,cryptocompare,2017-12-26 13:58:56.420913
BiosCrypto,N/A,BIOS,Quark,0,/coins/bios/overview,/media/350894/bios.png,20209,PoW/PoS,False,514,20190463.54969237,BiosCrypto (BIOS),N/A,BIOS,cryptocompare,2017-12-26 13:58:56.420913
BipCoin,N/A,BIP,CryptoNight,0,/coins/bip/overview,/media/352108/bip.png,33936,PoW,False,924,18446744,BipCoin (BIP),N/A,BIP,cryptocompare,2017-12-26 13:58:56.420913
Bismuth,N/A,BIS,N/A,0,/coins/bis/overview,/media/12318191/bis.png,322963,PoW,False,1638,109999978,Bismuth (BIS),N/A,BIS,cryptocompare,2017-12-26 13:58:56.420913
16BitCoin,N/A,BIT16,NIST5,0,/coins/bit16/overview,/media/20181/16bit.png,22333,PoW/PoS,False,661,16000000,16BitCoin (BIT16),N/A,BIT16,cryptocompare,2017-12-26 13:58:56.420913
BitBean,N/A,BITB,SHA256,0,/coins/bitb/overview,/media/350879/bitb.png,4338,PoW/PoS,False,52,50000000000,BitBean (BITB),N/A,BITB,cryptocompare,2017-12-26 13:58:56.420913
bitCNY,N/A,BITCNY,N/A,1,/coins/bitcny/overview,/media/351490/bitcny.png,28019,N/A,False,727,100000000000,bitCNY (BITCNY),N/A,BITCNY,cryptocompare,2017-12-26 13:58:56.420913
BitOKX,N/A,BITOK,Scrypt,0,/coins/bitok/overview,/media/1383282/bitok.jpg,81445,PoS,False,1225,N/A,BitOKX (BITOK),N/A,BITOK,cryptocompare,2017-12-26 13:58:56.420913
BitstarCoin,N/A,BITS,Scrypt,0,/coins/bits/overview,/media/19622/bits.png,5368,PoW/PoS,False,336,54256119,BitstarCoin (BITS),N/A,BITS,cryptocompare,2017-12-26 13:58:56.420913
Bits Digit,N/A,BITSD,N/A,0,/coins/bitsd/overview,/media/1383878/bitsd.png,198251,N/A,False,1398,N/A,Bits Digit (BITSD),N/A,BITSD,cryptocompare,2017-12-26 13:58:56.420913
bitUSD,N/A,BITUSD,N/A,0,/coins/bitusd/overview,/media/351491/bitusd.png,28021,N/A,False,728,100000000000,bitUSD (BITUSD),N/A,BITUSD,cryptocompare,2017-12-26 13:58:56.420913
Bitz Coin,N/A,BITZ,N/A,0,/coins/bitz/overview,/media/20654/bitz.png,7626,PoS,False,439,0,Bitz Coin (BITZ),N/A,BITZ,cryptocompare,2017-12-26 13:58:56.420913
BANKEX,N/A,BKX,N/A,0,/coins/bkx/overview,/media/14913571/bkx.png,241757,N/A,False,1525,400000000,BANKEX (BKX),N/A,BKX,cryptocompare,2017-12-26 13:58:56.420913
BlakeStar,N/A,BLAS,Blake2S,0,/coins/blas/overview,/media/9350785/blas.png,253707,PoW/PoS,False,1547,2400000000,BlakeStar (BLAS),N/A,BLAS,cryptocompare,2017-12-26 13:58:56.420913
BlazerCoin,N/A,BLAZR,Scrypt,0,/coins/blazr/overview,/media/1382946/blazr.png,60424,PoW,False,1161,294336000,BlazerCoin (BLAZR),N/A,BLAZR,cryptocompare,2017-12-26 13:58:56.420913
BlakeCoin,N/A,BLC,Blake,0,/coins/blc/overview,/media/19623/blc.png,5362,PoW,False,330,7000000000,BlakeCoin (BLC),N/A,BLC,cryptocompare,2017-12-26 13:58:56.420913
BlitzCoin,N/A,BLITZ,X13,0,/coins/blitz/overview,/media/350612/blitz.png,15879,PoS,False,485,3852156,BlitzCoin (BLITZ),N/A,BLITZ,cryptocompare,2017-12-26 13:58:56.420913
BlackCoin,N/A,BLK,Scrypt,0,/coins/blk/overview,/media/351795/blk.png,4339,PoS,False,54,N/A,BlackCoin (BLK),N/A,BLK,cryptocompare,2017-12-26 13:58:56.420913
BlockNet,N/A,BLOCK,N/A,0,/coins/block/overview,/media/20204/block.png,5305,PoW/PoS,False,274,N/A,BlockNet (BLOCK),N/A,BLOCK,cryptocompare,2017-12-26 13:58:56.420913
BlockPay,N/A,BLOCKPAY,N/A,0,/coins/blockpay/overview,/media/351508/blockpay.png,28204,N/A,False,745,100000000,BlockPay (BLOCKPAY),N/A,BLOCKPAY,cryptocompare,2017-12-26 13:58:56.420913
BillaryCoin,N/A,BLRY,Scrypt,0,/coins/blry/overview,/media/350908/blry.png,20336,PoW/PoS,False,527,42000000,BillaryCoin (BLRY),N/A,BLRY,cryptocompare,2017-12-26 13:58:56.420913
BlueCoin,N/A,BLU,X11,0,/coins/blu/overview,/media/19624/blu.png,4340,PoW/PoS,False,53,500000000,BlueCoin (BLU),N/A,BLU,cryptocompare,2017-12-26 13:58:56.420913
Ethereum Blue,N/A,BLUE,N/A,0,/coins/blue/overview,/media/12318407/blue.png,350048,N/A,False,1740,42000000,Ethereum Blue (BLUE),N/A,BLUE,cryptocompare,2017-12-26 13:58:56.420913
Blockchain Index,N/A,BLX,N/A,0,/coins/blx/overview,/media/9350748/blx.png,241634,N/A,False,1524,372601.2965,Blockchain Index (BLX),N/A,BLX,cryptocompare,2017-12-26 13:58:56.420913
BitMoon,N/A,BM,X13,0,/coins/bm/overview,/media/351311/bm.png,24405,PoS,False,691,100000000,BitMoon (BM),N/A,BM,cryptocompare,2017-12-26 13:58:56.420913
Bitcomo,N/A,BM*,N/A,0,/coins/bmstar/overview,/media/12318361/bm.png,345544,N/A,False,1722,170000000,Bitcomo (BM*),N/A,BM*,cryptocompare,2017-12-26 13:58:56.420913
Blackmoon Crypto,N/A,BMC,N/A,0,/coins/bmc/overview,/media/12318008/bmc.png,304184,N/A,False,1579,60000000,Blackmoon Crypto (BMC),N/A,BMC,cryptocompare,2017-12-26 13:58:56.420913
BMChain,N/A,BMT,N/A,0,/coins/bmt/overview,/media/16746638/bmt.png,481737,N/A,False,1962,1000000000,BMChain (BMT),N/A,BMT,cryptocompare,2017-12-26 13:58:56.420913
Bitmxittz,N/A,BMXT,Scrypt,0,/coins/bmxt/overview,/media/1383984/bmxt.png,213113,PoW/PoS,False,1444,10000,Bitmxittz (BMXT),N/A,BMXT,cryptocompare,2017-12-26 13:58:56.420913
Binance Coin,N/A,BNB,N/A,0,/coins/bnb/overview,/media/1383947/bnb.png,204788,N/A,False,1432,200000000,Binance Coin (BNB),N/A,BNB,cryptocompare,2017-12-26 13:58:56.420913
Boats and Bitches,N/A,BNB*,X11,0,/coins/bnbstar/overview,/media/1382967/bnb.png,60622,PoS,False,1163,696969,Boats and Bitches (BNB*),N/A,BNB*,cryptocompare,2017-12-26 13:58:56.420913
Benjacoin,N/A,BNC,N/A,0,/coins/bnc/overview,/media/1383991/bnc.png,215570,N/A,False,1448,1000000000,Benjacoin (BNC),N/A,BNC,cryptocompare,2017-12-26 13:58:56.420913
Bankera,N/A,BNK,N/A,0,/coins/bnk/overview,/media/14913602/bnk.png,384605,N/A,False,1843,25000000000,Bankera (BNK),N/A,BNK,cryptocompare,2017-12-26 13:58:56.420913
Bancor Network Token,N/A,BNT,N/A,0,/coins/bnt/overview,/media/1383549/bnt.jpg,22327,N/A,False,657,79323978,Bancor Network Token (BNT),N/A,BNT,cryptocompare,2017-12-26 13:58:56.420913
Bounty0x,N/A,BNTY,N/A,0,/coins/bnty/overview,/media/20780588/bnty.png,543363,N/A,False,1997,500000000,Bounty0x (BNTY),N/A,BNTY,cryptocompare,2017-12-26 13:58:56.420913
BnrtxCoin,N/A,BNX,X11,0,/coins/bnx/overview,/media/1382853/bnx.png,56682,PoW,False,1143,210000000,BnrtxCoin (BNX),N/A,BNX,cryptocompare,2017-12-26 13:58:56.420913
Doubloon,N/A,BOAT,HMQ1725,0,/coins/boat/overview,/media/1382866/boat.png,57742,PoW/PoS,False,1150,500000000,Doubloon (BOAT),N/A,BOAT,cryptocompare,2017-12-26 13:58:56.420913
Bob Coin,N/A,BOB,Scrypt,0,/coins/bob/overview,/media/20207/bob.png,7635,PoW,False,442,21000000,Bob Coin (BOB),N/A,BOB,cryptocompare,2017-12-26 13:58:56.420913
Bogcoin,N/A,BOG,SHA256,0,/coins/bog/overview,/media/1383826/bog.png,188677,PoW,False,1371,21212121,Bogcoin (BOG),N/A,BOG,cryptocompare,2017-12-26 13:58:56.420913
BolivarCoin,N/A,BOLI,X11,0,/coins/boli/overview,/media/351008/boli.png,21357,PoW,False,607,25000000,BolivarCoin (BOLI),N/A,BOLI,cryptocompare,2017-12-26 13:58:56.420913
BombCoin,N/A,BOMB,Scrypt,0,/coins/bomb/overview,/media/1382384/bomb.png,42110,PoW/PoS,False,1049,4516129032,BombCoin (BOMB),N/A,BOMB,cryptocompare,2017-12-26 13:58:56.420913
BonesCoin,N/A,BON*,Scrypt,0,/coins/bonstar/overview,/media/351045/bon_1.png,21869,PoS,False,630,N/A,BonesCoin (BON*),N/A,BON,cryptocompare,2017-12-26 13:58:56.420913
Bonpay,N/A,BON,N/A,0,/coins/bon/overview,/media/12318368/bon.png,346775,N/A,False,1725,21745688.353416168378405037,Bonpay (BON),N/A,BON*,cryptocompare,2017-12-26 13:58:56.420913
BOOM Coin,N/A,BOOM,X13,0,/coins/boom/overview,/media/20208/boom.png,5378,PoW/PoS,False,346,0,BOOM Coin (BOOM),N/A,BOOM,cryptocompare,2017-12-26 13:58:56.420913
BOScoin,N/A,BOS,N/A,0,/coins/bos/overview,/media/1383521/bos.png,116384,mFBA,False,1245,500000000,BOScoin (BOS),N/A,BOS,cryptocompare,2017-12-26 13:58:56.420913
BosonCoin,N/A,BOSON,X11,0,/coins/boson/overview,/media/352083/boson.png,33869,PoW/PoS,False,919,5000000000,BosonCoin (BOSON),N/A,BOSON,cryptocompare,2017-12-26 13:58:56.420913
BitBoss,N/A,BOSS,SHA256,0,/coins/boss/overview,/media/1382289/boss.png,41125,PoW/PoS,False,1031,N/A,BitBoss (BOSS),N/A,BOSS,cryptocompare,2017-12-26 13:58:56.420913
BoostCoin,N/A,BOST,X13,0,/coins/bost/overview,/media/19626/bost.png,4342,PoW/PoS,False,56,N/A,BoostCoin (BOST),N/A,BOST,cryptocompare,2017-12-26 13:58:56.420913
ArkDAO,N/A,BOTS,N/A,0,/coins/bots/overview,/media/351499/bot.png,28125,N/A,False,736,N/A,ArkDAO (BOTS),N/A,BOTS,cryptocompare,2017-12-26 13:58:56.420913
Boulle,N/A,BOU,N/A,0,/coins/bou/overview,/media/9350750/bou.jpg,241804,N/A,False,1526,N/A,Boulle (BOU),N/A,BOU,cryptocompare,2017-12-26 13:58:56.420913
BoxyCoin,N/A,BOXY,Scrypt,0,/coins/boxy/overview,/media/16746605/boxy.png,465681,PoW,False,1954,100000000,BoxyCoin (BOXY),N/A,BOXY,cryptocompare,2017-12-26 13:58:56.420913
BlockPool,N/A,BPL,DPoS,0,/coins/bpl/overview,/media/14913604/bpl.png,384729,N/A,False,1845,N/A,BlockPool (BPL),N/A,BPL,cryptocompare,2017-12-26 13:58:56.420913
Bitqy,N/A,BQ,N/A,0,/coins/bq/overview,/media/12318325/bq.png,340125,N/A,False,1699,10000000000,Bitqy (BQ),N/A,BQ,cryptocompare,2017-12-26 13:58:56.420913
BQCoin,N/A,BQC,Scrypt,0,/coins/bqc/overview,/media/19631/bqc.png,4343,PoW,False,57,88000000,BQCoin (BQC),N/A,BQC,cryptocompare,2017-12-26 13:58:56.420913
Ethos,N/A,ETHOS,N/A,0,/coins/ethos/overview,/media/16404851/ethos.png,141464,N/A,False,1269,222295208.2384,Ethos (ETHOS),N/A,BQX,cryptocompare,2017-12-26 13:58:56.420913
BrainCoin,N/A,BRAIN,X11,0,/coins/brain/overview,/media/351753/brain.png,30373,PoW/PoS,False,853,22000000,BrainCoin (BRAIN),N/A,BRAIN,cryptocompare,2017-12-26 13:58:56.420913
Brat,N/A,BRAT,N/A,0,/coins/brat/overview,/media/14761895/brat.png,357734,N/A,False,1756,1000000000,Brat (BRAT),N/A,BRAT,cryptocompare,2017-12-26 13:58:56.420913
Bread token,N/A,BRD,N/A,0,/coins/brd/overview,/media/20780589/brd.png,543502,N/A,False,1998,62904606.017339587163225733,Bread token (BRD),N/A,BRD,cryptocompare,2017-12-26 13:58:56.420913
BeardDollars,N/A,BRDD,Scrypt,0,/coins/brdd/overview,/media/352086/brdd.png,33875,PoW/PoS,False,922,21212121,BeardDollars (BRDD),N/A,BRDD,cryptocompare,2017-12-26 13:58:56.420913
BritCoin,N/A,BRIT,X13,0,/coins/brit/overview,/media/1383777/brit.png,182416,PoW/PoS,False,1335,30000000,BritCoin (BRIT),N/A,BRIT,cryptocompare,2017-12-26 13:58:56.420913
BreakoutCoin,N/A,BRK,SHA256,0,/coins/brk/overview,/media/350981/brk.png,20892,PoW/PoS,False,581,42000000,BreakoutCoin (BRK),N/A,BRK,cryptocompare,2017-12-26 13:58:56.420913
Bitradio,N/A,BRO,PoS,0,/coins/bro/overview,/media/9350701/bro.png,234982,PoS,False,1503,N/A,Bitradio (BRO),N/A,BRO,cryptocompare,2017-12-26 13:58:56.420913
BitBronze,N/A,BRONZ,Scrypt,0,/coins/bronz/overview,/media/351566/bronz.png,28888,PoW,False,784,4502400,BitBronze (BRONZ),N/A,BRONZ,cryptocompare,2017-12-26 13:58:56.420913
Breakout Stake,N/A,BRX,N/A,0,/coins/brx/overview,/media/12317960/brx.png,299415,PoW/PoS,False,1568,12500000,Breakout Stake (BRX),N/A,BRX,cryptocompare,2017-12-26 13:58:56.420913
BlackShadowCoin,N/A,BS,X11,0,/coins/bs/overview,/media/351737/bs.png,30175,PoW/PoS,False,843,2100000000,BlackShadowCoin (BS),N/A,BS,cryptocompare,2017-12-26 13:58:56.420913
BowsCoin,N/A,BSC,X11,0,/coins/bsc/overview,/media/20601/bsc.png,7482,PoW,False,419,21000000,BowsCoin (BSC),N/A,BSC,cryptocompare,2017-12-26 13:58:56.420913
BitSend,N/A,BSD,X11,0,/coins/bsd/overview,/media/351086/bsd.png,22329,PoW/PoS,False,659,139000000,BitSend (BSD),N/A,BSD,cryptocompare,2017-12-26 13:58:56.420913
BitStone,N/A,BST,X11,0,/coins/bst/overview,/media/350558/bst.png,15272,PoW/PoS,False,477,N/A,BitStone (BST),N/A,BST,cryptocompare,2017-12-26 13:58:56.420913
Blackstar,N/A,BSTAR,X11,0,/coins/bstar/overview,/media/352250/bstar.png,35684,PoS,False,966,N/A,Blackstar (BSTAR),N/A,BSTAR,cryptocompare,2017-12-26 13:58:56.420913
BattleStake,N/A,BSTK,PoS,0,/coins/bstk/overview,/media/1382858/bstk.png,57466,PoS,False,1144,N/A,BattleStake (BSTK),N/A,BSTK,cryptocompare,2017-12-26 13:58:56.420913
GlobalBoost,N/A,BSTY,yescript,0,/coins/bsty/overview,/media/19808/mrs.png,6100,PoW,False,387,0,GlobalBoost (BSTY),N/A,BSTY,cryptocompare,2017-12-26 13:58:56.420913
BuildTeam,N/A,BT,N/A,0,/coins/bt/overview,/media/9350775/bt.png,249784,N/A,False,1541,1000000,BuildTeam (BT),N/A,BT,cryptocompare,2017-12-26 13:58:56.420913
Bitfinex Bitcoin Future,N/A,BT1,N/A,0,/coins/bt1/overview,/media/19633/btc.png,364317,N/A,False,1772,N/A,Bitfinex Bitcoin Future (BT1),N/A,BT1,cryptocompare,2017-12-26 13:58:56.420913
Bitcoin SegWit2X,N/A,BT2,N/A,0,/coins/bt2/overview,/media/19633/btc.png,364348,N/A,False,1773,N/A,Bitcoin SegWit2X (BT2),N/A,BT2,cryptocompare,2017-12-26 13:58:56.420913
Bata,N/A,BTA,Scrypt,0,/coins/bta/overview,/media/1383113/bta1.png,16125,PoW,False,490,5000000,Bata (BTA),N/A,BTA,cryptocompare,2017-12-26 13:58:56.420913
BitBar,N/A,BTB,Scrypt,0,/coins/btb/overview,/media/20083/bitb.png,4399,PoW/PoS,False,69,500000,BitBar (BTB),N/A,BTB,cryptocompare,2017-12-26 13:58:56.420913
Bitcoin,N/A,BTC,SHA256,0,/coins/btc/overview,/media/19633/btc.png,1182,PoW,False,1,21000000,Bitcoin (BTC),N/A,BTC,cryptocompare,2017-12-26 13:58:56.420913
Bitair,N/A,BTCA,N/A,0,/coins/btca/overview,/media/16746705/btca.png,531559,N/A,False,1988,1000000000,Bitair (BTCA),N/A,BTCA,cryptocompare,2017-12-26 13:58:56.420913
