Points,account_creation,favourites,followers,following,link,lists,name,socialsource,source,statuses,symbol,symbol_id,timestamp_api_call
0,,,,,,,,Twitter,cryptocompare,,JIF,30177,2017-12-30 17:56:11.345335
767,1477389255.0,2.0,662.0,2438.0,https://twitter.com/TamTamTravels,21.0,TamTam Travels,Twitter,cryptocompare,26.0,JIO,34332,2017-12-30 17:56:18.523823
0,,,,,,,,Twitter,cryptocompare,,JKC,4543,2017-12-30 17:56:36.367180
4089,1470416405.0,1383.0,3568.0,254.0,https://twitter.com/Janus_Token,104.0,Janus,Twitter,cryptocompare,1388.0,JNS,34440,2017-12-30 17:56:18.224697
0,,,,,,,,Twitter,cryptocompare,,JNT,400702,2017-12-30 17:56:26.323035
556,1474976735.0,12.0,521.0,416.0,https://twitter.com/Jobscoin,7.0,JobsCoin,Twitter,cryptocompare,12.0,JOBS,29762,2017-12-30 17:56:09.152829
0,,,,,,,,Twitter,cryptocompare,,JOK,42101,2017-12-30 17:56:29.286964
1772,1397752404.0,0.0,1622.0,1453.0,https://twitter.com/JackpotCoin,30.0,JackpotCoin,Twitter,cryptocompare,413.0,JPC,5333,2017-12-30 17:56:43.639213
2,1508233184.0,2.0,2.0,1.0,https://twitter.com/ProjectJ2017,0.0,Project J,Twitter,cryptocompare,2.0,JPC*,371902,2017-12-30 17:56:23.373935
493,1403770991.0,62.0,463.0,20.0,https://twitter.com/JudgeCoin,6.0,Judgecoin,Twitter,cryptocompare,78.0,JUDGE,4544,2017-12-30 17:56:35.682124
0,,,,,,,,Twitter,cryptocompare,,JVY,331207,2017-12-30 17:56:15.369724
964,1469055333.0,97.0,829.0,501.0,https://twitter.com/JewelsCoin,27.0,Jewels,Twitter,cryptocompare,96.0,JWL,27674,2017-12-30 17:56:02.922289
4980,1496503816.0,62.0,4940.0,2887.0,https://twitter.com/kapucoin,8.0,kapu,Twitter,cryptocompare,105.0,KAPU,305047,2017-12-30 17:56:11.959921
767,1391182450.0,0.0,627.0,95.0,https://twitter.com/Karmacoingood,28.0,Karmacoin,Twitter,cryptocompare,84.0,KARM,16127,2017-12-30 17:55:43.150403
63,1453648714.0,1.0,58.0,12.0,https://twitter.com/katzcoin,1.0,katz coin,Twitter,cryptocompare,2.0,KAT,21224,2017-12-30 17:55:52.816544
0,,,,,,,,Twitter,cryptocompare,,KAYI,57705,2017-12-30 17:56:46.949805
0,,,,,,,,Twitter,cryptocompare,,KC,35230,2017-12-30 17:56:19.569041
0,,,,,,,,Twitter,cryptocompare,,KCN,205967,2017-12-30 17:55:50.469318
31507,1505822178.0,9.0,30142.0,17.0,https://twitter.com/kucoincom,273.0,KUCOIN,Twitter,cryptocompare,189.0,KCS,348628,2017-12-30 17:56:18.926803
0,,,,,,,,Twitter,cryptocompare,,KDC,4545,2017-12-30 17:56:36.717405
0,,,,,,,,Twitter,cryptocompare,,KED,42435,2017-12-30 17:56:29.157338
1308,1500057413.0,26.0,1223.0,40.0,https://twitter.com/KekCore,17.0,Kekcoin Core,Twitter,cryptocompare,55.0,KEK,368743,2017-12-30 17:56:21.528143
4155,1500300035.0,1029.0,4100.0,211.0,https://twitter.com/kexcoinofficial,11.0,kexcoin,Twitter,cryptocompare,127.0,KEX,234766,2017-12-30 17:56:01.025101
591,1405530655.0,4.0,561.0,73.0,https://twitter.com/KeyCoinTeam,6.0,KeyCoinTeam,Twitter,cryptocompare,70.0,KEY,4546,2017-12-30 17:56:35.638871
11041,1502280390.0,32.0,10951.0,111.0,https://twitter.com/SelfKey,18.0,SelfKey,Twitter,cryptocompare,94.0,KEY*,360299,2017-12-30 17:56:20.920234
111,1372593750.0,0.0,91.0,34.0,https://twitter.com/KrugercoinCo,4.0,Krugercoin,Twitter,cryptocompare,46.0,KGC,4547,2017-12-30 17:56:35.507899
9658,1496935290.0,730.0,9113.0,552.0,https://twitter.com/KICKICOplatform,109.0,KICKICO.COM,Twitter,cryptocompare,832.0,KICK,202849,2017-12-30 17:55:50.102475
10048,1494865078.0,67.0,9233.0,41.0,https://twitter.com/kin_foundation,163.0,Kin Foundation,Twitter,cryptocompare,319.0,KIN,177918,2017-12-30 17:55:44.708432
220,1425935430.0,115.0,185.0,20.0,https://twitter.com/king93_dev,7.0,King93,Twitter,cryptocompare,79.0,KING,196560,2017-12-30 17:55:46.336062
0,,,,,,,,Twitter,cryptocompare,,KLC,33405,2017-12-30 17:56:17.457736
457,1494538744.0,74.0,442.0,139.0,https://twitter.com/kalkulus_team,3.0,kalkulus,Twitter,cryptocompare,106.0,KLK,517193,2017-12-30 17:56:39.496550
56403,1472287996.0,406.0,52682.0,33.0,https://twitter.com/komodoplatform,744.0,$KMD,Twitter,cryptocompare,1350.0,KMD,26132,2017-12-30 17:56:05.960235
40489,1495296873.0,303.0,38154.0,53.0,https://twitter.com/KyberNetwork,467.0,Kyber Network,Twitter,cryptocompare,732.0,KNC,310497,2017-12-30 17:56:12.968086
0,,,,,,,,Twitter,cryptocompare,,KNC*,20211,2017-12-30 17:55:49.264035
326,1318117227.0,17.0,296.0,162.0,https://twitter.com/KingNCoin,6.0,KingN Coin!,Twitter,cryptocompare,65.0,KNC**,402805,2017-12-30 17:56:26.089366
2441,1419136049.0,6.0,1982.0,2204.0,https://twitter.com/kobocoindev,87.0,Kobocoin,Twitter,cryptocompare,24262.0,KOBO,3642,2017-12-30 17:56:21.485063
0,,,,,,,,Twitter,cryptocompare,,KOLION,339431,2017-12-30 17:56:17.346970
10577,1404321607.0,1058.0,9862.0,1013.0,https://twitter.com/NewKoreCoin,143.0,KORE Surf's Up!,Twitter,cryptocompare,785.0,KORE,5318,2017-12-30 17:56:42.416098
20695,1240959977.0,40111.0,16229.0,170.0,https://twitter.com/covertress,886.0,covertress,Twitter,cryptocompare,36003.0,KR,20822,2017-12-30 17:55:51.843013
0,,,,,,,,Twitter,cryptocompare,,KRAK,23741,2017-12-30 17:56:00.524057
1007,1464605780.0,21.0,872.0,16.0,https://twitter.com/krbcoin,27.0,Karbo,Twitter,cryptocompare,89.0,KRB,28154,2017-12-30 17:56:03.407448
0,,,,,,,,Twitter,cryptocompare,,KRC,30379,2017-12-30 17:56:11.753257
0,,,,,,,,Twitter,cryptocompare,,KRONE,247703,2017-12-30 17:56:01.765146
526,1401412547.0,32.0,461.0,105.0,https://twitter.com/KryptKoin,13.0,KryptKoin,Twitter,cryptocompare,185.0,KTK,5311,2017-12-30 17:56:41.782009
0,,,,,,,,Twitter,cryptocompare,,KUBO,22262,2017-12-30 17:55:59.091691
486,1479847648.0,3.0,436.0,28.0,https://twitter.com/Kurrent_Project,10.0,Kurrent Project,Twitter,cryptocompare,10.0,KURT,34602,2017-12-30 17:56:19.290707
202,1485125546.0,4.0,187.0,171.0,https://twitter.com/KushCoinDev,3.0,KushDev,Twitter,cryptocompare,15.0,KUSH,42687,2017-12-30 17:56:29.300237
6108,1499438455.0,391.0,5668.0,238.0,https://twitter.com/LATokens,88.0,LAToken,Twitter,cryptocompare,313.0,LA,184163,2017-12-30 17:55:45.552944
1214,1507271913.0,28.0,1209.0,274.0,https://twitter.com/Labrys_io,1.0,LABRYS.io,Twitter,cryptocompare,63.0,LAB,405343,2017-12-30 17:56:25.908729
0,,,,,,,,Twitter,cryptocompare,,LAB*,4548,2017-12-30 17:56:35.934542
3406,1460378195.0,269.0,3031.0,4966.0,https://twitter.com/LanaCoin,75.0,LanaCoin - LANA,Twitter,cryptocompare,396.0,LANA,30544,2017-12-30 17:56:12.070102
12904,1496949538.0,132.0,12544.0,12.0,https://twitter.com/latiumcoin,72.0,Latium,Twitter,cryptocompare,253.0,LAT,237269,2017-12-30 17:56:00.787444
0,,,,,,,,Twitter,cryptocompare,,LAZ,28700,2017-12-30 17:56:07.168928
29078,1415223248.0,2992.0,26416.0,624.0,https://twitter.com/LBRYio,532.0,LBRY,Twitter,cryptocompare,2339.0,LBC,23432,2017-12-30 17:55:59.677001
1040,1497790518.0,176.0,995.0,27.0,https://twitter.com/Lite_Bitcoin,9.0,⎛⎝LBTC⎠⎞,Twitter,cryptocompare,171.0,LBTC,247246,2017-12-30 17:56:01.550007
0,,,,,,,,Twitter,cryptocompare,,LC,25916,2017-12-30 17:56:02.798525
1510,1509002826.0,12.0,1485.0,15.0,https://twitter.com/litecoin_cash,5.0,LitecoinCash,Twitter,cryptocompare,24.0,LCASH,378830,2017-12-30 17:56:24.591844
377,1498483835.0,4.0,357.0,4.0,https://twitter.com/Alienter2,4.0,Alienter,Twitter,cryptocompare,103.0,LDM,409363,2017-12-30 17:56:26.533342
692,1428087367.0,36.0,532.0,112.0,https://twitter.com/LiteDoge,32.0,LiteDoge,Twitter,cryptocompare,275.0,LDOGE,5339,2017-12-30 17:56:43.739038
0,,,,,,,,Twitter,cryptocompare,,LEA,30117,2017-12-30 17:56:10.496729
0,,,,,,,,Twitter,cryptocompare,,LEMON,21641,2017-12-30 17:55:54.020219
15484,1495567744.0,195.0,14759.0,2071.0,https://twitter.com/ethlend1,145.0,ETHLend,Twitter,cryptocompare,509.0,LEND,418778,2017-12-30 17:56:27.848204
0,,,,,,,,Twitter,cryptocompare,,LENIN,40992,2017-12-30 17:56:26.402836
4704,1408341803.0,213.0,4017.0,938.0,https://twitter.com/LEOcoinORG,137.0,LEOcoin,Twitter,cryptocompare,2317.0,LEO,33001,2017-12-30 17:56:14.522975
0,,,,,,,,Twitter,cryptocompare,,LEPEN,43602,2017-12-30 17:56:32.012973
4339,1501205439.0,43.0,4204.0,121.0,https://twitter.com/Leverj_io,27.0,LEVERJ.IO,Twitter,cryptocompare,118.0,LEV,332804,2017-12-30 17:56:16.494526
19,1467679374.0,0.0,14.0,14.0,https://twitter.com/biglifecoin,1.0,BigLife,Twitter,cryptocompare,2.0,LFC,30388,2017-12-30 17:56:11.463874
323,1438167611.0,238.0,318.0,141.0,https://twitter.com/LGBTQoin,1.0,LGBTQoin 🏳️‍🌈,Twitter,cryptocompare,294.0,LGBTQ,21215,2017-12-30 17:55:53.004499
20820,1394124013.0,3385.0,20068.0,6292.0,https://twitter.com/legendsroom,150.0,LegendsRoomVegas,Twitter,cryptocompare,2053.0,LGD,66259,2017-12-30 17:56:50.116222
237,1394067779.0,0.0,212.0,8.0,https://twitter.com/legendarycoin,5.0,Legendary Coin,Twitter,cryptocompare,84.0,LGD*,4549,2017-12-30 17:56:36.428437
1624,1496083514.0,36.0,1544.0,673.0,https://twitter.com/LIFEtoken_,16.0,LIFEtoken,Twitter,cryptocompare,560.0,LIFE,381189,2017-12-30 17:56:25.209606
0,,,,,,,,Twitter,cryptocompare,,LIMX,4354,2017-12-30 17:56:31.940611
0,,,,,,,,Twitter,cryptocompare,,LINDA,196541,2017-12-30 17:55:46.558803
0,,,,,,,,Twitter,cryptocompare,,LINK,309621,2017-12-30 17:56:12.810877
1545,1494211217.0,151.0,1405.0,52.0,https://twitter.com/linXcoin,28.0,Linx,Twitter,cryptocompare,137.0,LINX,253667,2017-12-30 17:56:05.469652
800,1465790144.0,87.0,750.0,616.0,https://twitter.com/LetItRide_Dice,10.0,LetIt Ride,Twitter,cryptocompare,91.0,LIR,23423,2017-12-30 17:56:00.581512
0,,,,,,,,Twitter,cryptocompare,,LIV,33271,2017-12-30 17:56:16.043223
0,,,,,,,,Twitter,cryptocompare,,LK7,4550,2017-12-30 17:56:35.134061
6800,1442949239.0,1020.0,5564.0,582.0,https://twitter.com/LykkeCity,247.0,Lykke,Twitter,cryptocompare,1410.0,LKK,130939,2017-12-30 17:55:42.438695
79,1370880027.0,0.0,69.0,50.0,https://twitter.com/LKYFoundation,2.0,Luckycoin Foundation,Twitter,cryptocompare,13.0,LKY,4551,2017-12-30 17:56:35.347291
0,,,,,,,,Twitter,cryptocompare,,LMC,70469,2017-12-30 17:56:49.910509
1356,1491690500.0,373.0,1236.0,242.0,https://twitter.com/linkplatform,24.0,Link Project,Twitter,cryptocompare,163.0,LNK,238622,2017-12-30 17:56:01.740476
2237,1504828530.0,181.0,2167.0,494.0,https://twitter.com/Lend0it,14.0,Lendoit,Twitter,cryptocompare,116.0,LOAN*,363006,2017-12-30 17:56:21.187702
0,,,,,,,,Twitter,cryptocompare,,LOC,36988,2017-12-30 17:56:22.905144
3095,1504802439.0,77.0,2925.0,753.0,https://twitter.com/LockChainCo,34.0,LockChain.co,Twitter,cryptocompare,575.0,LOC*,517896,2017-12-30 17:56:40.186212
5718,1498231912.0,310.0,5553.0,231.0,https://twitter.com/loci_io,33.0,Loci.io,Twitter,cryptocompare,591.0,LOCI,404890,2017-12-30 17:56:26.361063
0,,,,,,,,Twitter,cryptocompare,,LOG,6454,2017-12-30 17:56:49.760151
0,,,,,,,,Twitter,cryptocompare,,LOOK,36984,2017-12-30 17:56:22.396821
391,1467045708.0,60.0,276.0,13.0,https://twitter.com/tech_liquid,23.0,LiquidTech,Twitter,cryptocompare,182.0,LQD,22422,2017-12-30 17:55:59.502547
10475,1190923682.0,780.0,9570.0,271.0,https://twitter.com/loopringorg,181.0,Loopring,Twitter,cryptocompare,988.0,LRC,318169,2017-12-30 17:56:13.006209
0,,,,,,,,Twitter,cryptocompare,,LSD,4552,2017-12-30 17:56:37.255752
149957,1452184928.0,3194.0,142311.0,233.0,https://twitter.com/LiskHQ ,1529.0,Lisk,Twitter,cryptocompare,1347.0,LSK,19745,2017-12-30 17:55:48.357231
687,1502396330.0,24.0,657.0,1.0,https://twitter.com/Litracoin,6.0,Litra Coin,Twitter,cryptocompare,142.0,LTA,234526,2017-12-30 17:56:04.688224
395,1392054560.0,3.0,350.0,254.0,https://twitter.com/litebarco,9.0,LiteBar,Twitter,cryptocompare,404.0,LTB,4553,2017-12-30 17:56:35.804964
621,1399387650.0,11.0,501.0,201.0,https://twitter.com/ltbcoin,24.0,LTBcoin,Twitter,cryptocompare,216.0,LTBC,5369,2017-12-30 17:56:45.565136
290444,1317839450.0,245.0,280064.0,21.0,https://twitter.com/litecoin,2076.0,litecoin,Twitter,cryptocompare,622.0,LTC,3808,2017-12-30 17:32:32.890396
290769,1317839450,246,280339,21,https://twitter.com/litecoin,2086,litecoin,Twitter,cryptocompare,622,LTC,3808,2017-12-30 19:50:37.560043
0,,,,,,,,Twitter,cryptocompare,,LTCD,4554,2017-12-30 17:56:35.792308
312,1453221858.0,2.0,292.0,41.0,https://twitter.com/litecredproject,4.0,Litecred,Twitter,cryptocompare,34.0,LTCR,38370,2017-12-30 17:56:25.954851
481,1502000423.0,2.0,466.0,22.0,https://twitter.com/LiteCoinUltra,3.0,LiteCoin Ultra,Twitter,cryptocompare,8.0,LTCU,531408,2017-12-30 17:56:43.105691
339,1401006381.0,0.0,289.0,22.0,https://twitter.com/LiteCoinX11,10.0,LiteCoinX,Twitter,cryptocompare,35.0,LTCX,4555,2017-12-30 17:56:35.519806
0,,,,,,,,Twitter,cryptocompare,,LTD,38030,2017-12-30 17:56:25.131376
4925,1508561169.0,0.0,4855.0,7.0,https://twitter.com/litecoingold,14.0,Litecoin Gold,Twitter,cryptocompare,44.0,LTG,409422,2017-12-30 17:56:26.544597
0,,,,,,,,Twitter,cryptocompare,,LTH,28885,2017-12-30 17:56:07.899181
0,,,,,,,,Twitter,cryptocompare,,LTS,7600,2017-12-30 17:56:50.907553
0,,,,,,,,Twitter,cryptocompare,,LUCKY,32875,2017-12-30 17:56:14.418221
22314,1482459798.0,286.0,20604.0,4211.0,https://twitter.com/LunyrInc,342.0,Lunyr,Twitter,cryptocompare,751.0,LUN,67447,2017-12-30 17:56:49.652339
4187,1506978633.0,125.0,3897.0,72.0,https://twitter.com/LUX_Coin,58.0,LUX Coin,Twitter,cryptocompare,239.0,LUX,351720,2017-12-30 17:56:19.439153
459,1429264328.0,0.0,439.0,1360.0,https://twitter.com/Bitluxdev,4.0,Bitlux,Twitter,cryptocompare,37.0,LUX*,6341,2017-12-30 17:56:48.861766
8,1512535309.0,0.0,8.0,17.0,https://twitter.com/luxmicoin,0.0,Luxmi Coin,Twitter,cryptocompare,3.0,LUX**,536278,2017-12-30 17:56:45.147515
20,1446906591.0,1.0,15.0,10.0,https://twitter.com/LVGCoin,1.0,LVG,Twitter,cryptocompare,4.0,LVG,38312,2017-12-30 17:56:26.126474
1934,1405034126.0,1336.0,1753.0,767.0,https://twitter.com/LibrexCoin,36.0,LibrexCoin,Twitter,cryptocompare,1564.0,LXC,4556,2017-12-30 17:56:36.672476
739,1422042416.0,17.0,679.0,1307.0,https://twitter.com/LyraBar,12.0,Lyrabar,Twitter,cryptocompare,218.0,LYB,13281,2017-12-30 17:55:41.313320
435,1390689454.0,8.0,390.0,614.0,https://twitter.com/Lycancoin,9.0,Lycancoin,Twitter,cryptocompare,149.0,LYC,4557,2017-12-30 17:56:37.163269
126,1431823070.0,0.0,106.0,98.0,https://twitter.com/SupplyShock,4.0,Supply Shock,Twitter,cryptocompare,15.0,M1,6115,2017-12-30 17:56:48.545062
0,,,,,,,,Twitter,cryptocompare,,MAC,41962,2017-12-30 17:56:28.220294
87,1439718779.0,0.0,72.0,0.0,https://twitter.com/SatoshiMadness,3.0,SatoshiMadness,Twitter,cryptocompare,0.0,MAD,131079,2017-12-30 17:55:43.289831
626,1510219654.0,6.0,601.0,2.0,https://twitter.com/magnetwork_io,5.0,Magnetwork.io,Twitter,cryptocompare,33.0,MAG,404752,2017-12-30 17:56:26.333652
6242,1496082218.0,543.0,6182.0,829.0,https://twitter.com/MagosNetwork,12.0,MAGOS,Twitter,cryptocompare,35.0,MAG*,235993,2017-12-30 17:56:02.072996
52343,1364915384.0,1446.0,47576.0,321.0,https://twitter.com/maidsafe,953.0,MaidSafe,Twitter,cryptocompare,2979.0,MAID,5293,2017-12-30 17:56:41.238893
1319,1499552957.0,3.0,1314.0,470.0,https://twitter.com/peoplecoinnews,1.0,People Coin,Twitter,cryptocompare,8.0,MAN,446051,2017-12-30 17:56:32.916614
20255,1432149121.0,528.0,18760.0,95.0,https://twitter.com/decentraland,299.0,Decentraland,Twitter,cryptocompare,354.0,MANA,199148,2017-12-30 17:55:49.251842
211,1440033047.0,12.0,171.0,46.0,https://twitter.com/mapcoinofficial,8.0,map coin official,Twitter,cryptocompare,64.0,MAPC,12223,2017-12-30 17:55:42.190448
648,1460136440.0,45.0,493.0,84.0,https://twitter.com/Marijuana_Coin,31.0,Marijuanacoin [MAR],Twitter,cryptocompare,46.0,MAR,43814,2017-12-30 17:56:31.644531
1441,1388171501.0,1142.0,1143.0,783.0,https://twitter.com/marscoinorg,59.0,Marscoin,Twitter,cryptocompare,3196.0,MARS,6109,2017-12-30 17:56:48.598045
0,,,,,,,,Twitter,cryptocompare,,MARV,22428,2017-12-30 17:56:04.220523
425,1485373585.0,438.0,380.0,111.0,https://twitter.com/MARXCOLLECTIVE1,9.0,Old Skool Marxist,Twitter,cryptocompare,557.0,MARX,43818,2017-12-30 17:56:32.231510
0,,,,,,,,Twitter,cryptocompare,,MARYJ,5363,2017-12-30 17:56:44.939087
1369,1496714029.0,112.0,1284.0,475.0,https://twitter.com/MASSToken,17.0,MASSToken,Twitter,cryptocompare,255.0,MASS,184135,2017-12-30 17:55:46.568291
3619,1234667883.0,278.0,3473.0,262.0,https://twitter.com/miniapps_pro,29.0,MiniApps.pro,Twitter,cryptocompare,1192.0,MAT,320036,2017-12-30 17:56:12.776755
0,,,,,,,,Twitter,cryptocompare,,MAT*,108094,2017-12-30 17:55:41.135954
78,1501435552.0,0.0,58.0,0.0,https://twitter.com/maxcoinproject,4.0,Maxcoin Project,Twitter,cryptocompare,0.0,MAX,4558,2017-12-30 17:56:36.608377
2200,1494996019.0,24.0,2140.0,386.0,https://twitter.com/Theresamaycoin,12.0,Theresamaycoin,Twitter,cryptocompare,95.0,MAY,348094,2017-12-30 17:56:18.636822
2271,1313257602.0,452.0,2016.0,5.0,https://twitter.com/casinobitcoin,51.0,Monster Byte Inc,Twitter,cryptocompare,965.0,MBI,180539,2017-12-30 17:55:45.548571
0,,,,,,,,Twitter,cryptocompare,,MBIT,55547,2017-12-30 17:56:45.740767
3073,1479076393.0,1747.0,2778.0,1991.0,https://twitter.com/TheEmbermine,59.0,Official Embermine ($MBRS),Twitter,cryptocompare,858.0,MBRS,221350,2017-12-30 17:55:53.961846
974,1505689019.0,0.0,949.0,0.0,https://twitter.com/multibotio,5.0,Multibot,Twitter,cryptocompare,72.0,MBT,330003,2017-12-30 17:56:15.364425
7,1482319814.0,0.0,7.0,0.0,https://twitter.com/network_mass,0.0,mass.network,Twitter,cryptocompare,1.0,MC,27594,2017-12-30 17:56:05.817528
0,,,,,,,,Twitter,cryptocompare,,MCAP,131154,2017-12-30 17:55:42.738459
0,,,,,,,,Twitter,cryptocompare,,MCAR,45612,2017-12-30 17:56:36.398692
3260,1333829602.0,852.0,2980.0,248.0,https://twitter.com/Musiconomi,56.0,Musiconomi,Twitter,cryptocompare,244.0,MCI,338415,2017-12-30 17:56:16.635749
336,1401380587.0,0.0,296.0,131.0,https://twitter.com/MonetaVerde,8.0,MonetaVerde,Twitter,cryptocompare,54.0,MCN,7636,2017-12-30 17:56:51.064100
48829,1494911573.0,107.0,46049.0,34.0,https://twitter.com/monaco_card,556.0,Monaco Card,Twitter,cryptocompare,280.0,MCO,166548,2017-12-30 17:55:44.543786
0,,,,,,,,Twitter,cryptocompare,,MCRN,67430,2017-12-30 17:56:49.851315
10353,1490104442.0,187.0,10078.0,137.0,https://twitter.com/moedabanking,55.0,Moeda,Twitter,cryptocompare,293.0,MDA,341279,2017-12-30 17:56:18.159952
0,,,,,,,,Twitter,cryptocompare,,MDC,28128,2017-12-30 17:56:03.060161
12140,1501429966.0,63.0,12130.0,606.0,https://twitter.com/madcoinlife,2.0,Madcoin,Twitter,cryptocompare,69.0,MDC*,373980,2017-12-30 17:56:24.327970
370,1473165854.0,5.0,360.0,320.0,https://twitter.com/HitechOne_,2.0,HITECH ONE,Twitter,cryptocompare,23.0,MDL,364051,2017-12-30 17:56:22.724695
158,1437078451.0,4.0,128.0,395.0,https://twitter.com/midnightmdt,6.0,Midnight Currency,Twitter,cryptocompare,5.0,MDT,33004,2017-12-30 17:56:15.242582
1691,1383845451.0,147.0,1376.0,119.0,https://twitter.com/mega_coin,63.0,megacoin,Twitter,cryptocompare,512.0,MEC,4559,2017-12-30 17:56:36.778397
627,1391678368.0,9.0,567.0,195.0,https://twitter.com/MEDDevTeam,12.0,MediterraneanCoin,Twitter,cryptocompare,381.0,MED,4560,2017-12-30 17:56:35.926169
2478,1498096410.0,748.0,2363.0,53.0,https://twitter.com/_MediBloc,23.0,medibloc,Twitter,cryptocompare,273.0,MED*,542140,2017-12-30 17:56:45.692178
643,1499395468.0,1443.0,563.0,260.0,https://twitter.com/medibondproj,16.0,MediBond,Twitter,cryptocompare,168.0,MEDI,233044,2017-12-30 17:56:00.545458
0,,,,,,,,Twitter,cryptocompare,,MEGA,33393,2017-12-30 17:56:16.072094
18913,1455419267.0,1527.0,18413.0,6108.0,https://twitter.com/pepecoins,100.0,Memetic / PepeCoin Cryptocurrency,Twitter,cryptocompare,460.0,MEME,20825,2017-12-30 17:55:53.674460
2000,1389506282.0,451.0,1714.0,79.0,https://twitter.com/KittehCoin,57.0,KittehCoin Official,Twitter,cryptocompare,1814.0,MEOW,431370,2017-12-30 17:56:32.135588
9616,1475362640.0,151.0,8766.0,71.0,https://twitter.com/darcrus,170.0,Darcrus,Twitter,cryptocompare,411.0,MER,61138,2017-12-30 17:56:49.712182
257,1499537510.0,0.0,237.0,3.0,https://twitter.com/TheMemessenger,4.0,Memessenger,Twitter,cryptocompare,23.0,MET,221605,2017-12-30 17:55:53.911123
0,,,,,,,,Twitter,cryptocompare,,METAL,5373,2017-12-30 17:56:45.598029
0,,,,,,,,Twitter,cryptocompare,,MG,29001,2017-12-30 17:56:08.378942
338,1505532426.0,0.0,318.0,58.0,https://twitter.com/MobileGoIco,4.0,Remington Clark,Twitter,cryptocompare,7.0,MGO,55650,2017-12-30 17:56:46.987871
757,1400779879.0,23.0,677.0,2082.0,https://twitter.com/she9888,16.0,ymcoin.com,Twitter,cryptocompare,400.0,MI,12225,2017-12-30 17:55:42.708776
402,1401503149.0,7.0,367.0,93.0,https://twitter.com/MilCoin,7.0,Millionaire Coin,Twitter,cryptocompare,26.0,MIL,7581,2017-12-30 17:56:50.844309
2064,1488342799.0,30.0,2034.0,11.0,https://twitter.com/GetMiloCoin,6.0,MiloCoin,Twitter,cryptocompare,50.0,MILO,74924,2017-12-30 17:56:50.330275
564,1401193649.0,1.0,499.0,2.0,https://twitter.com/Minerals_dev,13.0,Minerals,Twitter,cryptocompare,129.0,MIN,4561,2017-12-30 17:56:36.863587
1408,1396037706.0,4260.0,1153.0,18.0,https://twitter.com/InstaMineNugget,51.0,InstaMineNuggets,Twitter,cryptocompare,259.0,MINE,5379,2017-12-30 17:56:44.978053
0,,,,,,,,Twitter,cryptocompare,,MINEX,235021,2017-12-30 17:56:01.188832
10856,1391268260.0,199.0,10160.0,1271.0,https://twitter.com/MintcoinTeam,139.0,Mintcoin,Twitter,cryptocompare,1166.0,MINT,4562,2017-12-30 17:56:38.374302
0,,,,,,,,Twitter,cryptocompare,,MIS,37190,2017-12-30 17:56:23.205599
1227,1492368378.0,18.0,1152.0,24.0,https://twitter.com/MIVlife,15.0,MakeItViral,Twitter,cryptocompare,189.0,MIV,177759,2017-12-30 17:55:45.366325
0,,,,,,,,Twitter,cryptocompare,,MKR,41192,2017-12-30 17:56:27.669472
929,1488199089.0,0.0,884.0,996.0,https://twitter.com/MeliteCoin,9.0,Melite Coin,Twitter,cryptocompare,28.0,MLITE,49600,2017-12-30 17:56:39.090294
13498,1470757773.0,1148.0,11783.0,302.0,https://twitter.com/melonport,343.0,Melonport,Twitter,cryptocompare,777.0,MLN,45253,2017-12-30 17:56:34.785343
1329,1501685756.0,15.0,1299.0,135.0,https://twitter.com/cryptoproperty,6.0,CPROP,Twitter,cryptocompare,37.0,MLS,234707,2017-12-30 17:56:00.811074
0,,,,,,,,Twitter,cryptocompare,,MM,44959,2017-12-30 17:56:33.280029
0,,,,,,,,Twitter,cryptocompare,,MMC,5389,2017-12-30 17:56:45.504482
0,,,,,,,,Twitter,cryptocompare,,MMNXT,23425,2017-12-30 17:56:00.161291
632,1446658693.0,202.0,409.0,8.0,https://twitter.com/PurePoS,44.0,DigiCube,Twitter,cryptocompare,3854.0,MMXIV,5326,2017-12-30 17:56:43.143135
0,,,,,,,,Twitter,cryptocompare,,MMXVI,36992,2017-12-30 17:56:22.504265
22893,1367031891.0,1.0,20977.0,12.0,https://twitter.com/cryptsy,383.0,Cryptsy,Twitter,cryptocompare,1426.0,MN,4563,2017-12-30 17:56:35.939549
21314,1424401711.0,3475.0,21083.0,13448.0,https://twitter.com/MinCoinus,46.0,MinCoin,Twitter,cryptocompare,1145.0,MNC,4564,2017-12-30 17:56:38.213481
947,1427982906.0,32.0,882.0,978.0,https://twitter.com/MindCoinCrypto,13.0,MindCoin,Twitter,cryptocompare,159.0,MND,15888,2017-12-30 17:55:43.597340
1963,1492164086.0,12.0,1788.0,3.0,https://twitter.com/minereumtoken,35.0,Minereum,Twitter,cryptocompare,67.0,MNE,84831,2017-12-30 17:56:51.527180
2094,1461616725.0,432.0,1924.0,75.0,https://twitter.com/mineumproject ,34.0,MINEUM,Twitter,cryptocompare,410.0,MNM,20905,2017-12-30 17:55:52.179812
2219,1494353216.0,8.0,2054.0,39.0,https://twitter.com/goldmint_io,33.0,Goldmint,Twitter,cryptocompare,138.0,MNT,240322,2017-12-30 17:56:01.362480
219,1499164894.0,35.0,189.0,96.0,https://twitter.com/CoinJoker,6.0,CoinJoker,Twitter,cryptocompare,71.0,MNT*,521417,2017-12-30 17:56:39.874275
