CoinName,PreMinedValue,Name,Algorithm,FullyPremined,Url,ImageUrl,Id,ProofType,Sponsored,SortOrder,TotalCoinSupply,FullName,TotalCoinsFreeFloat,Symbol,source,timestamp_api_call
Innova,,INN,NeoScrypt,0,/coins/inn/overview,/media/14913536/inn.png,374211,PoW,False,1813,45000000,Innova (INN),,INN,cryptocompare,2017-12-30 17:32:32.509228
Decision Token,,HST,,0,/coins/hst/overview,/media/14913538/hst.png,374246,,False,1814,48240069.5496,Decision Token (HST),,HST,cryptocompare,2017-12-30 17:32:32.509228
BlockMason Credit Protocol,,BCPT,,0,/coins/bcpt/overview,/media/16746476/bcpt.png,374281,,False,1815,116158667,BlockMason Credit Protocol (BCPT),,BCPT,cryptocompare,2017-12-30 17:32:32.509228
Bitdeal,,BDL,Scrypt,0,/coins/bdl/overview,/media/14913539/bdl.png,374294,PoW,False,1816,300000000,Bitdeal (BDL),,BDL,cryptocompare,2017-12-30 17:32:32.509228
COMSA,,CMS,,0,/coins/cms/overview,/media/14913540/comsa.png,374358,,False,1817,,COMSA (CMS),,CMS,cryptocompare,2017-12-30 17:32:32.509228
2015 coin,,2015,X11,0,/coins/2015/overview,/media/20180/2015.png,3744,PoW/PoS,False,33,0,2015 coin (2015),,2015,cryptocompare,2017-12-30 17:32:32.509228
Billionaire Token,,XBL,,0,/coins/xbl/overview,/media/14913541/xbl.png,375352,,False,1818,3315372,Billionaire Token (XBL),,XBL,cryptocompare,2017-12-30 17:32:32.509228
Project Zephyr,,ZEPH,,0,/coins/zeph/overview,/media/14913542/zeph.png,375396,,False,1819,2000000000,Project Zephyr (ZEPH),,ZEPH,cryptocompare,2017-12-30 17:32:32.509228
ATFS Project,,ATFS,,0,/coins/atfs/overview,/media/14913545/atfs.png,375855,,False,1820,380000000,ATFS Project (ATFS),,ATFS,cryptocompare,2017-12-30 17:32:32.509228
Canada eCoin,,CND*,Scrypt,0,/coins/cndstar/overview,/media/1381997/cnd.png,37746,PoW,False,995,100000000,Canada eCoin (CND*),,CND*,cryptocompare,2017-12-30 17:32:32.509228
OptionCoin,,OPTION,X11,0,/coins/option/overview,/media/1381998/option.png,37749,PoS,False,996,21000000,OptionCoin (OPTION),,OPTION,cryptocompare,2017-12-30 17:32:32.509228
Galaxy eSolutions,,GES,,0,/coins/ges/overview,/media/14913547/ges.png,377508,,False,1822,2800000,Galaxy eSolutions (GES),,GES,cryptocompare,2017-12-30 17:32:32.509228
Nuls,,NULS,,0,/coins/nuls/overview,/media/14913548/nuls.png,377792,,False,1823,40000000,Nuls (NULS),,NULS,cryptocompare,2017-12-30 17:32:32.509228
Phore,,PHR*,POS 3.0,0,/coins/phrstar/overview,/media/14913549/phr.png,377831,,False,1824,18773269,Phore (PHR*),,PHR*,cryptocompare,2017-12-30 17:32:32.509228
LitecoinCash,,LCASH,,0,/coins/lcash/overview,/media/14913550/lcash.png,378830,,False,1825,12000000,LitecoinCash (LCASH),,LCASH,cryptocompare,2017-12-30 17:32:32.509228
Confido,,CFD,,0,/coins/cfd/overview,/media/14913552/cfd.png,379232,,False,1826,15000000,Confido (CFD),,CFD,cryptocompare,2017-12-30 17:32:32.509228
SophiaTX,,SPHTX,DPoS,0,/coins/sphtx/overview,/media/14913551/sphtx.png,379248,DPoS,False,1827,500000000,SophiaTX (SPHTX),,SPHTX,cryptocompare,2017-12-30 17:32:32.509228
Avatar Coin,,AV,PoS,0,/coins/av/overview,/media/1382048/av.png,38026,PoS,False,997,10000000,Avatar Coin (AV),,AV,cryptocompare,2017-12-30 17:32:32.509228
Limited Coin,,LTD,PoS,0,/coins/ltd/overview,/media/1382049/ltd.png,38030,PoS,False,998,128,Limited Coin (LTD),,LTD,cryptocompare,2017-12-30 17:32:32.509228
GameUnits,,UNITS,Scrypt,0,/coins/units/overview,/media/1382050/units.png,38032,PoW/PoS,False,999,13000000,GameUnits (UNITS),,UNITS,cryptocompare,2017-12-30 17:32:32.509228
HeelCoin,,HEEL,PoS,0,/coins/heel/overview,/media/1382051/heel.png,38035,PoS,False,1000,,HeelCoin (HEEL),,HEEL,cryptocompare,2017-12-30 17:32:32.509228
SirinLabs,,SRN,,0,/coins/srn/overview,/media/14913556/srn.png,380641,,False,1829,,SirinLabs (SRN),,SRN,cryptocompare,2017-12-30 17:32:32.509228
WiserCoin,,WSC,Scrypt,0,/coins/wsc/overview,/media/14913560/wsc.png,380671,PoW,False,1830,22105263,WiserCoin (WSC),,WSC,cryptocompare,2017-12-30 17:32:32.509228
DigitalCash,,DASH,X11,0,/coins/dash/overview,/media/20626/imageedit_27_4355944719.png,3807,PoW/PoS,False,4,22000000,DigitalCash (DASH),,DASH,cryptocompare,2017-12-30 17:32:32.509228
Decent.bet,,DBET,,0,/coins/dbet/overview,/media/14913561/dbet.png,380712,,False,1831,133039762.4203,Decent.bet (DBET),,DBET,cryptocompare,2017-12-30 17:32:32.509228
Go!,,xGOx,Scrypt,0,/coins/xgox/overview,/media/14913685/xgox.png,380754,PoW/PoS,False,1832,1000000000,Go! (xGOx),,xGOx,cryptocompare,2017-12-30 17:32:32.509228
Newbium,,NEWB,,0,/coins/newb/overview,/media/14913564/newb.png,380794,,False,1833,49000000,Newbium (NEWB),,NEWB,cryptocompare,2017-12-30 17:32:32.509228
Litecoin,,LTC,Scrypt,0,/coins/ltc/overview,/media/19782/litecoin-logo.png,3808,PoW,False,3,84000000,Litecoin (LTC),,LTC,cryptocompare,2017-12-30 17:32:32.509228
LIFE,,LIFE,,0,/coins/life/overview,/media/14913568/life.png,381189,,False,1834,100000000000,LIFE (LIFE),,LIFE,cryptocompare,2017-12-30 17:32:32.509228
Credo,,CREDO,,0,/coins/credo/overview,/media/14913573/credo-1.png,382450,,False,1837,1374729257.2286,Credo (CREDO),,CREDO,cryptocompare,2017-12-30 17:32:32.509228
Masari,,MSR,CryptoNight,0,/coins/msr/overview,/media/14913574/msr.png,382536,PoW,False,1838,18500000,Masari (MSR),,MSR,cryptocompare,2017-12-30 17:32:32.509228
ConnectJob Token,,CJT,,0,/coins/cjt/overview,/media/14913575/cjt.png,382617,,False,1839,300000000,ConnectJob Token (CJT),,CJT,cryptocompare,2017-12-30 17:32:32.509228
GAKHcoin,,GAKH,Scrypt,1,/coins/gakh/overview,/media/1382090/gakh.png,38277,PoW/PoS,False,1001,3315789,GAKHcoin (GAKH),,GAKH,cryptocompare,2017-12-30 17:32:32.509228
Shift,,SHIFT,DPoS,0,/coins/shift/overview,/media/1382125/shift.png,38307,DPoS,False,1003,,Shift (SHIFT),,SHIFT,cryptocompare,2017-12-30 17:32:32.509228
S88 Coin,,S8C,Scrypt,0,/coins/s8c/overview,/media/1382093/s8c.png,38310,PoW/PoS,False,1004,520000000,S88 Coin (S8C),,S8C,cryptocompare,2017-12-30 17:32:32.509228
Leverage Coin,,LVG,,0,/coins/lvg/overview,/media/1382094/lvg.png,38312,,False,1005,26000,Leverage Coin (LVG),,LVG,cryptocompare,2017-12-30 17:32:32.509228
DraculaCoin,,DRA,Scrypt,0,/coins/dra/overview,/media/1382095/dra.png,38360,PoW,False,1006,,DraculaCoin (DRA),,DRA,cryptocompare,2017-12-30 17:32:32.509228
Allsafe,,ASAFE2,Scrypt,0,/coins/asafe2/overview,/media/1382096/allsafe.jpg,38367,PoS,False,1007,15000000,Allsafe (ASAFE2),,ASAFE2,cryptocompare,2017-12-30 17:32:32.509228
LiteCreed,,LTCR,QuBit,0,/coins/ltcr/overview,/media/1382097/ltcr.png,38370,PoW/PoS,False,1008,78835200,LiteCreed (LTCR),,LTCR,cryptocompare,2017-12-30 17:32:32.509228
Quebecoin,,QBC,X11,0,/coins/qbc/overview,/media/19874/qbc.png,38371,,False,1009,21000000,Quebecoin (QBC),,QBC,cryptocompare,2017-12-30 17:32:32.509228
ProCoin,,XPRO,X15,0,/coins/xpro/overview,/media/1382098/xpro.png,38380,PoW/PoS,False,1010,6000000,ProCoin (XPRO),,XPRO,cryptocompare,2017-12-30 17:32:32.509228
Ethersportcoin,,ESC,,0,/coins/esc/overview,/media/14913585/esc.png,383878,,False,1841,100000000,Ethersportcoin (ESC),,ESC*,cryptocompare,2017-12-30 17:32:32.509228
Envion,,EVN,,0,/coins/evn/overview,/media/14913587/env.png,383953,,False,1842,150000000,Envion (EVN),,EVN,cryptocompare,2017-12-30 17:32:32.509228
Bankera,,BNK,,0,/coins/bnk/overview,/media/14913602/bnk.png,384605,,False,1843,25000000000,Bankera (BNK),,BNK,cryptocompare,2017-12-30 17:32:32.509228
Ellaism,,ELLA,Ethash,0,/coins/ella/overview,/media/14913603/ella.png,384651,PoW,False,1844,280000000,Ellaism (ELLA),,ELLA,cryptocompare,2017-12-30 17:32:32.509228
BlockPool,,BPL,DPoS,0,/coins/bpl/overview,/media/14913604/bpl.png,384729,,False,1845,,BlockPool (BPL),,BPL,cryptocompare,2017-12-30 17:32:32.509228
Coinvest,,COIN,,0,/coins/coin/overview,/media/14913606/coin.png,384859,,False,1846,60000000,Coinvest (COIN),,COIN,cryptocompare,2017-12-30 17:32:32.509228
RocketCoin ,,ROCK*,,0,/coins/rockstar/overview,/media/14913607/rock1.png,384950,,False,1847,25000000,RocketCoin  (ROCK*),,ROCK*,cryptocompare,2017-12-30 17:32:32.509228
Droxne,,DRXNE,PoS,0,/coins/drxne/overview,/media/14913608/drxne.png,384953,PoS,False,1848,,Droxne (DRXNE),,DRXNE,cryptocompare,2017-12-30 17:32:32.509228
Sakuracoin,,SKR,Scrypt,0,/coins/skr/overview,/media/14913631/skr.png,385866,PoW,False,1849,105100000,Sakuracoin (SKR),,SKR,cryptocompare,2017-12-30 17:32:32.509228
Grid+,,GRID,,0,/coins/grid/overview,/media/14913632/grid.png,385907,,False,1850,300000000,Grid+ (GRID),,GRID,cryptocompare,2017-12-30 17:32:32.509228
PlatinumBAR,,XPTX,Quark,0,/coins/xptx/overview,/media/14913633/xptx.png,385933,PoW/PoS,False,1851,,PlatinumBAR (XPTX),,XPTX,cryptocompare,2017-12-30 17:32:32.509228
Genesis Vision,,GVT,,0,/coins/gvt/overview,/media/14913634/gvt.png,385952,,False,1852,4436644,Genesis Vision (GVT),,GVT,cryptocompare,2017-12-30 17:32:32.509228
Energi Token,,ETK,,0,/coins/etk/overview,/media/14913635/etk.png,385960,,False,1853,2307692310,Energi Token (ETK),,ETK,cryptocompare,2017-12-30 17:32:32.509228
Astronaut,,ASTRO,,0,/coins/astro/overview,/media/14913641/astro.png,387875,,False,1854,6999999,Astronaut (ASTRO),,ASTRO,cryptocompare,2017-12-30 17:32:32.509228
Mercury Protocol,,GMT,,0,/coins/gmt/overview,/media/14913642/gmt.png,388042,,False,1855,1000000000,Mercury Protocol (GMT),,GMT,cryptocompare,2017-12-30 17:32:32.509228
Emphy,,EPY*,,0,/coins/epystar/overview,/media/14913643/epy.png,388076,,False,1856,15375000,Emphy (EPY*),,EPY*,cryptocompare,2017-12-30 17:32:32.509228
Soarcoin,,SOAR,,0,/coins/soar/overview,/media/14913644/soar.png,388145,,False,1857,5000000000,Soarcoin (SOAR),,SOAR,cryptocompare,2017-12-30 17:32:32.509228
Experty,,EXY,,0,/coins/exy/overview,/media/14913645/exy.png,388493,,False,1858,100000000,Experty (EXY),,EXY,cryptocompare,2017-12-30 17:32:32.509228
Astral,,AST*,X13,0,/coins/aststar/overview,/media/1382170/ast.png,38959,PoW/PoS,False,1011,37875500,Astral (AST*),,AST*,cryptocompare,2017-12-30 17:32:32.509228
GiftNet,,GIFT,X13,0,/coins/gift/overview,/media/1382171/gift.png,38962,PoW,False,1012,6750000,GiftNet (GIFT),,GIFT,cryptocompare,2017-12-30 17:32:32.509228
PureVidz,,VIDZ,PoS,0,/coins/vidz/overview,/media/1382172/vidz.png,38964,PoS,False,1013,125000000,PureVidz (VIDZ),,VIDZ,cryptocompare,2017-12-30 17:32:32.509228
Incrementum,,INC,PoS,0,/coins/inc/overview,/media/1382173/inc.png,38967,PoS,False,1014,1300000,Incrementum (INC),,INC,cryptocompare,2017-12-30 17:32:32.509228
Interstellar Holdings,,HOLD,Scrypt,0,/coins/hold/overview,/media/14913647/hold.png,389808,PoS,False,1859,1970000000,Interstellar Holdings (HOLD),,HOLD,cryptocompare,2017-12-30 17:32:32.509228
MinexCoin,,MNX,Mars,0,/coins/mnx/overview,/media/14913648/mnx.png,389849,,False,1860,19000000,MinexCoin (MNX),,MNX,cryptocompare,2017-12-30 17:32:32.509228
Credits,,CRDS,Argon2,0,/coins/crds/overview,/media/14913675/crds.png,392253,,False,1861,95000000,Credits (CRDS),,CRDS,cryptocompare,2017-12-30 17:32:32.509228
Viuly,,VIU,,0,/coins/viu/overview,/media/14913680/viu.png,393656,,False,1862,1000000000,Viuly (VIU),,VIU,cryptocompare,2017-12-30 17:32:32.509228
Scorum,,SCR,DPoS,0,/coins/scr/overview,/media/14913681/scr.png,393742,DPoS,False,1863,20000000,Scorum (SCR),,SCR,cryptocompare,2017-12-30 17:32:32.509228
Düber,,DBR,,0,/coins/dbr/overview,/media/14913687/dbr.png,394055,,False,1864,2226000000,Düber (DBR),,DBR,cryptocompare,2017-12-30 17:32:32.509228
Advanced Browsing Token,,ABT,,0,/coins/abt/overview,/media/14913683/abt.png,394056,,False,1865,300000000,Advanced Browsing Token (ABT),,ABT,cryptocompare,2017-12-30 17:32:32.509228
Giftcoin,,GFT,,0,/coins/gft/overview,/media/14913686/gft.jpg,394121,,False,1866,,Giftcoin (GFT),,GFT,cryptocompare,2017-12-30 17:32:32.509228
StarterCoin,,STC,,0,/coins/stc/overview,/media/15887405/sct.png,396716,,False,1867,980000000,StarterCoin (STC),,STC,cryptocompare,2017-12-30 17:32:32.509228
PentaCoin,,PTA,SHA256,0,/coins/pta/overview,/media/1382236/pta.png,39698,PoW/PoS,False,1015, 1311955 ,PentaCoin (PTA),,PTA,cryptocompare,2017-12-30 17:32:32.509228
AcidCoin,,ACID,SHA256,0,/coins/acid/overview,/media/1382237/acid.png,39700,PoW,False,1016,4500000000,AcidCoin (ACID),,ACID,cryptocompare,2017-12-30 17:32:32.509228
ZLiteQubit,,ZLQ,QuBit,0,/coins/zlq/overview,/media/1382238/zlq.png,39704,,False,1017, 83075000,ZLiteQubit (ZLQ),,ZLQ,cryptocompare,2017-12-30 17:32:32.509228
RadicalCoin,,RADI,X13,0,/coins/radi/overview,/media/1382239/rad.png,39707,PoS,False,1018,,RadicalCoin (RADI),,RADI,cryptocompare,2017-12-30 17:32:32.509228
ReturnCoin,,RNC,X11,0,/coins/rnc/overview,/media/1382240/rnc.png,39710,PoS,False,1019,250000000,ReturnCoin (RNC),,RNC,cryptocompare,2017-12-30 17:32:32.509228
Quantstamp,,QSP,,0,/coins/qsp/overview,/media/15887408/qsp.png,397757,,False,1868,976442388.3211,Quantstamp (QSP),,QSP,cryptocompare,2017-12-30 17:32:32.509228
RiptideCoin,,RIPT,,0,/coins/ript/overview,/media/15887409/ript.png,398126,,False,1869,17999429.802,RiptideCoin (RIPT),,RIPT,cryptocompare,2017-12-30 17:32:32.509228
BitBoost,,BBT,,0,/coins/bbt/overview,/media/15887410/bbt.png,398648,,False,1870,100000000,BitBoost (BBT),,BBT,cryptocompare,2017-12-30 17:32:32.509228
GoByte,,GBX,NeoScrypt,0,/coins/gbx/overview,/media/15887411/gbx.png,398705,PoW,False,1871,31800000,GoByte (GBX),,GBX,cryptocompare,2017-12-30 17:32:32.509228
Castle,,CSTL,X11,0,/coins/cstl/overview,/media/15887421/cstl.png,400432,PoW/PoS,False,1872, 200000000,Castle (CSTL),,CSTL,cryptocompare,2017-12-30 17:32:32.509228
Insta Cash Coin,,ICC,SHA256,0,/coins/icc/overview,/media/15887424/icc.png,400693,PoW,False,1875,300000000,Insta Cash Coin (ICC),,ICC,cryptocompare,2017-12-30 17:32:32.509228
Jibrel Network Token,,JNT,,0,/coins/jnt/overview,/media/15887422/jnt.jpg,400702,,False,1876,,Jibrel Network Token (JNT),,JNT,cryptocompare,2017-12-30 17:32:32.509228
Quoine Liquid,,QASH,,0,/coins/qash/overview,/media/15887431/qash.png,402714,,False,1877,1000000000,Quoine Liquid (QASH),,QASH,cryptocompare,2017-12-30 17:32:32.509228
Alqo,,ALQO,Quark,0,/coins/alqo/overview,/media/16404849/alqo.png,402782,PoW/PoS,False,1878,57879300,Alqo (ALQO),,ALQO,cryptocompare,2017-12-30 17:32:32.509228
KingN Coin,,KNC**,Scrypt,0,/coins/kncstarstar/overview,/media/16404850/knc.png,402805,PoW/PoS,False,1879,420000,KingN Coin (KNC**),,KNC**,cryptocompare,2017-12-30 17:32:32.509228
Triaconta,,TRIA,,0,/coins/tria/overview,/media/16404852/tria.png,402884,,False,1880,,Triaconta (TRIA),,TRIA,cryptocompare,2017-12-30 17:32:32.509228
Publica,,PBL,,0,/coins/pbl/overview,/media/16404866/pbl.png,402980,,False,1881,33787150,Publica (PBL),,PBL,cryptocompare,2017-12-30 17:32:32.509228
Magnet,,MAG,X11,0,/coins/mag/overview,/media/16404853/mag.png,404752,PoW/PoS,False,1882,144000000,Magnet (MAG),,MAG,cryptocompare,2017-12-30 17:32:32.509228
STEX,,STEX,,0,/coins/stex/overview,/media/16404854/stex.png,404775,,False,1883,,STEX (STEX),,STEX,cryptocompare,2017-12-30 17:32:32.509228
Upfiring,,UFR,,0,/coins/ufr/overview,/media/16404855/ufr.png,404806,,False,1884,,Upfiring (UFR),,UFR,cryptocompare,2017-12-30 17:32:32.509228
LociCoin,,LOCI,,0,/coins/loci/overview,/media/16404856/loci.png,404890,,False,1885,100000000,LociCoin (LOCI),,LOCI,cryptocompare,2017-12-30 17:32:32.509228
Lamden Tau,,TAU,DPoS,0,/coins/tau/overview,/media/16404857/lamden.png,405291,DPoS,False,1886,500000000,Lamden Tau (TAU),,TAU,cryptocompare,2017-12-30 17:32:32.509228
Labrys,,LAB,,0,/coins/lab/overview,/media/16404858/lab.png,405343,,False,1887,430000000,Labrys (LAB),,LAB,cryptocompare,2017-12-30 17:32:32.509228
Golos,,GOLOS,,0,/coins/golos/overview,/media/1382246/golos.png,40806,PoW,False,1020,,Golos (GOLOS),,GOLOS,cryptocompare,2017-12-30 17:32:32.509228
Pascal Coin,,PASC,,0,/coins/pasc/overview,/media/1382247/pasc.png,40811,,False,1021,,Pascal Coin (PASC),,PASC,cryptocompare,2017-12-30 17:32:32.509228
TwisterCoin,,TWIST,X11,0,/coins/twist/overview,/media/1382250/twist1.png,40839,PoW/PoS,False,1022,3195000,TwisterCoin (TWIST),,TWIST,cryptocompare,2017-12-30 17:32:32.509228
PayPeer,,PAYP,X11,0,/coins/payp/overview,/media/1382251/payp.png,40842,PoW/PoS,False,1023,50000000000,PayPeer (PAYP),,PAYP,cryptocompare,2017-12-30 17:32:32.509228
DarkEther,,DETH,X11,0,/coins/deth/overview,/media/1382252/deth.png,40845,,False,1024,16035000,DarkEther (DETH),,DETH,cryptocompare,2017-12-30 17:32:32.509228
YAYcoin,,YAY,Scrypt,0,/coins/yay/overview,/media/1382253/yay.png,40847,PoW/PoS,False,1025,,YAYcoin (YAY),,YAY,cryptocompare,2017-12-30 17:32:32.509228
Debitum Token,,DEB,,0,/coins/deb/overview,/media/16404861/deb.png,408765,,False,1888,400000000,Debitum Token (DEB),,DEB,cryptocompare,2017-12-30 17:32:32.509228
Flixxo,,FLIXX,,0,/coins/flixx/overview,/media/16404862/flixx.png,408849,,False,1889,189151328.5746,Flixxo (FLIXX),,FLIXX,cryptocompare,2017-12-30 17:32:32.509228
Farad,,FRD,,0,/coins/frd/overview,/media/16404865/frd.png,409128,,False,1890,1600000000,Farad (FRD),,FRD,cryptocompare,2017-12-30 17:32:32.509228
PayFair,,PFR,,0,/coins/pfr/overview,/media/16404867/pfr.png,409155,,False,1891,33000000,PayFair (PFR),,PFR,cryptocompare,2017-12-30 17:32:32.509228
Electra,,ECA,NIST5,0,/coins/eca/overview,/media/16404869/eca.png,409249,PoW/PoS,False,1892,30000000000,Electra (ECA),,ECA,cryptocompare,2017-12-30 17:32:32.509228
Ludum token,,LDM,,0,/coins/ldm/overview,/media/16404870/ldm.png,409363,,False,1893,404926.7576,Ludum token (LDM),,LDM,cryptocompare,2017-12-30 17:32:32.509228
LiteCoin Gold,,LTG,,0,/coins/ltg/overview,/media/16404871/ltg.png,409422,,False,1894,84000000,LiteCoin Gold (LTG),,LTG,cryptocompare,2017-12-30 17:32:32.509228
Bitcoin Diamond,,BCD,X13,0,/coins/bcd/overview,/media/16404872/bcd.png,409492,PoW/PoS,False,1895,210000000,Bitcoin Diamond (BCD),,BCD,cryptocompare,2017-12-30 17:32:32.509228
YesCoin,,YES,Scrypt,0,/coins/yes/overview,/media/1382269/yes.png,40990,PoW/PoS,False,1027,,YesCoin (YES),,YES,cryptocompare,2017-12-30 17:32:32.509228
LeninCoin,,LENIN,SHA256D,0,/coins/lenin/overview,/media/1382270/lenin.png,40992,PoW,False,1028,100000000,LeninCoin (LENIN),,LENIN,cryptocompare,2017-12-30 17:32:32.509228
MrsaCoin,,MRSA,X13,0,/coins/mrsa/overview,/media/1382287/msra.png,41116,PoW/PoS,False,1029,2100000000,MrsaCoin (MRSA),,MRSA,cryptocompare,2017-12-30 17:32:32.509228
OsmiumCoin,,OS76,Scrypt,0,/coins/os76/overview,/media/1382288/os76.png,41122,PoW,False,1030,2714286,OsmiumCoin (OS76),,OS76,cryptocompare,2017-12-30 17:32:32.509228
BitBoss,,BOSS,SHA256,0,/coins/boss/overview,/media/1382289/boss.png,41125,PoW/PoS,False,1031,,BitBoss (BOSS),,BOSS,cryptocompare,2017-12-30 17:32:32.509228
StashPay,,STP,,0,/coins/stp/overview,/media/16404874/stp.png,411271,,False,1896,500000000,StashPay (STP),,STP,cryptocompare,2017-12-30 17:32:32.509228
SpankChain,,SPANK,,0,/coins/spank/overview,/media/16404890/spank.png,411496,,False,1897,1000000000,SpankChain (SPANK),,SPANK,cryptocompare,2017-12-30 17:32:32.509228
MyWish,,WISH*,,0,/coins/wishstar/overview,/media/16404892/wish.png,411620,,False,1898,19803895.1235,MyWish (WISH*),,WISH*,cryptocompare,2017-12-30 17:32:32.509228
Aerium,,AERM,SkunkHash,0,/coins/aerm/overview,/media/16404893/aerm.png,411647,PoW/PoS,False,1899,500000000,Aerium (AERM),,AERM,cryptocompare,2017-12-30 17:32:32.509228
Maker,,MKR,,0,/coins/mkr/overview,/media/1382296/mkr.png,41192,,False,1032,1000000,Maker (MKR),,MKR,cryptocompare,2017-12-30 17:32:32.509228
PlexCoin,,PLX,,0,/coins/plx/overview,/media/16404895/plx.png,412081,,False,1900,1000000000,PlexCoin (PLX),,PLX,cryptocompare,2017-12-30 17:32:32.509228
Autonio,,NIO,,0,/coins/nio/overview,/media/16404894/nio.png,412112,,False,1901,220466789,Autonio (NIO),,NIO,cryptocompare,2017-12-30 17:32:32.509228
EtherBTC,,ETHB,,0,/coins/ethb/overview,/media/16746424/ethb.png,412197,,False,1902,21000000,EtherBTC (ETHB),,ETHB,cryptocompare,2017-12-30 17:32:32.509228
Commodity Ad Network,,CDX*,,0,/coins/cdxstar/overview,/media/16746425/cdx.png,412267,,False,1903,120000000,Commodity Ad Network (CDX*),,CDX*,cryptocompare,2017-12-30 17:32:32.509228
FoodCoin,,FOOD,,0,/coins/food/overview,/media/16746427/food.png,413886,,False,1904,,FoodCoin (FOOD),,FOOD,cryptocompare,2017-12-30 17:32:32.509228
Bikercoins,,BIC,CryptoNight,0,/coins/bic/overview,/media/1382337/bic.png,41587,PoW,False,1033,25000000,Bikercoins (BIC),,BIC,cryptocompare,2017-12-30 17:32:32.509228
CryptoPennies,,CRPS,X11,0,/coins/crps/overview,/media/1382338/crps.png,41590,PoS,False,1034,1593.15,CryptoPennies (CRPS),,CRPS,cryptocompare,2017-12-30 17:32:32.509228
Motocoin,,MOTO,,0,/coins/moto/overview,/media/1382339/moto.png,41592,PoP,False,1035,40000000,Motocoin (MOTO),,MOTO,cryptocompare,2017-12-30 17:32:32.509228
Darico,,DARICO,,0,/coins/darico/overview,/media/16746438/drc.png,417510,240000000,False,1905,60000000,Darico (DARICO),,DRC*,cryptocompare,2017-12-30 17:32:32.509228
NeptuneClassic,,NTCC,X11,0,/coins/ntcc/overview,/media/1382346/ntcc.png,41819,PoW/PoS,False,1036,250000000,NeptuneClassic (NTCC),,NTCC,cryptocompare,2017-12-30 17:32:32.509228
Numismatic Collections,,XNC*,X13,0,/coins/xncstar/overview,/media/1382347/xnc.png,41866,PoW/PoS,False,1037,23273860,Numismatic Collections (XNC*),,XNC*,cryptocompare,2017-12-30 17:32:32.509228
Votecoin,,VOT,Equihash,0,/coins/vot/overview,/media/16746442/vot.png,418671,PoW,False,1906,220000000,Votecoin (VOT),,VOT,cryptocompare,2017-12-30 17:32:32.509228
HexxCoin,,HXX,Lyra2RE,0,/coins/hxx/overview,/media/1382348/hexx.jpg,41868,PoW,False,1038,9999999,HexxCoin (HXX),,HXX,cryptocompare,2017-12-30 17:32:32.509228
Uquid Coin,,UQC,,0,/coins/uqc/overview,/media/16746443/uqc.png,418694,,False,1907,40000000,Uquid Coin (UQC),,UQC,cryptocompare,2017-12-30 17:32:32.509228
Ghost Coin,,SPKTR,SHA256,0,/coins/spktr/overview,/media/1382349/spkr.png,41871,PoW/PoS,False,1039,2270000,Ghost Coin (SPKTR),,SPKTR,cryptocompare,2017-12-30 17:32:32.509228
EthLend,,LEND,,0,/coins/lend/overview,/media/16746444/lend.png,418778,,False,1908,1299999942,EthLend (LEND),,LEND,cryptocompare,2017-12-30 17:32:32.509228
Sether,,SETH,,0,/coins/seth/overview,/media/16746447/seth.png,419209,,False,1909,100000000,Sether (SETH),,SETH,cryptocompare,2017-12-30 17:32:32.509228
Tio Tour Guides,,TIO*,,0,/coins/tiostar/overview,/media/16746450/tio.png,419579,,False,1910,17100000,Tio Tour Guides (TIO*),,TIO*,cryptocompare,2017-12-30 17:32:32.509228
MachineCoin,,MAC,Time Travel,0,/coins/mac/overview,/media/1382368/mac.png,41962,PoW,False,1040,35000000,MachineCoin (MAC),,MAC,cryptocompare,2017-12-30 17:32:32.509228
SelenCoin,,SEL,PoS,0,/coins/sel/overview,/media/1382369/sel.png,41967,PoS,False,1041,159680000,SelenCoin (SEL),,SEL,cryptocompare,2017-12-30 17:32:32.509228
Noocoin,,NOO,PoS,0,/coins/noo/overview,/media/1382370/noo.png,41971,PoS,False,1042,25000000,Noocoin (NOO),,NOO,cryptocompare,2017-12-30 17:32:32.509228
The Abyss,,ABYSS,,0,/coins/abyss/overview,/media/16746451/abyss.png,419711,,False,1911,1964671117084325,The Abyss (ABYSS),,ABYSS,cryptocompare,2017-12-30 17:32:32.509228
23 Skidoo,,CHAO,SHA256D,0,/coins/chao/overview,/media/1382371/chao.png,41974,PoW,False,1043,23,23 Skidoo (CHAO),,CHAO,cryptocompare,2017-12-30 17:32:32.509228
SHIELD,,XSH,Multiple,0,/coins/xsh/overview,/media/16746453/xsh.png,419814,PoW,False,1912,660000000,SHIELD (XSH),,XSH,cryptocompare,2017-12-30 17:32:32.509228
GoldenBird,,XGB,X13,0,/coins/xgb/overview,/media/1382372/xgb.png,41989,PoW/PoS,False,1044,450000000,GoldenBird (XGB),,XGB,cryptocompare,2017-12-30 17:32:32.509228
BitCAD,,BCD*,,0,/coins/bcdstar/overview,/media/16746454/bcd.png,419930,,False,1913,100000000,BitCAD (BCD*),,BCD*,cryptocompare,2017-12-30 17:32:32.509228
YamahaCoin,,YMC,Scrypt,0,/coins/ymc/overview,/media/1382380/ymc.png,42099,PoW,False,1045,315000000,YamahaCoin (YMC),,YMC,cryptocompare,2017-12-30 17:32:32.509228
