Id,exchange,fromSymbol,toSymbol,volume24h,volume24hTo,source,timestamp_api_call
269,CCCAGG,USD,CAD,5173.0589,6557.08505404,cryptocompare,2017-12-27 20:34:14.985866
270,CCCAGG,USD,CAD,4848.4147,6145.93492093,cryptocompare,2017-12-27 19:46:49.198450
271,CCCAGG,USD,RUR,301194.918108,17922057.5393,cryptocompare,2017-12-27 19:37:07.762514
272,CCCAGG,USD,SGD,2416.2405,3240.5309473,cryptocompare,2017-12-27 20:26:28.776896
273,CCCAGG,USD,CHF,36029.11,35577.4574489,cryptocompare,2017-12-27 22:44:49.123095
274,CCCAGG,USD,JPY,6505.2627,739341.453863,cryptocompare,2017-12-27 20:19:25.514257
275,CCCAGG,USD,SGD,2538.7983,3404.8196782,cryptocompare,2017-12-27 21:21:48.699139
276,CCCAGG,USD,RUR,305211.136386,18163329.6391,cryptocompare,2017-12-27 20:02:38.666580
277,CCCAGG,USD,CAD,8824.5143,11182.2805926,cryptocompare,2017-12-27 22:44:49.123095
278,CCCAGG,USD,RUB,530125.978525,30903388.8421,cryptocompare,2017-12-27 20:25:37.136776
279,CCCAGG,USD,SGD,2654.5323,3559.9077471,cryptocompare,2017-12-27 22:05:04.249814
280,CCCAGG,USD,CAD,5497.1326,6967.41576402,cryptocompare,2017-12-27 22:05:04.249814
281,CCCAGG,USD,CHF,36029.11,35577.4574489,cryptocompare,2017-12-27 22:39:29.045409
282,CCCAGG,USD,CAD,4919.7613,6236.30252449,cryptocompare,2017-12-27 20:21:30.372065
283,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 21:21:48.699139
284,CCCAGG,USD,RUB,529452.964714,30864053.9949,cryptocompare,2017-12-27 20:21:55.709905
285,CCCAGG,USD,RUR,301723.32198,17953488.7001,cryptocompare,2017-12-27 19:46:49.198450
286,CCCAGG,USD,RUR,308124.057462,18338541.0794,cryptocompare,2017-12-27 20:19:25.514257
287,CCCAGG,USD,RUR,302973.672136,18045566.9492,cryptocompare,2017-12-27 21:38:23.371317
288,CCCAGG,USD,RUR,308839.621373,18381693.6101,cryptocompare,2017-12-27 20:34:14.985866
289,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:02:38.666580
290,CCCAGG,USD,RUB,530125.978525,30903388.8421,cryptocompare,2017-12-27 20:26:51.729664
291,CCCAGG,USD,CAD,4848.4147,6145.93492093,cryptocompare,2017-12-27 20:05:06.357651
292,CCCAGG,USD,RUB,529358.640995,30858557.7569,cryptocompare,2017-12-27 20:20:28.477731
293,CCCAGG,USD,CAD,4848.4147,6145.93492093,cryptocompare,2017-12-27 20:13:32.061808
294,CCCAGG,USD,SGD,2306.8755,3093.8396728,cryptocompare,2017-12-27 19:13:54.806856
295,CCCAGG,USD,CHF,36029.11,35577.4574489,cryptocompare,2017-12-27 22:38:57.470446
296,CCCAGG,USD,SGD,2368.6905,3176.7521323,cryptocompare,2017-12-27 19:37:07.762514
297,CCCAGG,USD,SGD,2306.8755,3093.8396728,cryptocompare,2017-12-27 19:15:51.318276
298,CCCAGG,USD,RUR,300849.110016,17918506.4136,cryptocompare,2017-12-27 21:21:48.699139
299,CCCAGG,USD,RUB,512925.287805,29890744.1389,cryptocompare,2017-12-27 19:37:35.968887
300,CCCAGG,USD,CHF,35974.21,35523.4374959,cryptocompare,2017-12-27 20:38:12.576175
301,CCCAGG,USD,RUB,529452.964714,30864053.9949,cryptocompare,2017-12-27 20:21:30.372065
302,CCCAGG,USD,JPY,5957.2995,677106.785343,cryptocompare,2017-12-27 19:37:07.762514
303,CCCAGG,USD,RUB,531825.25018,31003304.9327,cryptocompare,2017-12-27 20:30:56.995876
304,CCCAGG,USD,JPY,6527.5381,741871.716549,cryptocompare,2017-12-27 20:34:14.985866
305,CCCAGG,USD,SGD,2306.8755,3093.8396728,cryptocompare,2017-12-27 19:11:05.785314
