Id,exchange,fromSymbol,toSymbol,volume24h,volume24hTo,source,timestamp_api_call
261,CCCAGG,BCH,USDT,12761.5513342,35201671.1486,cryptocompare,2017-12-27 19:15:48.881016
262,CCCAGG,BCH,RUB,81.26702154,13478628.2144,cryptocompare,2017-12-27 19:24:29.873141
263,CCCAGG,BCH,WAVES,43.86980245,8614.47752908,cryptocompare,2017-12-27 21:21:46.294349
264,CCCAGG,BCH,WUSD,27.45551999,65762.3392131,cryptocompare,2017-12-27 22:45:58.803175
265,CCCAGG,BCH,WUSD,27.19416389,65104.784207,cryptocompare,2017-12-27 22:38:39.631627
266,CCCAGG,BCH,RUB,88.90961678,14678836.1865,cryptocompare,2017-12-27 22:02:34.071160
267,CCCAGG,BCH,GBP,107.05706033,224091.782075,cryptocompare,2017-12-27 21:21:46.294349
268,CCCAGG,BCH,WUSD,26.94101566,64467.7818632,cryptocompare,2017-12-27 22:02:34.071160
269,CCCAGG,BCH,USD,56248.7328508,153723949.474,cryptocompare,2017-12-27 19:37:05.385569
270,CCCAGG,BCH,BNB,368.50402,102752.737412,cryptocompare,2017-12-27 21:38:20.974975
271,CCCAGG,BCH,BNB,342.63281,95473.1407599,cryptocompare,2017-12-27 19:37:05.385569
272,CCCAGG,BCH,WAVES,42.51555022,8335.69948253,cryptocompare,2017-12-27 22:39:17.370744
273,CCCAGG,BCH,LTC,18.23218759,184.4975861,cryptocompare,2017-12-27 22:47:10.884499
274,CCCAGG,BCH,LTC,18.74392974,190.00295704,cryptocompare,2017-12-27 19:37:05.385569
275,CCCAGG,BCH,KRW,67445.5966132,2.54091511883e+11,cryptocompare,2017-12-27 21:21:46.294349
276,CCCAGG,BCH,BTC,225316.884916,39825.0202286,cryptocompare,2017-12-27 22:38:49.889575
277,CCCAGG,BCH,WEUR,4.19328203,9355.88782964,cryptocompare,2017-12-27 20:37:54.882302
278,CCCAGG,BCH,WAVES,42.52251598,8329.51906179,cryptocompare,2017-12-27 19:24:29.873141
279,CCCAGG,BCH,KRW,56903.3450551,2.19749988474e+11,cryptocompare,2017-12-27 19:13:52.411805
280,CCCAGG,BCH,AUD,560.52968648,2096462.04037,cryptocompare,2017-12-27 22:02:34.071160
281,CCCAGG,BCH,BTC,198907.602948,35329.9695027,cryptocompare,2017-12-27 19:11:03.398135
282,CCCAGG,BCH,GBP,124.47109746,265916.506154,cryptocompare,2017-12-27 19:15:48.881016
283,CCCAGG,BCH,ETH,4073.99000183,15069.3707589,cryptocompare,2017-12-27 19:15:48.881016
284,CCCAGG,BCH,KCS,26.80057686,40866.0147909,cryptocompare,2017-12-27 21:21:46.294349
285,CCCAGG,BCH,BNB,363.28155,101270.965458,cryptocompare,2017-12-27 20:19:23.130675
286,CCCAGG,BCH,BNB,367.19839,102385.020694,cryptocompare,2017-12-27 21:21:46.294349
287,CCCAGG,BCH,LTC,18.98467114,192.39005717,cryptocompare,2017-12-27 20:19:23.130675
288,CCCAGG,BCH,GBP,112.76196684,235063.779356,cryptocompare,2017-12-27 22:02:34.071160
289,CCCAGG,BCH,BNB,351.4548,98089.9791714,cryptocompare,2017-12-27 22:02:34.071160
290,CCCAGG,BCH,NEO,1.94699801,82.5140718863,cryptocompare,2017-12-27 19:37:05.385569
291,CCCAGG,BCH,SGD,17.3441706,61656.1644002,cryptocompare,2017-12-27 22:02:34.071160
292,CCCAGG,BCH,KCS,21.16466829,31860.1487516,cryptocompare,2017-12-27 22:45:58.803175
293,CCCAGG,BCH,USDT,15419.3830058,41139256.3278,cryptocompare,2017-12-27 22:02:34.071160
294,CCCAGG,BCH,JPY,1807.8879211,589519331.924,cryptocompare,2017-12-27 19:24:29.873141
295,CCCAGG,BCH,RUB,90.99412323,15009394.6716,cryptocompare,2017-12-27 22:42:42.696234
296,CCCAGG,BCH,USD,65130.0341263,175165768.865,cryptocompare,2017-12-27 20:19:23.130675
297,CCCAGG,BCH,GBP,116.70982329,246413.656987,cryptocompare,2017-12-27 20:37:54.882302
298,CCCAGG,BCH,WAVES,44.98570986,8844.23553462,cryptocompare,2017-12-27 20:37:54.882302
299,CCCAGG,BCH,KCS,29.5513136,45338.2800769,cryptocompare,2017-12-27 20:37:54.882302
300,CCCAGG,BCH,LTC,18.98467114,192.39005717,cryptocompare,2017-12-27 20:37:54.882302
301,CCCAGG,BCH,EUR,3315.74739743,7545067.25307,cryptocompare,2017-12-27 19:24:29.873141
302,CCCAGG,BCH,RUB,91.02093939,15013658.1522,cryptocompare,2017-12-27 22:44:46.689739
303,CCCAGG,BCH,WAVES,43.24171978,8490.1781108,cryptocompare,2017-12-27 22:44:46.689739
304,CCCAGG,BCH,USD,55499.6775571,151781547.676,cryptocompare,2017-12-27 19:11:03.398135
305,CCCAGG,BCH,SGD,14.1441706,51008.1624002,cryptocompare,2017-12-27 19:11:03.398135
306,CCCAGG,BCH,SGD,17.3441706,61656.1644002,cryptocompare,2017-12-27 21:21:46.294349
307,CCCAGG,BCH,NZDT,2.43454227,10326.8025513,cryptocompare,2017-12-27 22:46:52.560976
308,CCCAGG,BCH,EUR,3798.10398223,8552681.16843,cryptocompare,2017-12-27 22:48:14.883526
309,CCCAGG,BCH,USDT,16174.0465056,42993969.2109,cryptocompare,2017-12-27 22:48:14.883526
310,CCCAGG,BCH,USD,73646.9538052,195001291.149,cryptocompare,2017-12-27 22:48:14.883526
311,CCCAGG,BCH,WUSD,27.4993679,65871.930496,cryptocompare,2017-12-27 22:48:14.883526
312,CCCAGG,BCH,RUR,18.63530822,3283616.80513,cryptocompare,2017-12-27 20:37:54.882302
313,CCCAGG,BCH,WAVES,43.26695769,8495.53830433,cryptocompare,2017-12-27 22:46:52.560976
314,CCCAGG,BCH,BNB,360.38297,100653.413779,cryptocompare,2017-12-27 22:44:46.689739
315,CCCAGG,BCH,GBP,125.94526684,260090.892956,cryptocompare,2017-12-27 22:46:52.560976
316,CCCAGG,BCH,NZDT,2.38998885,10123.5967873,cryptocompare,2017-12-27 20:19:23.130675
317,CCCAGG,BCH,BTC,225944.949499,39935.2045637,cryptocompare,2017-12-27 22:45:58.803175
318,CCCAGG,BCH,JPY,2043.46118578,638315624.492,cryptocompare,2017-12-27 22:48:14.883526
319,CCCAGG,BCH,NEO,1.88499801,80.0030702743,cryptocompare,2017-12-27 22:46:52.560976
320,CCCAGG,BCH,KRW,73438.0949405,2.74114753861e+11,cryptocompare,2017-12-27 22:55:57.334212
321,CCCAGG,BCH,USD,74137.1548607,196197806.785,cryptocompare,2017-12-27 22:55:57.334212
322,CCCAGG,BCH,KCS,21.16466829,31860.1487516,cryptocompare,2017-12-27 22:55:57.334212
323,CCCAGG,BCH,LTC,18.23218759,184.4975861,cryptocompare,2017-12-27 22:48:14.883526
324,CCCAGG,BCH,SGD,17.3441706,61656.1644002,cryptocompare,2017-12-27 22:48:14.883526
325,CCCAGG,BCH,RUR,16.43624767,2881456.60779,cryptocompare,2017-12-27 22:48:14.883526
326,CCCAGG,BCH,ETH,4275.80241252,15649.7778703,cryptocompare,2017-12-27 22:48:14.883526
327,CCCAGG,BCH,WUSD,27.4993679,65871.930496,cryptocompare,2017-12-27 22:46:52.560976
328,CCCAGG,BCH,KCS,21.16466829,31860.1487516,cryptocompare,2017-12-27 22:05:01.572526
329,CCCAGG,BCH,THB,568.25193574,56105167.711,cryptocompare,2017-12-27 22:39:26.635355
330,CCCAGG,BCH,GBP,124.47109746,265916.506154,cryptocompare,2017-12-27 19:13:52.411805
331,CCCAGG,BCH,THB,568.90757924,56167801.3662,cryptocompare,2017-12-27 22:44:46.689739
332,CCCAGG,BCH,AUD,591.10792261,2204198.53891,cryptocompare,2017-12-27 22:44:46.689739
333,CCCAGG,BCH,KCS,21.16466829,31860.1487516,cryptocompare,2017-12-27 22:46:52.560976
334,CCCAGG,BCH,AUD,590.86292261,2203329.37891,cryptocompare,2017-12-27 22:39:26.635355
335,CCCAGG,BCH,SGD,14.1441706,51008.1624002,cryptocompare,2017-12-27 19:13:52.411805
336,CCCAGG,BCH,USD,73646.9538052,195001291.149,cryptocompare,2017-12-27 22:46:52.560976
337,CCCAGG,BCH,WEUR,4.08317353,9035.77879594,cryptocompare,2017-12-27 21:21:46.294349
338,CCCAGG,BCH,USDT,13022.4650811,35887501.0035,cryptocompare,2017-12-27 19:37:05.385569
339,CCCAGG,BCH,JPY,2035.00812108,645666452.43,cryptocompare,2017-12-27 20:19:23.130675
340,CCCAGG,BCH,PLN,789.70763199,7947479.5205,cryptocompare,2017-12-27 22:39:26.635355
341,CCCAGG,BCH,DOGE,4.58901986,1344050.86404,cryptocompare,2017-12-27 22:39:26.635355
342,CCCAGG,BCH,ETH,4093.95335783,15141.465971,cryptocompare,2017-12-27 19:37:05.385569
343,CCCAGG,BCH,BTC,201418.956185,35765.6496174,cryptocompare,2017-12-27 19:37:33.598099
344,CCCAGG,BCH,EUR,3789.05456488,8533246.95543,cryptocompare,2017-12-27 22:38:49.889575
345,CCCAGG,BCH,KRW,72618.4878756,2.7132373273e+11,cryptocompare,2017-12-27 22:44:46.689739
346,CCCAGG,BCH,USDT,16161.1434189,42963023.0823,cryptocompare,2017-12-27 22:44:46.689739
347,CCCAGG,BCH,EUR,3795.07592862,8546214.13548,cryptocompare,2017-12-27 22:44:46.689739
348,CCCAGG,BCH,NZDT,2.02600769,8666.83034448,cryptocompare,2017-12-27 19:11:03.398135
349,CCCAGG,BCH,PLN,745.77879683,7528263.25466,cryptocompare,2017-12-27 20:37:54.882302
350,CCCAGG,BCH,KCS,30.52121476,46914.5448892,cryptocompare,2017-12-27 19:24:29.873141
351,CCCAGG,BCH,KCS,21.16466829,31860.1487516,cryptocompare,2017-12-27 22:02:34.071160
352,CCCAGG,BCH,NEO,1.88499801,80.0030702743,cryptocompare,2017-12-27 22:44:46.689739
353,CCCAGG,BCH,ETH,4300.68094066,15738.0196164,cryptocompare,2017-12-27 22:55:57.334212
354,CCCAGG,BCH,LTC,18.19890013,184.16071701,cryptocompare,2017-12-27 22:38:49.889575
355,CCCAGG,BCH,WUSD,29.40341497,69700.3556861,cryptocompare,2017-12-27 19:37:05.385569
356,CCCAGG,BCH,WEUR,4.04809544,8884.51666548,cryptocompare,2017-12-27 22:05:01.572526
357,CCCAGG,BCH,WUSD,29.40341497,69700.3556861,cryptocompare,2017-12-27 19:11:03.398135
358,CCCAGG,BCH,EUR,3242.0536087,7378475.75856,cryptocompare,2017-12-27 19:15:48.881016
359,CCCAGG,BCH,DOGE,4.5955594,1346988.59349,cryptocompare,2017-12-27 20:19:23.130675
360,CCCAGG,BCH,ETH,4077.19574236,15081.0240908,cryptocompare,2017-12-27 19:24:29.873141
361,CCCAGG,BCH,PLN,736.92366107,7444123.5785,cryptocompare,2017-12-27 20:19:23.130675
362,CCCAGG,BCH,KRW,64161.6382576,2.43515557994e+11,cryptocompare,2017-12-27 20:19:23.130675
363,CCCAGG,BCH,KRW,72835.149104,2.7205669063e+11,cryptocompare,2017-12-27 22:46:52.560976
364,CCCAGG,BCH,WUSD,27.31309824,65404.0153221,cryptocompare,2017-12-27 22:42:42.696234
365,CCCAGG,BCH,RUB,88.20129145,14579405.9512,cryptocompare,2017-12-27 21:21:46.294349
366,CCCAGG,BCH,THB,349.26825079,35096597.3157,cryptocompare,2017-12-27 19:13:52.411805
367,CCCAGG,BCH,RUR,16.70002821,2933616.08591,cryptocompare,2017-12-27 21:38:20.974975
368,CCCAGG,BCH,JPY,2004.50582106,629355155.437,cryptocompare,2017-12-27 21:21:46.294349
369,CCCAGG,BCH,WEUR,4.08317353,9035.77879594,cryptocompare,2017-12-27 21:38:20.974975
370,CCCAGG,BCH,USD,67217.3670145,180401625.044,cryptocompare,2017-12-27 20:37:54.882302
371,CCCAGG,BCH,RUR,18.13038868,3204240.24568,cryptocompare,2017-12-27 19:37:33.598099
372,CCCAGG,BCH,WUSD,27.19416389,65104.784207,cryptocompare,2017-12-27 22:38:49.889575
373,CCCAGG,BCH,NZDT,2.43454227,10326.8025513,cryptocompare,2017-12-27 22:48:14.883526
374,CCCAGG,BCH,AUD,598.12902216,2229184.80672,cryptocompare,2017-12-27 22:46:52.560976
375,CCCAGG,BCH,WEUR,4.46404805,9741.40699124,cryptocompare,2017-12-27 23:03:05.202011
376,CCCAGG,BCH,NZDT,2.43454227,10326.8025513,cryptocompare,2017-12-27 23:03:05.202011
377,CCCAGG,BCH,NEO,1.88499801,80.0030702743,cryptocompare,2017-12-27 23:03:05.202011
378,CCCAGG,BCH,BTC,227783.831025,40259.1711142,cryptocompare,2017-12-27 22:59:27.674816
379,CCCAGG,BCH,WEUR,4.44611573,9707.44733371,cryptocompare,2017-12-27 22:55:57.334212
380,CCCAGG,BCH,DOGE,4.59111986,1344679.82895,cryptocompare,2017-12-27 22:55:57.334212
381,CCCAGG,BCH,DOGE,4.59165557,1344837.65084,cryptocompare,2017-12-27 23:03:05.202011
382,CCCAGG,BCH,RUR,16.44281277,2882565.44796,cryptocompare,2017-12-27 22:55:57.334212
383,CCCAGG,BCH,RUB,91.02093939,15013658.1522,cryptocompare,2017-12-27 22:46:52.560976
384,CCCAGG,BCH,LTC,18.23218759,184.4975861,cryptocompare,2017-12-27 22:55:57.334212
385,CCCAGG,BCH,NZDT,2.43454227,10326.8025513,cryptocompare,2017-12-27 22:55:57.334212
386,CCCAGG,BCH,WUSD,27.5285679,65944.424167,cryptocompare,2017-12-27 22:55:57.334212
387,CCCAGG,BCH,RUB,91.88921856,15150483.2059,cryptocompare,2017-12-27 22:55:57.334212
388,CCCAGG,BCH,GBP,125.94526684,260090.892956,cryptocompare,2017-12-27 22:55:57.334212
389,CCCAGG,BCH,SGD,17.3441706,61656.1644002,cryptocompare,2017-12-27 22:55:57.334212
390,CCCAGG,BCH,RUR,14.31386544,2498229.01023,cryptocompare,2017-12-27 23:03:05.202011
391,CCCAGG,BCH,SGD,17.3441706,61656.1644002,cryptocompare,2017-12-27 23:03:05.202011
392,CCCAGG,BCH,LTC,17.58536713,177.85984492,cryptocompare,2017-12-27 23:03:05.202011
393,CCCAGG,BCH,USD,73208.8628743,193300973.471,cryptocompare,2017-12-27 23:03:05.202011
394,CCCAGG,BCH,KRW,71785.0767282,2.673510459e+11,cryptocompare,2017-12-27 23:03:05.202011
395,CCCAGG,BCH,USDT,16005.177369,42397000.0553,cryptocompare,2017-12-27 23:03:05.202011
396,CCCAGG,BCH,ETH,4162.64692119,15215.3586014,cryptocompare,2017-12-27 23:03:05.202011
397,CCCAGG,BCH,EUR,3797.47820256,8543492.39048,cryptocompare,2017-12-27 23:03:05.202011
398,CCCAGG,BCH,JPY,2036.6134444,633975988.392,cryptocompare,2017-12-27 23:03:05.202011
399,CCCAGG,BCH,PLN,794.65147947,7994493.48794,cryptocompare,2017-12-27 23:03:05.202011
400,CCCAGG,BCH,THB,608.89410458,59781368.7763,cryptocompare,2017-12-27 23:03:05.202011
401,CCCAGG,BCH,AUD,599.25530304,2221299.39517,cryptocompare,2017-12-27 23:03:05.202011
402,CCCAGG,BCH,BNB,313.93269,88671.8508489,cryptocompare,2017-12-27 23:03:05.202011
403,CCCAGG,BCH,GBP,125.44797814,259010.904081,cryptocompare,2017-12-27 23:03:05.202011
404,CCCAGG,BCH,RUB,90.5181055,14908331.8146,cryptocompare,2017-12-27 23:03:05.202011
405,CCCAGG,BCH,WAVES,42.10998192,8259.68344462,cryptocompare,2017-12-27 23:03:05.202011
406,CCCAGG,BCH,WUSD,27.55095299,65999.9138733,cryptocompare,2017-12-27 23:03:05.202011
407,CCCAGG,BCH,KCS,17.85017656,26786.0503528,cryptocompare,2017-12-27 23:03:05.202011
408,CCCAGG,BCH,BNB,360.8963,100803.195582,cryptocompare,2017-12-27 22:55:57.334212
409,CCCAGG,BCH,AUD,612.52147528,2279603.81462,cryptocompare,2017-12-27 22:55:57.334212
410,CCCAGG,BCH,THB,631.67111468,62093502.8961,cryptocompare,2017-12-27 22:55:57.334212
411,CCCAGG,BCH,PLN,794.54602229,7993436.63509,cryptocompare,2017-12-27 22:55:57.334212
412,CCCAGG,BCH,THB,547.97593758,54158750.8178,cryptocompare,2017-12-27 22:02:34.071160
413,CCCAGG,BCH,EUR,3814.17648623,8586511.9322,cryptocompare,2017-12-27 22:55:57.334212
414,CCCAGG,BCH,USDT,16354.9419576,43432916.1128,cryptocompare,2017-12-27 22:55:57.334212
415,CCCAGG,BCH,PLN,791.73184279,7966588.17987,cryptocompare,2017-12-27 22:48:14.883526
416,CCCAGG,BCH,NZDT,2.43454227,10326.8025513,cryptocompare,2017-12-27 22:38:49.889575
417,CCCAGG,BCH,KRW,72088.6370917,2.69509451185e+11,cryptocompare,2017-12-27 22:39:26.635355
418,CCCAGG,BCH,WEUR,4.30751295,9420.23417044,cryptocompare,2017-12-27 22:39:26.635355
419,CCCAGG,BCH,BNB,360.23807,100611.353208,cryptocompare,2017-12-27 22:39:26.635355
420,CCCAGG,BCH,DOGE,4.58901986,1344050.86404,cryptocompare,2017-12-27 22:48:14.883526
421,CCCAGG,BCH,NEO,1.88499801,80.0030702743,cryptocompare,2017-12-27 22:38:49.889575
422,CCCAGG,BCH,WEUR,4.30751295,9420.23417044,cryptocompare,2017-12-27 22:48:14.883526
423,CCCAGG,BCH,NEO,1.88499801,80.0030702743,cryptocompare,2017-12-27 22:48:14.883526
424,CCCAGG,BCH,BTC,226263.36657,39991.2805913,cryptocompare,2017-12-27 22:47:10.884499
425,CCCAGG,BCH,PLN,791.73184279,7966588.17987,cryptocompare,2017-12-27 22:46:52.560976
426,CCCAGG,BCH,RUR,16.43341283,2880977.80331,cryptocompare,2017-12-27 22:38:49.889575
427,CCCAGG,BCH,DOGE,4.58901986,1344050.86404,cryptocompare,2017-12-27 22:38:49.889575
428,CCCAGG,BCH,BNB,360.74795,100759.661307,cryptocompare,2017-12-27 22:46:52.560976
429,CCCAGG,BCH,THB,569.44432811,56219090.9636,cryptocompare,2017-12-27 22:48:14.883526
430,CCCAGG,BCH,GBP,125.94526684,260090.892956,cryptocompare,2017-12-27 22:48:14.883526
431,CCCAGG,BCH,WAVES,43.40345534,8525.08372412,cryptocompare,2017-12-27 22:55:57.334212
432,CCCAGG,BCH,JPY,2061.845188,643692039.278,cryptocompare,2017-12-27 22:55:57.334212
433,CCCAGG,BCH,NEO,1.88499801,80.0030702743,cryptocompare,2017-12-27 22:55:57.334212
434,CCCAGG,BCH,AUD,598.12902216,2229184.80672,cryptocompare,2017-12-27 22:48:14.883526
435,CCCAGG,BCH,WEUR,4.19390334,9447.970339,cryptocompare,2017-12-27 19:37:05.385569
436,CCCAGG,BCH,RUR,18.09205567,3197608.42961,cryptocompare,2017-12-27 19:11:03.398135
437,CCCAGG,BCH,ETH,4073.99000183,15069.3707589,cryptocompare,2017-12-27 19:13:52.411805
438,CCCAGG,BCH,KRW,58207.2930068,2.24414719714e+11,cryptocompare,2017-12-27 19:24:29.873141
439,CCCAGG,BCH,GBP,125.51656684,259276.362956,cryptocompare,2017-12-27 22:38:39.631627
440,CCCAGG,BCH,WEUR,4.13434125,9235.19498688,cryptocompare,2017-12-27 20:19:23.130675
441,CCCAGG,BCH,BTC,226590.505341,40048.8636286,cryptocompare,2017-12-27 22:50:22.206192
442,CCCAGG,BCH,WEUR,4.30751295,9420.23417044,cryptocompare,2017-12-27 22:46:52.560976
443,CCCAGG,BCH,KCS,21.16466829,31860.1487516,cryptocompare,2017-12-27 22:48:14.883526
444,CCCAGG,BCH,WAVES,43.26695769,8495.53830433,cryptocompare,2017-12-27 22:48:14.883526
445,CCCAGG,BCH,RUB,91.02093939,15013658.1522,cryptocompare,2017-12-27 22:48:14.883526
446,CCCAGG,BCH,BNB,360.74795,100759.661307,cryptocompare,2017-12-27 22:48:14.883526
447,CCCAGG,BCH,PLN,708.58476768,7170427.33044,cryptocompare,2017-12-27 19:15:48.881016
448,CCCAGG,BCH,ETH,4205.63062522,15452.4354634,cryptocompare,2017-12-27 20:19:23.130675
449,CCCAGG,BCH,NZDT,2.43454227,10326.8025513,cryptocompare,2017-12-27 22:44:46.689739
450,CCCAGG,BCH,SGD,14.1441706,51008.1624002,cryptocompare,2017-12-27 19:15:48.881016
451,CCCAGG,BCH,RUB,83.44158678,13828379.1396,cryptocompare,2017-12-27 19:37:33.598099
452,CCCAGG,BCH,DOGE,4.47285205,1310481.74547,cryptocompare,2017-12-27 19:13:52.411805
453,CCCAGG,BCH,WUSD,27.19416389,65104.784207,cryptocompare,2017-12-27 22:39:26.635355
454,CCCAGG,BCH,NEO,1.94699801,82.5140718863,cryptocompare,2017-12-27 19:37:33.598099
455,CCCAGG,BCH,RUB,78.73170901,13070249.3613,cryptocompare,2017-12-27 19:15:48.881016
456,CCCAGG,BCH,NZDT,2.38998885,10123.5967873,cryptocompare,2017-12-27 21:38:20.974975
457,CCCAGG,BCH,SGD,17.3441706,61656.1644002,cryptocompare,2017-12-27 22:05:01.572526
458,CCCAGG,BCH,NZDT,2.03254599,8693.43337952,cryptocompare,2017-12-27 19:13:52.411805
459,CCCAGG,BCH,KCS,30.52121476,46914.5448892,cryptocompare,2017-12-27 19:15:48.881016
460,CCCAGG,BCH,GBP,112.76196684,235063.779356,cryptocompare,2017-12-27 22:05:01.572526
461,CCCAGG,BCH,KRW,68738.3395692,2.58723788465e+11,cryptocompare,2017-12-27 21:38:20.974975
462,CCCAGG,BCH,RUR,16.1239949,2829707.47533,cryptocompare,2017-12-27 22:05:01.572526
463,CCCAGG,BCH,EUR,3339.07324575,7597260.86073,cryptocompare,2017-12-27 19:37:05.385569
464,CCCAGG,BCH,USD,55610.8475651,152078619.553,cryptocompare,2017-12-27 19:13:52.411805
465,CCCAGG,BCH,BTC,225316.884916,39825.0202286,cryptocompare,2017-12-27 22:38:39.631627
466,CCCAGG,BCH,WUSD,28.00066157,66593.6357774,cryptocompare,2017-12-27 20:37:54.882302
467,CCCAGG,BCH,BTC,220509.789867,38993.6296369,cryptocompare,2017-12-27 21:21:46.294349
468,CCCAGG,BCH,SGD,14.1441706,51008.1624002,cryptocompare,2017-12-27 19:24:29.873141
469,CCCAGG,BCH,KCS,21.16466829,31860.1487516,cryptocompare,2017-12-27 22:39:26.635355
470,CCCAGG,BCH,JPY,1848.4763211,602104909.696,cryptocompare,2017-12-27 19:37:05.385569
471,CCCAGG,BCH,THB,349.26825079,35096597.3157,cryptocompare,2017-12-27 19:15:48.881016
472,CCCAGG,BCH,USD,70451.2577151,187195537.276,cryptocompare,2017-12-27 22:05:01.572526
473,CCCAGG,BCH,AUD,561.64101482,2100437.47772,cryptocompare,2017-12-27 22:05:01.572526
474,CCCAGG,BCH,KRW,68833.6002157,2.58353238075e+11,cryptocompare,2017-12-27 22:05:01.572526
475,CCCAGG,BCH,THB,370.15920153,37151549.0152,cryptocompare,2017-12-27 19:37:05.385569
476,CCCAGG,BCH,USDT,15438.1961783,41186588.4749,cryptocompare,2017-12-27 22:05:01.572526
477,CCCAGG,BCH,LTC,18.15026502,183.66867158,cryptocompare,2017-12-27 22:05:01.572526
478,CCCAGG,BCH,BNB,341.15838,95055.8779102,cryptocompare,2017-12-27 19:15:48.881016
479,CCCAGG,BCH,WAVES,42.37741355,8300.03369717,cryptocompare,2017-12-27 19:11:03.398135
480,CCCAGG,BCH,SGD,17.3441706,61656.1644002,cryptocompare,2017-12-27 22:46:52.560976
481,CCCAGG,BCH,NEO,1.94699801,82.5140718863,cryptocompare,2017-12-27 21:38:20.974975
482,CCCAGG,BCH,JPY,2120.51922108,671352273.811,cryptocompare,2017-12-27 20:37:54.882302
483,CCCAGG,BCH,THB,569.44432811,56219090.9636,cryptocompare,2017-12-27 22:46:52.560976
484,CCCAGG,BCH,WAVES,43.16338817,8462.19625311,cryptocompare,2017-12-27 19:37:05.385569
485,CCCAGG,BCH,USDT,14029.756506,37976019.0053,cryptocompare,2017-12-27 20:19:23.130675
486,CCCAGG,BCH,WEUR,4.19290334,9445.93590903,cryptocompare,2017-12-27 19:13:52.411805
487,CCCAGG,BCH,BTC,225829.422717,39914.9001281,cryptocompare,2017-12-27 22:42:42.696234
488,CCCAGG,BCH,KCS,30.52121476,46914.5448892,cryptocompare,2017-12-27 19:37:33.598099
489,CCCAGG,BCH,NEO,1.88499801,80.0030702743,cryptocompare,2017-12-27 22:05:01.572526
490,CCCAGG,BCH,LTC,18.23218759,184.4975861,cryptocompare,2017-12-27 22:46:52.560976
491,CCCAGG,BCH,PLN,775.70536255,7814521.39566,cryptocompare,2017-12-27 22:05:01.572526
492,CCCAGG,BCH,JPY,1983.37252106,620563520.173,cryptocompare,2017-12-27 22:05:01.572526
493,CCCAGG,BCH,NZDT,2.03254599,8693.43337952,cryptocompare,2017-12-27 19:37:05.385569
494,CCCAGG,BCH,AUD,567.46436944,2152284.97655,cryptocompare,2017-12-27 19:24:29.873141
495,CCCAGG,BCH,WAVES,42.1348441,8256.38196531,cryptocompare,2017-12-27 22:05:01.572526
496,CCCAGG,BCH,KRW,56506.4242483,2.1831442433e+11,cryptocompare,2017-12-27 19:11:03.398135
497,CCCAGG,BCH,WUSD,27.45551999,65762.3392131,cryptocompare,2017-12-27 22:44:46.689739
498,CCCAGG,BCH,DOGE,4.53835468,1328871.78834,cryptocompare,2017-12-27 22:05:01.572526
499,CCCAGG,BCH,RUR,16.67921278,2930121.52533,cryptocompare,2017-12-27 21:21:46.294349
500,CCCAGG,BCH,BNB,368.32292,102686.029647,cryptocompare,2017-12-27 20:37:54.882302
501,CCCAGG,BCH,THB,438.50877217,43676738.9517,cryptocompare,2017-12-27 20:37:54.882302
502,CCCAGG,BCH,NZDT,2.38998885,10123.5967873,cryptocompare,2017-12-27 21:21:46.294349
503,CCCAGG,BCH,BTC,215827.853652,38199.4633893,cryptocompare,2017-12-27 20:19:23.130675
504,CCCAGG,BCH,USD,55610.8475651,152078619.553,cryptocompare,2017-12-27 19:15:48.881016
505,CCCAGG,BCH,LTC,18.35024985,185.7033398,cryptocompare,2017-12-27 21:38:20.974975
506,CCCAGG,BCH,WEUR,4.30751295,9420.23417044,cryptocompare,2017-12-27 22:38:39.631627
507,CCCAGG,BCH,RUB,86.10773472,14251427.5943,cryptocompare,2017-12-27 20:37:54.882302
508,CCCAGG,BCH,JPY,1848.4763211,602104909.696,cryptocompare,2017-12-27 19:37:33.598099
509,CCCAGG,BCH,NEO,1.94699801,82.5140718863,cryptocompare,2017-12-27 20:37:54.882302
510,CCCAGG,BCH,GBP,112.22246033,234081.665675,cryptocompare,2017-12-27 21:38:20.974975
511,CCCAGG,BCH,WAVES,44.01705414,8644.8709534,cryptocompare,2017-12-27 21:38:20.974975
512,CCCAGG,BCH,WUSD,27.62867943,65951.5854468,cryptocompare,2017-12-27 21:38:20.974975
513,CCCAGG,BCH,KCS,26.80057686,40866.0147909,cryptocompare,2017-12-27 21:38:20.974975
514,CCCAGG,BCH,RUR,18.09205567,3197608.42961,cryptocompare,2017-12-27 19:13:52.411805
515,CCCAGG,BCH,BTC,220046.226772,38902.3292698,cryptocompare,2017-12-27 22:02:34.071160
516,CCCAGG,BCH,BNB,340.87839,94976.6156674,cryptocompare,2017-12-27 19:11:03.398135
517,CCCAGG,BCH,AUD,578.72646495,2172006.58337,cryptocompare,2017-12-27 21:38:20.974975
518,CCCAGG,BCH,KCS,30.52121476,46914.5448892,cryptocompare,2017-12-27 19:13:52.411805
519,CCCAGG,BCH,RUR,18.09205567,3197608.42961,cryptocompare,2017-12-27 19:15:48.881016
520,CCCAGG,BCH,WUSD,29.40341497,69700.3556861,cryptocompare,2017-12-27 19:13:52.411805
521,CCCAGG,BCH,ETH,4237.38288525,15566.2965702,cryptocompare,2017-12-27 20:37:54.882302
522,CCCAGG,BCH,WUSD,29.40341497,69700.3556861,cryptocompare,2017-12-27 19:24:29.873141
