Id,Id,Id.1,Id.1.1,Id.1.1.1,Id.1.1.1.1,close,coin_units,computer_name,exchange,high,low,open,symbol,time,timestamp_api_call,volumefrom,volumeto
163,163.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514386620.0,2017-12-28 09:49:31.453027,0.0,0.0
164,164.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514386800.0,2017-12-28 09:49:31.453027,0.0,0.0
165,165.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514386980.0,2017-12-28 09:49:31.453027,0.0,0.0
166,166.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514387160.0,2017-12-28 09:49:31.453027,0.0,0.0
167,167.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514387340.0,2017-12-28 09:49:31.453027,0.0,0.0
168,168.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514387520.0,2017-12-28 09:49:31.453027,0.0,0.0
169,169.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514387700.0,2017-12-28 09:49:31.453027,0.0,0.0
170,170.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514387880.0,2017-12-28 09:49:31.453027,0.0,0.0
171,171.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514388060.0,2017-12-28 09:49:31.453027,0.0,0.0
172,172.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514388240.0,2017-12-28 09:49:31.453027,0.0,0.0
173,173.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514388420.0,2017-12-28 09:49:31.453027,0.0,0.0
174,174.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514388600.0,2017-12-28 09:49:31.453027,0.0,0.0
175,175.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514388780.0,2017-12-28 09:49:31.453027,0.0,0.0
176,176.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514388960.0,2017-12-28 09:49:31.453027,0.0,0.0
177,177.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514389140.0,2017-12-28 09:49:31.453027,0.0,0.0
178,178.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514389320.0,2017-12-28 09:49:31.453027,0.0,0.0
179,179.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514389500.0,2017-12-28 09:49:31.453027,0.0,0.0
180,180.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514389680.0,2017-12-28 09:49:31.453027,0.0,0.0
181,181.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514389860.0,2017-12-28 09:49:31.453027,0.0,0.0
182,182.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514390040.0,2017-12-28 09:49:31.453027,0.0,0.0
183,183.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514390220.0,2017-12-28 09:49:31.453027,0.0,0.0
184,184.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514390400.0,2017-12-28 09:49:31.453027,0.0,0.0
185,185.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514390580.0,2017-12-28 09:49:31.453027,0.0,0.0
186,186.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514390760.0,2017-12-28 09:49:31.453027,0.0,0.0
187,187.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514390940.0,2017-12-28 09:49:31.453027,0.0,0.0
188,188.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514391120.0,2017-12-28 09:49:31.453027,0.0,0.0
189,189.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514391300.0,2017-12-28 09:49:31.453027,0.0,0.0
190,190.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514391480.0,2017-12-28 09:49:31.453027,0.0,0.0
191,191.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514391660.0,2017-12-28 09:49:31.453027,0.0,0.0
192,192.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514391840.0,2017-12-28 09:49:31.453027,0.0,0.0
193,193.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514392020.0,2017-12-28 09:49:31.453027,0.0,0.0
194,194.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514392200.0,2017-12-28 09:49:31.453027,0.0,0.0
195,195.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514392380.0,2017-12-28 09:49:31.453027,0.0,0.0
196,196.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514392560.0,2017-12-28 09:49:31.453027,0.0,0.0
197,197.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514392740.0,2017-12-28 09:49:31.453027,0.0,0.0
198,198.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514392920.0,2017-12-28 09:49:31.453027,0.0,0.0
199,199.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514393100.0,2017-12-28 09:49:31.453027,0.0,0.0
200,200.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514393280.0,2017-12-28 09:49:31.453027,0.0,0.0
201,201.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514393460.0,2017-12-28 09:49:31.453027,6.5,0.8125
202,202.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514393640.0,2017-12-28 09:49:31.453027,0.0,0.0
203,203.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514393820.0,2017-12-28 09:49:31.453027,0.0,0.0
204,204.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514394000.0,2017-12-28 09:49:31.453027,0.0,0.0
205,205.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514394180.0,2017-12-28 09:49:31.453027,0.0,0.0
206,206.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514394360.0,2017-12-28 09:49:31.453027,0.0,0.0
207,207.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514394540.0,2017-12-28 09:49:31.453027,0.0,0.0
208,208.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514394720.0,2017-12-28 09:49:31.453027,0.0,0.0
209,209.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514394900.0,2017-12-28 09:49:31.453027,0.0,0.0
210,210.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514395080.0,2017-12-28 09:49:31.453027,0.0,0.0
211,211.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514395260.0,2017-12-28 09:49:31.453027,0.0,0.0
212,212.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514395440.0,2017-12-28 09:49:31.453027,0.0,0.0
213,213.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514395620.0,2017-12-28 09:49:31.453027,0.0,0.0
214,214.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514395800.0,2017-12-28 09:49:31.453027,0.0,0.0
215,215.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514395980.0,2017-12-28 09:49:31.453027,0.0,0.0
216,216.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514396160.0,2017-12-28 09:49:31.453027,0.0,0.0
217,217.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514396340.0,2017-12-28 09:49:31.453027,0.0,0.0
218,218.0,,,,,0.125,1,JordanManual,CCCAGG,0.125,0.125,0.125,PQT,1514396520.0,2017-12-28 09:49:31.453027,0.0,0.0
219,219.0,,,,,0.235,1,JordanManual,CCCAGG,0.235,0.125,0.125,PQT,1514396700.0,2017-12-28 09:49:31.453027,0.01,0.00235
220,220.0,,,,,0.235,1,JordanManual,CCCAGG,0.235,0.235,0.235,PQT,1514396880.0,2017-12-28 09:49:31.453027,0.0,0.0
221,221.0,,,,,0.235,1,JordanManual,CCCAGG,0.235,0.235,0.235,PQT,1514397060.0,2017-12-28 09:49:31.453027,0.0,0.0
222,222.0,,,,,0.235,1,JordanManual,CCCAGG,0.235,0.235,0.235,PQT,1514397240.0,2017-12-28 09:49:31.453027,0.0,0.0
223,223.0,,,,,0.235,1,JordanManual,CCCAGG,0.235,0.235,0.235,PQT,1514397420.0,2017-12-28 09:49:31.453027,0.0,0.0
224,224.0,,,,,0.235,1,JordanManual,CCCAGG,0.235,0.235,0.235,PQT,1514397600.0,2017-12-28 09:49:31.453027,0.0,0.0
225,225.0,,,,,0.235,1,JordanManual,CCCAGG,0.235,0.235,0.235,PQT,1514397780.0,2017-12-28 09:49:31.453027,0.0,0.0
226,226.0,,,,,0.235,1,JordanManual,CCCAGG,0.235,0.235,0.235,PQT,1514397960.0,2017-12-28 09:49:31.453027,0.0,0.0
227,227.0,,,,,0.235,1,JordanManual,CCCAGG,0.235,0.235,0.235,PQT,1514398140.0,2017-12-28 09:49:31.453027,0.0,0.0
228,228.0,,,,,0.235,1,JordanManual,CCCAGG,0.235,0.235,0.235,PQT,1514398320.0,2017-12-28 09:49:31.453027,0.0,0.0
229,229.0,,,,,0.235,1,JordanManual,CCCAGG,0.235,0.235,0.235,PQT,1514398500.0,2017-12-28 09:49:31.453027,0.0,0.0
230,230.0,,,,,0.235,1,JordanManual,CCCAGG,0.235,0.235,0.235,PQT,1514398680.0,2017-12-28 09:49:31.453027,0.0,0.0
231,231.0,,,,,0.22,1,JordanManual,CCCAGG,0.235,0.22,0.235,PQT,1514398860.0,2017-12-28 09:49:31.453027,0.6,0.132
232,232.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514399040.0,2017-12-28 09:49:31.453027,0.0,0.0
233,233.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514399220.0,2017-12-28 09:49:31.453027,0.0,0.0
234,234.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514399400.0,2017-12-28 09:49:31.453027,0.0,0.0
235,235.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514399580.0,2017-12-28 09:49:31.453027,0.0,0.0
236,236.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514399760.0,2017-12-28 09:49:31.453027,0.0,0.0
237,237.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514399940.0,2017-12-28 09:49:31.453027,0.0,0.0
238,238.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514400120.0,2017-12-28 09:49:31.453027,0.0,0.0
239,239.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514400300.0,2017-12-28 09:49:31.453027,0.0,0.0
240,240.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514400480.0,2017-12-28 09:49:31.453027,0.0,0.0
241,241.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514400660.0,2017-12-28 09:49:31.453027,0.0,0.0
242,242.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514400840.0,2017-12-28 09:49:31.453027,0.0,0.0
243,243.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514401020.0,2017-12-28 09:49:31.453027,0.0,0.0
244,244.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514401200.0,2017-12-28 09:49:31.453027,0.0,0.0
245,245.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514401380.0,2017-12-28 09:49:31.453027,0.0,0.0
246,246.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514401560.0,2017-12-28 09:49:31.453027,0.0,0.0
247,247.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514401740.0,2017-12-28 09:49:31.453027,0.0,0.0
248,248.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514401920.0,2017-12-28 09:49:31.453027,0.0,0.0
249,249.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514402100.0,2017-12-28 09:49:31.453027,0.0,0.0
250,250.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514402280.0,2017-12-28 09:49:31.453027,0.0,0.0
251,251.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514402460.0,2017-12-28 09:49:31.453027,0.0,0.0
252,252.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514402640.0,2017-12-28 09:49:31.453027,0.0,0.0
253,253.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514402820.0,2017-12-28 09:49:31.453027,0.0,0.0
254,254.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514403000.0,2017-12-28 09:49:31.453027,0.0,0.0
255,255.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514403180.0,2017-12-28 09:49:31.453027,0.0,0.0
256,256.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514403360.0,2017-12-28 09:49:31.453027,0.0,0.0
257,257.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514403540.0,2017-12-28 09:49:31.453027,0.0,0.0
258,258.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514403720.0,2017-12-28 09:49:31.453027,0.0,0.0
259,259.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514403900.0,2017-12-28 09:49:31.453027,0.0,0.0
260,260.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514404080.0,2017-12-28 09:49:31.453027,0.0,0.0
261,261.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514404260.0,2017-12-28 09:49:31.453027,0.0,0.0
262,262.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514404440.0,2017-12-28 09:49:31.453027,0.0,0.0
263,263.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514404620.0,2017-12-28 09:49:31.453027,0.0,0.0
264,264.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514404800.0,2017-12-28 09:49:31.453027,0.0,0.0
265,265.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514404980.0,2017-12-28 09:49:31.453027,0.0,0.0
266,266.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514405160.0,2017-12-28 09:49:31.453027,0.0,0.0
267,267.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514405340.0,2017-12-28 09:49:31.453027,0.0,0.0
268,268.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514405520.0,2017-12-28 09:49:31.453027,0.0,0.0
269,269.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514405700.0,2017-12-28 09:49:31.453027,0.0,0.0
270,270.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514405880.0,2017-12-28 09:49:31.453027,0.0,0.0
271,271.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514406060.0,2017-12-28 09:49:31.453027,0.0,0.0
272,272.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514406240.0,2017-12-28 09:49:31.453027,0.0,0.0
273,273.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514406420.0,2017-12-28 09:49:31.453027,0.0,0.0
274,274.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514406600.0,2017-12-28 09:49:31.453027,0.0,0.0
275,275.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514406780.0,2017-12-28 09:49:31.453027,0.0,0.0
276,276.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514406960.0,2017-12-28 09:49:31.453027,0.0,0.0
277,277.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514407140.0,2017-12-28 09:49:31.453027,0.0,0.0
278,278.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514407320.0,2017-12-28 09:49:31.453027,0.0,0.0
279,279.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514407500.0,2017-12-28 09:49:31.453027,0.0,0.0
280,280.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514407680.0,2017-12-28 09:49:31.453027,0.0,0.0
281,281.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514407860.0,2017-12-28 09:49:31.453027,0.0,0.0
282,282.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514408040.0,2017-12-28 09:49:31.453027,0.0,0.0
283,283.0,,,,,0.22,1,JordanManual,CCCAGG,0.22,0.22,0.22,PQT,1514408220.0,2017-12-28 09:49:31.453027,0.0,0.0
284,284.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514408400.0,2017-12-28 09:49:31.453027,10.0,1.3
285,285.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514408580.0,2017-12-28 09:49:31.453027,0.0,0.0
286,286.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514408760.0,2017-12-28 09:49:31.453027,0.0,0.0
287,287.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514408940.0,2017-12-28 09:49:31.453027,0.0,0.0
288,288.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514409120.0,2017-12-28 09:49:31.453027,0.0,0.0
289,289.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514409300.0,2017-12-28 09:49:31.453027,0.0,0.0
290,290.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514409480.0,2017-12-28 09:49:31.453027,0.0,0.0
291,291.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514409660.0,2017-12-28 09:49:31.453027,0.0,0.0
292,292.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514409840.0,2017-12-28 09:49:31.453027,0.0,0.0
293,293.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514410020.0,2017-12-28 09:49:31.453027,0.0,0.0
294,294.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514410200.0,2017-12-28 09:49:31.453027,0.0,0.0
295,295.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514410380.0,2017-12-28 09:49:31.453027,0.0,0.0
296,296.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514410560.0,2017-12-28 09:49:31.453027,0.0,0.0
297,297.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514410740.0,2017-12-28 09:49:31.453027,0.0,0.0
298,298.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514410920.0,2017-12-28 09:49:31.453027,0.0,0.0
299,299.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514411100.0,2017-12-28 09:49:31.453027,0.0,0.0
300,300.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514411280.0,2017-12-28 09:49:31.453027,0.0,0.0
301,301.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514411460.0,2017-12-28 09:49:31.453027,0.0,0.0
302,302.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514411640.0,2017-12-28 09:49:31.453027,0.0,0.0
303,303.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514411820.0,2017-12-28 09:49:31.453027,0.0,0.0
304,304.0,,,,,0.13,1,JordanManual,CCCAGG,0.13,0.13,0.13,PQT,1514412000.0,2017-12-28 09:49:31.453027,0.0,0.0
305,305.0,,,,,0.131,1,JordanManual,CCCAGG,0.131,0.13,0.13,PQT,1514412180.0,2017-12-28 09:49:31.453027,1.03,0.1349
306,306.0,,,,,0.131,1,JordanManual,CCCAGG,0.131,0.131,0.131,PQT,1514412360.0,2017-12-28 09:49:31.453027,0.0,0.0
307,307.0,,,,,0.131,1,JordanManual,CCCAGG,0.131,0.131,0.131,PQT,1514412540.0,2017-12-28 09:49:31.453027,0.0,0.0
308,308.0,,,,,0.131,1,JordanManual,CCCAGG,0.131,0.131,0.131,PQT,1514412720.0,2017-12-28 09:49:31.453027,0.0,0.0
309,309.0,,,,,0.131,1,JordanManual,CCCAGG,0.131,0.131,0.131,PQT,1514412900.0,2017-12-28 09:49:31.453027,0.0,0.0
310,310.0,,,,,0.131,1,JordanManual,CCCAGG,0.131,0.131,0.131,PQT,1514413080.0,2017-12-28 09:49:31.453027,0.0,0.0
311,311.0,,,,,0.131,1,JordanManual,CCCAGG,0.131,0.131,0.131,PQT,1514413260.0,2017-12-28 09:49:31.453027,0.0,0.0
312,312.0,,,,,0.131,1,JordanManual,CCCAGG,0.131,0.131,0.131,PQT,1514413440.0,2017-12-28 09:49:31.453027,0.0,0.0
313,313.0,,,,,0.131,1,JordanManual,CCCAGG,0.131,0.131,0.131,PQT,1514413620.0,2017-12-28 09:49:31.453027,1.0,0.131
314,314.0,,,,,0.131,1,JordanManual,CCCAGG,0.131,0.131,0.131,PQT,1514413800.0,2017-12-28 09:49:31.453027,0.0,0.0
315,315.0,,,,,0.131,1,JordanManual,CCCAGG,0.131,0.131,0.131,PQT,1514413980.0,2017-12-28 09:49:31.453027,0.0,0.0
316,316.0,,,,,0.131,1,JordanManual,CCCAGG,0.131,0.131,0.131,PQT,1514414160.0,2017-12-28 09:49:31.453027,0.0,0.0
317,317.0,,,,,0.131,1,JordanManual,CCCAGG,0.131,0.131,0.131,PQT,1514414340.0,2017-12-28 09:49:31.453027,0.0,0.0
318,318.0,,,,,0.131,1,JordanManual,CCCAGG,0.131,0.131,0.131,PQT,1514414520.0,2017-12-28 09:49:31.453027,0.0,0.0
319,319.0,,,,,0.131,1,JordanManual,CCCAGG,0.131,0.131,0.131,PQT,1514414700.0,2017-12-28 09:49:31.453027,0.0,0.0
320,320.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.131,0.131,PQT,1514414880.0,2017-12-28 09:49:31.453027,0.01,0.0021
321,321.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514415060.0,2017-12-28 09:49:31.453027,0.0,0.0
322,322.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514415240.0,2017-12-28 09:49:31.453027,0.0,0.0
323,323.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514415420.0,2017-12-28 09:49:31.453027,0.0,0.0
324,324.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514415600.0,2017-12-28 09:49:31.453027,0.0,0.0
325,325.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514415780.0,2017-12-28 09:49:31.453027,0.0,0.0
326,326.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514415960.0,2017-12-28 09:49:31.453027,0.0,0.0
327,327.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514416140.0,2017-12-28 09:49:31.453027,0.0,0.0
328,328.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514416320.0,2017-12-28 09:49:31.453027,0.0,0.0
329,329.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514416500.0,2017-12-28 09:49:31.453027,0.0,0.0
330,330.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514416680.0,2017-12-28 09:49:31.453027,1.6,0.336
331,331.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514416860.0,2017-12-28 09:49:31.453027,0.0,0.0
332,332.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514417040.0,2017-12-28 09:49:31.453027,0.0,0.0
333,333.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514417220.0,2017-12-28 09:49:31.453027,0.0,0.0
334,334.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514417400.0,2017-12-28 09:49:31.453027,0.0,0.0
335,335.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514417580.0,2017-12-28 09:49:31.453027,0.0,0.0
336,336.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514417760.0,2017-12-28 09:49:31.453027,0.0,0.0
337,337.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514417940.0,2017-12-28 09:49:31.453027,0.0,0.0
338,338.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514418120.0,2017-12-28 09:49:31.453027,0.0,0.0
339,339.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514418300.0,2017-12-28 09:49:31.453027,0.0,0.0
340,340.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514418480.0,2017-12-28 09:49:31.453027,0.0,0.0
341,341.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514418660.0,2017-12-28 09:49:31.453027,0.0,0.0
342,342.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514418840.0,2017-12-28 09:49:31.453027,0.0,0.0
343,343.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514419020.0,2017-12-28 09:49:31.453027,0.0,0.0
344,344.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514419200.0,2017-12-28 09:49:31.453027,0.0,0.0
345,345.0,,,,,0.21,1,JordanManual,CCCAGG,0.21,0.21,0.21,PQT,1514419380.0,2017-12-28 09:49:31.453027,0.0,0.0
