AVG,BID,CHANGE24HOUR,CHANGEDAY,CHANGEPCT24HOUR,CHANGEPCTDAY,FLAGS,FROMSYMBOL,HIGH24HOUR,HIGHDAY,LASTMARKET,LASTTRADEID,LASTUPDATE,LASTVOLUME,LASTVOLUMETO,LOW24HOUR,LOWDAY,MARKET,MKTCAP,OFFER,OPEN24HOUR,OPENDAY,PRICE,SUPPLY,TOSYMBOL,TOTALVOLUME24H,TOTALVOLUME24HTO,TYPE,VOLUME24HOUR,VOLUME24HOURTO,VOLUMEDAY,VOLUMEDAYTO,coin,coin_units,computer_name,timestamp_api_call
,,0.0001292,0.0001292,100.0,100.0,1,F16,0.0002584,0.0002584,Yobit,0,1514707004,0.0,0.0,0.0001292,0.0001292,CCCAGG,0.0,,0.0001292,0.0001292,0.0002584,0.0,USD,1712710612.21,442153.833383,5,2342610.48852,194.74173749,0.0,0.0,F16,1,JordanManual,2017-12-31 00:56:53.328710
,,0.01589141,0.01589141,6.8447443058,6.8447443058,4,GCR,0.24857772,0.24857772,BitTrex,0,1514707004,0.0,0.0,0.20581305,0.22403003,CCCAGG,25690337.0408,,0.23216952,0.23216952,0.24806093,103564624.388,USD,5014462.55338,1243891.97726,5,24.92141952,5.91485378057,0.0,0.0,GCR,1,JordanManual,2017-12-31 00:56:53.391622
,,-0.02080094,0.02945724,-18.1102337525,45.6000074304,4,USC,0.11485738,0.0967696,Yobit,0,1514707004,0.0,0.0,0.0645992,0.0645992,CCCAGG,972836.387298,,0.11485738,0.0645992,0.09405644,10343113.0,USD,11082.8429806,1022.84924346,5,591.82178406,36.1011377556,0.0,0.0,USC,1,JordanManual,2017-12-31 00:56:53.266477
,,-0.00077519,0.00413435,-0.466562751995,2.56410335922,4,SNT,0.17635582,0.17403024,Binance,0,1514707004,0.0,0.0,0.15271251,0.15503808,CCCAGG,1125348260.06,,0.16614914,0.1612396,0.16537395,6804870174.88,USD,173598534.994,28708684.172,5,1777.62107932,302.698048542,0.0,0.0,SNT,1,JordanManual,2017-12-31 00:56:56.797225
,,-0.0003,0.0,-13.0434782609,0.0,4,UTT,0.0023,0.002,HitBTC,127872104,1514707005,1.0,0.002,0.0017,0.0018,CCCAGG,0.0,,0.0023,0.002,0.002,0.0,ETH,21250.3,41.86805,5,8743.9,16.85525,1597.0,3.00778,UTT,1,JordanManual,2017-12-31 00:57:17.564236
,,-1.632e-05,0.0,-13.0434782609,0.0,4,UTT,0.00012512,0.0001088,HitBTC,0,1514707006,0.0,0.0,9.248e-05,9.792e-05,CCCAGG,0.0,,0.00012512,0.0001088,0.0001088,0.0,BTC,21248.3,2.38012844,5,6437.0,0.768659,0.0,0.0,UTT,1,JordanManual,2017-12-31 00:56:53.253435
,,0.17854004,0.0,0.399201596806,0.0,4,SKY,49.2260396,44.90282006,Cryptopia,0,1514707006,0.0,0.0,40.809152,44.90282006,CCCAGG,303791016.978,,44.72428002,44.90282006,44.90282006,6765522.0,USDT,14415.0162059,647096.975687,5,231.70867184,10226.4696285,0.0,0.0,SKY,1,JordanManual,2017-12-31 00:57:04.457162
,,5.6e-06,4.3e-07,3.86127008205,0.286284953395,1,ZRC,0.00015368,0.00015368,Tidex,0,1514707006,0.0,0.0,0.0001366,0.00014868,CCCAGG,0.0,,0.00014503,0.0001502,0.00015063,0.0,BTC,61718.8581815,11.4928632923,5,44241.4825717,8.8602462042,0.0,0.0,ZRC,1,JordanManual,2017-12-31 00:56:53.355411
,,9.19e-06,2.061e-05,27.2457752742,92.3800986105,4,MCAP,4.292e-05,4.292e-05,EtherDelta,0,1514707006,0.0,0.0,3.373e-05,2.231e-05,CCCAGG,4292.0,,3.373e-05,2.231e-05,4.292e-05,100000000.0,BTC,12384.0487131,0.618626370768,5,10350.0,0.531325,0.0,0.0,MCAP,1,JordanManual,2017-12-31 00:56:53.339362
,,0.00084864,5.44e-06,3.28905755851,0.0204164965292,4,VERI,0.03305344,0.0538288,HitBTC,0,1514707006,0.0,0.0,0.02022592,0.02530144,CCCAGG,2665056.0,,0.02580192,0.02664512,0.02665056,100000000.0,BTC,2979.83173217,79.4204473965,5,313.61,8.36414515,0.0,0.0,VERI,1,JordanManual,2017-12-31 00:56:53.453031
,,-0.210969,0.0,-13.0434782609,0.0,4,UTT,1.617429,1.40646,HitBTC,0,1514707007,0.0,0.0,1.195491,1.265814,CCCAGG,0.0,,1.617429,1.40646,1.40646,0.0,USD,21248.3,29927.955784,5,1552.9,2227.1635,0.0,0.0,UTT,1,JordanManual,2017-12-31 00:56:53.253435
,,2.187e-05,-1.324e-05,2.93904208999,-1.69911322716,2,PTOY,0.00080864,0.00078713,Liqui,0,1514707011,0.0,0.0,0.00070092,0.00072849,CCCAGG,76600.53198,,0.00074412,0.00077923,0.00076599,100002000.0,ETH,5249079.7892,4020.74262773,5,0.0,0.0,0.0,0.0,PTOY,1,JordanManual,2017-12-31 00:57:04.468122
,,8.454e-05,-2.022e-05,3.86864720903,-0.882961720858,4,MYST,0.00281933,0.00279177,BitTrex,0,1514707012,0.0,0.0,0.00208785,0.00214483,CCCAGG,73617.2532893,,0.00218526,0.00229002,0.0022698,32433365.6222,ETH,1183207.33024,2685.64399817,5,0.0,0.0,0.0,0.0,MYST,1,JordanManual,2017-12-31 00:57:17.624277
,,-0.0127,0.0019,-7.31145653425,1.19421747329,4,SNT,0.1761,0.1701,Liqui,55081032,1514707012,5535.19067052,895.165980251,0.1455,0.1528,CCCAGG,1095584098.16,,0.1737,0.1591,0.161,6804870174.88,USDT,173598534.994,27943210.8138,5,5100255.88021,814987.876566,1470647.54813,238499.039676,SNT,1,JordanManual,2017-12-31 00:56:56.797225
,,0.07,-0.01,3.78378378378,-0.518134715026,2,QRL,1.99,1.94,Liqui,55081026,1514707012,26.53169221,51.0412701716,1.69,1.88,CCCAGG,124800000.0,,1.85,1.93,1.92,65000000.0,USDT,746808.031602,1432591.61418,5,22658.968657,42225.4133299,6089.34445243,11646.8202774,QRL,1,JordanManual,2017-12-31 00:57:04.620154
,,-0.037,-0.0152,-6.63439124978,-2.83635006531,4,PTOY,0.5577,0.5431,Liqui,55081030,1514707012,98.47313752,51.276955803,0.4743,0.516,CCCAGG,52071041.4,,0.5577,0.5359,0.5207,100002000.0,USDT,5249079.7892,2733004.09622,5,84401.7394565,43756.2357219,23427.0838183,12432.7190048,PTOY,1,JordanManual,2017-12-31 00:57:04.468122
,,0.17864098,0.0,0.399201596806,0.0,4,SKY,49.2538702,44.92820647,Cryptopia,0,1514707012,0.0,0.0,40.832224,44.92820647,CCCAGG,303962769.293,,44.74956549,44.92820647,44.92820647,6765522.0,USDT,14415.0162059,647457.038947,5,231.70867184,10226.4696285,0.0,0.0,SKY,1,JordanManual,2017-12-31 00:57:17.684761
,,0.01588697,0.01588697,6.84474438578,6.84474438578,4,GCR,0.24850827,0.24850827,BitTrex,0,1514707014,0.0,0.0,0.20575554,0.22396743,CCCAGG,25683158.9767,,0.23210465,0.23210465,0.24799162,103564624.388,USD,5014462.55338,1243544.42659,5,24.92141952,5.91485378057,0.0,0.0,GCR,1,JordanManual,2017-12-31 00:57:04.612778
,,0.00154995,0.00219576,8.05370487571,11.8055611561,4,HAMS,0.03125728,0.02118262,Yobit,0,1514707014,0.0,0.0,0.01717859,0.01717859,CCCAGG,0.0,,0.01924518,0.01859937,0.02079513,0.0,USD,23126.5658473,480.653467237,5,27.20494886,0.29925443746,0.0,0.0,HAMS,1,JordanManual,2017-12-31 00:57:04.439777
,,-0.04262356,-0.01291623,-0.857811301816,-0.261506276257,4,EXP,5.22590666,4.97791504,Poloniex,0,1514707014,0.0,0.0,4.66146741,4.81387892,CCCAGG,38948889.17,,4.96887368,4.93916635,4.92625012,7906397.0,USD,380223.038566,1873084.91216,5,7.06770241,45.9400657128,0.0,0.0,EXP,1,JordanManual,2017-12-31 00:57:04.574164
,,-0.02079513,0.029449,-18.1102367005,45.5999931869,4,USC,0.11482528,0.09674256,Yobit,0,1514707014,0.0,0.0,0.06458115,0.06458115,CCCAGG,972564.466857,,0.11482528,0.06458115,0.09403015,10343113.0,USD,11082.8429806,1022.57343452,5,591.82178406,36.1011377556,0.0,0.0,USC,1,JordanManual,2017-12-31 00:57:04.386874
,,-0.00077498,0.00413319,-0.466566712454,2.56410033714,4,SNT,0.17630654,0.17398162,Binance,0,1514707014,0.0,0.0,0.15266984,0.15499476,CCCAGG,1125033807.01,,0.16610272,0.16119455,0.16532774,6804870174.88,USD,173606893.698,28702044.1915,5,1777.62107932,302.698048542,0.0,0.0,SNT,1,JordanManual,2017-12-31 00:57:07.876085
,,0.00012916,0.00012916,100.0,100.0,1,F16,0.00025832,0.00025832,Yobit,0,1514707014,0.0,0.0,0.00012916,0.00012916,CCCAGG,0.0,,0.00012916,0.00012916,0.00025832,0.0,USD,1712711412.21,442017.210598,5,2342610.48852,194.74173749,0.0,0.0,F16,1,JordanManual,2017-12-31 00:57:04.488534
,,-1.587e-05,3.602e-05,-1.00019537528,2.3468855877,4,QWARK,0.00174664,0.00174664,BitTrex,0,1514707016,0.0,0.0,0.00139255,0.00150305,CCCAGG,0.0,,0.00158669,0.0015348,0.00157082,0.0,LTC,2430268.17622,3817.51385657,5,0.0,0.0,0.0,0.0,QWARK,1,JordanManual,2017-12-31 00:57:58.944955
,,-0.211011,0.0,-13.0434782609,0.0,4,UTT,1.617751,1.40674,HitBTC,0,1514707017,0.0,0.0,1.195729,1.266066,CCCAGG,0.0,,1.617751,1.40674,1.40674,0.0,USD,21249.3,29934.877236,5,1552.9,2227.1635,0.0,0.0,UTT,1,JordanManual,2017-12-31 00:57:04.432893
,,0.00027201,-9.374e-05,11.0530935334,-3.31624621023,2,QRL,0.00303253,0.00287815,Liqui,0,1514707019,0.0,0.0,0.00232862,0.00258041,CCCAGG,177641.75,,0.00246094,0.00282669,0.00273295,65000000.0,ETH,747050.612424,2041.65197122,5,0.0,0.0,0.0,0.0,QRL,1,JordanManual,2017-12-31 00:57:17.756940
,,0.00084864,5.44e-06,3.28905755851,0.0204164965292,4,VERI,0.03305344,0.0538288,HitBTC,0,1514707022,0.0,0.0,0.02022592,0.02530144,CCCAGG,2665056.0,,0.02580192,0.02664512,0.02665056,100000000.0,BTC,2979.83173217,79.4204473965,5,313.61,8.36414515,0.0,0.0,VERI,1,JordanManual,2017-12-31 00:57:04.541439
,,0.07,-0.01,3.78378378378,-0.518134715026,4,QRL,1.99,1.94,Liqui,55081111,1514707022,43.15157736,83.0143550939,1.69,1.88,CCCAGG,124800000.0,,1.85,1.93,1.92,65000000.0,USDT,747050.612424,1433057.53269,5,22702.1202343,42308.427685,6132.49602979,11729.8346325,QRL,1,JordanManual,2017-12-31 00:57:17.756940
,,0.0,0.0,0.0,0.0,4,MAD,0.0,0.0,Yobit,0,1514707022,0.0,0.0,0.0,0.0,CCCAGG,0.0,,0.0,0.0,0.0,2111036.55285,BTC,6337132.78593,0.00115724,5,115724.0,0.00115724,0.0,0.0,MAD,1,JordanManual,2017-12-31 00:57:04.622811
,,-1.632e-05,0.0,-13.0434782609,0.0,4,UTT,0.00012512,0.0001088,HitBTC,0,1514707022,0.0,0.0,9.248e-05,9.792e-05,CCCAGG,0.0,,0.00012512,0.0001088,0.0001088,0.0,BTC,21249.3,2.38023844,5,6438.0,0.768769,0.0,0.0,UTT,1,JordanManual,2017-12-31 00:57:04.432893
,,9.19e-06,2.061e-05,27.2457752742,92.3800986105,4,MCAP,4.292e-05,4.292e-05,EtherDelta,0,1514707022,0.0,0.0,3.373e-05,2.231e-05,CCCAGG,4292.0,,3.373e-05,2.231e-05,4.292e-05,100000000.0,BTC,12384.0487131,0.618626370768,5,10350.0,0.531325,0.0,0.0,MCAP,1,JordanManual,2017-12-31 00:57:04.550136
,,5.6e-06,4.3e-07,3.86127008205,0.286284953395,1,ZRC,0.00015368,0.00015368,Tidex,0,1514707022,0.0,0.0,0.0001366,0.00014868,CCCAGG,0.0,,0.00014503,0.0001502,0.00015063,0.0,BTC,61718.8581815,11.4928632923,5,44241.4825717,8.8602462042,0.0,0.0,ZRC,1,JordanManual,2017-12-31 00:57:04.473126
,,2.316e-05,-1.194e-05,3.11298690825,-1.53257688556,4,PTOY,0.00080849,0.00078699,Liqui,0,1514707023,0.0,0.0,0.00070079,0.00072836,CCCAGG,76715.53428,,0.00074398,0.00077908,0.00076714,100002000.0,ETH,5251179.6672,4028.38996989,5,0.0,0.0,0.0,0.0,PTOY,1,JordanManual,2017-12-31 00:57:17.676885
,,-0.00014041,-0.00015873,-2.12365314926,-2.394103203,4,GRS,0.00700855,0.00672161,BitTrex,0,1514707023,0.0,0.0,0.00628816,0.00628816,CCCAGG,447281.473569,,0.00661172,0.00663004,0.00647131,69117608.8874,LTC,1503203.67521,9727.69697541,5,0.0,0.0,0.0,0.0,GRS,1,JordanManual,2017-12-31 00:57:59.049846
,,0.01309563,-0.06855948,8.61070819421,-29.331449649,4,ZRC,0.22746781,0.2669748,Tidex,0,1514707023,0.0,0.0,0.14592275,0.16518103,CCCAGG,0.0,,0.1520854,0.23374051,0.16518103,0.0,WAVES,61770.3705013,10203.2934229,5,0.0,0.0,0.0,0.0,ZRC,1,JordanManual,2017-12-31 00:57:17.689602
,,-0.02081137,0.02947201,-18.1102324519,45.6000006189,4,USC,0.11491498,0.09681814,Yobit,0,1514707027,0.0,0.0,0.0646316,0.0646316,CCCAGG,973324.271938,,0.11491498,0.0646316,0.09410361,10343113.0,USD,11082.8429806,1023.34410493,5,591.82178406,36.1011377556,0.0,0.0,USC,1,JordanManual,2017-12-31 00:57:17.543508
,,-0.0345,-0.0127,-6.18612157074,-2.36984512036,1,PTOY,0.5577,0.5431,Liqui,55081155,1514707027,148.02987852,77.4420219063,0.4743,0.516,CCCAGG,52321046.4,,0.5577,0.5359,0.5232,100002000.0,USDT,5251179.6672,2747014.04496,5,84716.1904177,43920.3539061,23741.5347794,12596.837189,PTOY,1,JordanManual,2017-12-31 00:57:17.676885
,,-0.03748632,-0.00775579,-0.753833996215,-0.156903725166,4,EXP,5.22998907,4.98180373,BitTrex,0,1514707027,0.0,0.0,4.66510889,4.81763946,CCCAGG,39020195.8577,,4.9727553,4.94302477,4.93526898,7906397.0,USD,380301.212547,1876899.83639,5,7.06770241,45.9400657128,0.0,0.0,EXP,1,JordanManual,2017-12-31 00:57:17.762893
,,0.00155116,0.00219748,8.05369824436,11.805586148,4,HAMS,0.03128169,0.02119916,Yobit,0,1514707027,0.0,0.0,0.01719201,0.01719201,CCCAGG,0.0,,0.01926022,0.0186139,0.02081138,0.0,USD,23126.5658473,481.028831851,5,27.20494886,0.29925443746,0.0,0.0,HAMS,1,JordanManual,2017-12-31 00:57:17.575075
,,0.01641643,0.01641643,7.06733600828,7.06733600828,1,GCR,0.2487024,0.2487024,BitTrex,0,1514707027,0.0,0.0,0.20591628,0.22414239,CCCAGG,25756770.6404,,0.23228597,0.23228597,0.2487024,103564624.388,USD,5017984.4117,1247984.48319,5,24.92141952,5.91485378057,0.0,0.0,GCR,1,JordanManual,2017-12-31 00:57:17.627969
,,-0.211074,0.0,-13.0434782609,0.0,4,UTT,1.618234,1.40716,HitBTC,0,1514707027,0.0,0.0,1.196086,1.266444,CCCAGG,0.0,,1.618234,1.40716,1.40716,0.0,USD,21250.3,29944.556884,5,1552.9,2227.1635,0.0,0.0,UTT,1,JordanManual,2017-12-31 00:57:17.564236
,,0.00012927,0.00012927,100.007736345,100.007736345,1,F16,0.00025853,0.00025853,Yobit,0,1514707027,0.0,0.0,0.00012926,0.00012926,CCCAGG,0.0,,0.00012926,0.00012926,0.00025853,0.0,USD,1712711412.21,442376.388047,5,2342610.48852,194.74173749,0.0,0.0,F16,1,JordanManual,2017-12-31 00:57:17.581253
,,8.82e-06,-2.02e-06,2.66312388659,-0.590591468585,4,CFI,0.00036721,0.00035067,BitTrex,0,1514707028,0.0,0.0,0.00031465,0.00032182,CCCAGG,170005.0,,0.00033119,0.00034203,0.00034001,500000000.0,ETH,12533282.8076,4261.44148741,5,0.0,0.0,0.0,0.0,CFI,1,JordanManual,2017-12-31 00:57:59.118739
,,0.00071277,-1.633e-05,2.74978665881,-0.0612757513878,2,VERI,0.03468637,0.0538387,HitBTC,0,1514707030,0.0,0.0,0.01890203,0.02530609,CCCAGG,2663369.0,,0.02592092,0.02665002,0.02663369,100000000.0,BTC,2979.83173217,79.3754682359,5,313.61,8.36414515,0.0,0.0,VERI,1,JordanManual,2017-12-31 00:57:17.709779
,,9.2e-06,2.062e-05,27.2754224726,92.4249215598,4,MCAP,4.293e-05,4.293e-05,EtherDelta,0,1514707030,0.0,0.0,3.373e-05,2.231e-05,CCCAGG,4293.0,,3.373e-05,2.231e-05,4.293e-05,100000000.0,BTC,12384.0487131,0.618646711255,5,10350.0,0.531325,0.0,0.0,MCAP,1,JordanManual,2017-12-31 00:57:17.591877
,,-1.632e-05,0.0,-13.0413936391,0.0,4,UTT,0.00012514,0.00010882,HitBTC,0,1514707030,0.0,0.0,9.25e-05,9.794e-05,CCCAGG,0.0,,0.00012514,0.00010882,0.00010882,0.0,BTC,21250.3,2.380643486,5,6438.0,0.768769,0.0,0.0,UTT,1,JordanManual,2017-12-31 00:57:17.564236
,,-0.0121,0.0024,-6.97004608295,1.50848522942,1,SNT,0.1761,0.1701,Liqui,55081180,1514707030,20.1093637,3.26544615443,0.1454,0.1528,CCCAGG,1098986533.24,,0.1736,0.1591,0.1615,6804870174.88,USDT,173667269.136,28038561.1826,5,5108018.12855,816242.144839,1478409.79647,239753.307949,SNT,1,JordanManual,2017-12-31 00:57:59.058225
,,0.1599,0.1353,31.7198968459,25.5910724418,4,NXT,0.7308,0.7288,HitBTC,127872611,1514707036,1.0,0.66544,0.4385,0.5196,CCCAGG,663335961.488,,0.5041,0.5287,0.664,998999942.0,USD,258232127.036,169115194.33,5,30201413.8299,17702800.7605,14034886.3194,9084440.92866,NXT,1,JordanManual,2017-12-31 00:57:59.110045
,,1.27e-06,1.27e-06,7.0673344463,7.0673344463,4,GCR,1.924e-05,1.924e-05,BitTrex,14997357,1514707037,387.55622791,0.00745658,1.593e-05,1.734e-05,CCCAGG,1992.58337322,,1.797e-05,1.797e-05,1.924e-05,103564624.388,BTC,5023371.96793,88.844840064,5,5023233.04651,88.8421672159,1500107.73391,27.5348519457,GCR,1,JordanManual,2017-12-31 00:57:59.094811
,,8.454e-05,-2.022e-05,3.86864720903,-0.882961720858,4,MYST,0.00282485,0.00279177,BitTrex,0,1514707043,0.0,0.0,0.00208601,0.00214483,CCCAGG,73617.2532893,,0.00218526,0.00229002,0.0022698,32433365.6222,ETH,1183472.1499,2686.24508585,5,0.0,0.0,0.0,0.0,MYST,1,JordanManual,2017-12-31 00:57:59.147821
,,-0.00363156,-0.00110047,-0.857810913111,-0.261505516776,4,EXP,0.44525146,0.42412237,BitTrex,0,1514707048,0.0,0.0,0.39716078,0.41014636,CCCAGG,3318476.74391,,0.42335204,0.42082095,0.41972048,7906397.0,WAVES,380923.955933,159881.585628,5,0.0,0.0,0.0,0.0,EXP,1,JordanManual,2017-12-31 00:57:59.012681
,,0.00335571,-0.00329469,1.73337813508,-1.64533727719,4,FCT,0.20451495,0.2004881,BitTrex,0,1514707048,0.0,0.0,0.18657718,0.18907871,CCCAGG,1724069.68487,,0.19359365,0.20024405,0.19694936,8753873.0,LTC,113412.960905,22336.610066,5,0.0,0.0,0.0,0.0,FCT,1,JordanManual,2017-12-31 00:59:08.491803
,,3.49e-06,9.2e-07,9.0414507772,2.23463687151,4,SC,4.246e-05,4.227e-05,BitTrex,0,1514707050,0.0,0.0,3.786e-05,4.08e-05,CCCAGG,1321463.79246,,3.86e-05,4.117e-05,4.209e-05,31396146174.0,ETH,1086183669.99,45717.47067,5,0.0,0.0,0.0,0.0,SC,1,JordanManual,2017-12-31 00:57:58.983264
,,0.178612,0.0,0.399201596806,0.0,4,SKY,49.24588,44.920918,Cryptopia,0,1514707054,0.0,0.0,40.8256,44.920918,CCCAGG,303913458.989,,44.742306,44.920918,44.920918,6765522.0,USDT,14415.0162059,647353.664336,5,231.70867184,10226.4696285,0.0,0.0,SKY,1,JordanManual,2017-12-31 00:57:59.074571
,,0.03840049,-0.01526252,18.7985666276,-5.91716155266,4,ZEN,0.30622711,0.29487179,BitTrex,0,1514707055,0.0,0.0,0.19542125,0.21916972,CCCAGG,702553.33475,,0.2042735,0.25793651,0.24267399,2895050.0,LTC,208044.240278,50486.9258847,5,0.0,0.0,0.0,0.0,ZEN,1,JordanManual,2017-12-31 00:57:59.119857
,,1.28e-06,1.28e-06,7.12298274903,7.12298274903,1,GCR,1.925e-05,1.925e-05,BitTrex,14997359,1514707057,908.06181818,0.01748018,1.593e-05,1.734e-05,CCCAGG,1993.61901947,,1.797e-05,1.797e-05,1.925e-05,103564624.388,BTC,5024280.02974,88.8623216332,5,5024141.10833,88.8596473959,1501015.79572,27.5523321257,GCR,1,JordanManual,2017-12-31 00:58:10.058091
,,-1.65e-06,5.33e-06,-0.698117199069,2.32375637616,4,SNT,0.00025087,0.00024756,Binance,0,1514707062,0.0,0.0,0.00021724,0.00022055,CCCAGG,1597103.03004,,0.00023635,0.00022937,0.0002347,6804870174.88,ETH,173667269.136,40759.7080663,5,0.0,0.0,0.0,0.0,SNT,1,JordanManual,2017-12-31 00:57:59.058225
,,0.00059207,0.0003792,39.1912465579,22.0005917881,1,NXT,0.00223391,0.00223108,BitTrex,0,1514707062,0.0,0.0,0.00145447,0.00166775,CCCAGG,2100687.08804,,0.00151072,0.00172359,0.00210279,998999942.0,XMR,258232127.036,543007.934411,5,0.0,0.0,0.0,0.0,NXT,1,JordanManual,2017-12-31 00:57:59.110045
,,-0.211062,0.0,-13.0434782609,0.0,4,UTT,1.618142,1.40708,HitBTC,0,1514707063,0.0,0.0,1.196018,1.266372,CCCAGG,0.0,,1.618142,1.40708,1.40708,0.0,USD,21250.3,29942.981092,5,1552.9,2227.1635,0.0,0.0,UTT,1,JordanManual,2017-12-31 00:57:58.915726
,,0.07,-0.01,3.78378378378,-0.518134715026,4,QRL,1.99,1.94,Liqui,55081349,1514707063,4.24781048,8.1636857924,1.69,1.88,CCCAGG,124800000.0,,1.85,1.93,1.92,65000000.0,USDT,748052.1097,1434980.37071,5,22772.0229427,42442.6041379,6202.39873816,11864.0110854,QRL,1,JordanManual,2017-12-31 00:57:59.037233
,,0.00071277,-1.633e-05,2.74978665881,-0.0612757513878,4,VERI,0.03468637,0.0538387,HitBTC,0,1514707068,0.0,0.0,0.01890203,0.02530609,CCCAGG,2663369.0,,0.02592092,0.02665002,0.02663369,100000000.0,BTC,2979.83173217,79.3754682359,5,313.61,8.36414515,0.0,0.0,VERI,1,JordanManual,2017-12-31 00:57:59.132557
,,9.2e-06,2.062e-05,27.2754224726,92.4249215598,4,MCAP,4.293e-05,4.293e-05,EtherDelta,0,1514707068,0.0,0.0,3.373e-05,2.231e-05,CCCAGG,4293.0,,3.373e-05,2.231e-05,4.293e-05,100000000.0,BTC,12384.0487131,0.618646711255,5,10350.0,0.531325,0.0,0.0,MCAP,1,JordanManual,2017-12-31 00:57:59.069419
,,-1.632e-05,0.0,-13.0413936391,0.0,4,UTT,0.00012514,0.00010882,HitBTC,0,1514707068,0.0,0.0,9.25e-05,9.794e-05,CCCAGG,0.0,,0.00012514,0.00010882,0.00010882,0.0,BTC,21250.3,2.380643486,5,6438.0,0.768769,0.0,0.0,UTT,1,JordanManual,2017-12-31 00:57:58.915726
,,5.6e-06,4.3e-07,3.86047152902,0.286227784064,4,ZRC,0.00015371,0.00015371,Tidex,0,1514707068,0.0,0.0,0.00013662,0.0001487,CCCAGG,0.0,,0.00014506,0.00015023,0.00015066,0.0,BTC,61770.3705013,11.5010812421,5,44292.9948915,8.86793983268,0.0,0.0,ZRC,1,JordanManual,2017-12-31 00:57:59.025973
,,2.518e-05,-9.92e-06,3.38449958332,-1.27329670894,2,PTOY,0.00080849,0.00078699,Liqui,0,1514707069,0.0,0.0,0.00070079,0.00072836,CCCAGG,76917.53832,,0.00074398,0.00077908,0.00076916,100002000.0,ETH,5257825.33729,4044.10893643,5,0.0,0.0,0.0,0.0,PTOY,1,JordanManual,2017-12-31 00:57:59.006504
,,-0.0342,-0.0124,-6.13232920925,-2.31386452696,1,PTOY,0.5577,0.5431,Liqui,55081398,1514707070,5.38726586,2.82040720154,0.4743,0.516,CCCAGG,52351047.0,,0.5577,0.5359,0.5235,100002000.0,USDT,5257825.33729,2752042.98827,5,84733.6171754,43929.472789,23758.9615371,12605.9560719,PTOY,1,JordanManual,2017-12-31 00:57:59.006504
,,0.0002518,-0.00011395,10.2318626216,-4.03121672345,4,QRL,0.00303069,0.00287815,Liqui,0,1514707070,0.0,0.0,0.00232862,0.00258041,CCCAGG,176328.1,,0.00246094,0.00282669,0.00271274,65000000.0,ETH,748052.1097,2029.27088007,5,0.0,0.0,0.0,0.0,QRL,1,JordanManual,2017-12-31 00:57:59.037233
,,0.00025381,-0.0001122,10.3059169387,-3.9663882182,1,QRL,0.00303292,0.00288026,Liqui,0,1514707073,0.0,0.0,0.00233033,0.00258231,CCCAGG,176577.05,,0.00246276,0.00282877,0.00271657,65000000.0,ETH,748090.756556,2032.24090654,5,0.0,0.0,0.0,0.0,QRL,1,JordanManual,2017-12-31 00:58:10.037858
,,0.00059207,0.0003792,39.1912465579,22.0005917881,4,NXT,0.00223391,0.00223108,HitBTC,0,1514707074,0.0,0.0,0.00145447,0.00166775,CCCAGG,2100687.08804,,0.00151072,0.00172359,0.00210279,998999942.0,XMR,258232127.036,543007.934411,5,0.0,0.0,0.0,0.0,NXT,1,JordanManual,2017-12-31 00:58:10.030965
,,-0.02081108,0.0294716,-18.1102322462,45.6000012378,4,USC,0.11491338,0.09681679,Yobit,0,1514707076,0.0,0.0,0.0646307,0.0646307,CCCAGG,973310.72246,,0.11491338,0.0646307,0.0941023,10343113.0,USD,11082.8429806,1023.3303617,5,591.82178406,36.1011377556,0.0,0.0,USC,1,JordanManual,2017-12-31 00:57:58.953112
,,0.01641619,0.01641619,7.06733096054,7.06733096054,4,GCR,0.24869893,0.24869893,BitTrex,0,1514707076,0.0,0.0,0.20591341,0.22413927,CCCAGG,25756411.2711,,0.23228274,0.23228274,0.24869893,103564624.388,USD,5023371.96793,1249306.95034,5,24.92141952,5.91485378057,0.0,0.0,GCR,1,JordanManual,2017-12-31 00:57:59.094811
,,-0.04265626,-0.01292614,-0.857811240953,-0.261506275939,4,EXP,5.22991624,4.98173436,BitTrex,0,1514707076,0.0,0.0,4.66504393,4.81757238,CCCAGG,38978772.8206,,4.97268606,4.94295594,4.9300298,7906397.0,USD,380923.955933,1877977.55037,5,7.06770241,45.9400657128,0.0,0.0,EXP,1,JordanManual,2017-12-31 00:57:59.012681
,,0.00012926,0.00012926,100.0,100.0,1,F16,0.00025852,0.00025852,Yobit,0,1514707076,0.0,0.0,0.00012926,0.00012926,CCCAGG,0.0,,0.00012926,0.00012926,0.00025852,0.0,USD,1712711412.21,442359.284359,5,2342610.48852,194.74173749,0.0,0.0,F16,1,JordanManual,2017-12-31 00:57:58.989496
,,0.00155114,0.00219745,8.05370730454,11.8055898792,4,HAMS,0.03128126,0.02119887,Yobit,0,1514707076,0.0,0.0,0.01719177,0.01719177,CCCAGG,0.0,,0.01925995,0.01861364,0.02081109,0.0,USD,23126.5658473,481.022133037,5,27.20494886,0.29925443746,0.0,0.0,HAMS,1,JordanManual,2017-12-31 00:57:58.969439
