Algorithm,CHANGE24HOUR,CHANGEDAY,CHANGEPCT24HOUR,CHANGEPCTDAY,CoinName,FLAGS,FROMSYMBOL,FullName,FullyPremined,HIGH24HOUR,HIGHDAY,Id,ImageUrl,LASTMARKET,LASTTRADEID,LASTUPDATE,LASTVOLUME,LASTVOLUMETO,LOW24HOUR,LOWDAY,MARKET,MKTCAP,Name,OPEN24HOUR,OPENDAY,PRICE,PreMinedValue,ProofType,SUPPLY,SortOrder,Sponsored,Symbol,TOSYMBOL,TOTALVOLUME24H,TOTALVOLUME24HTO,TYPE,TotalCoinSupply,TotalCoinsFreeFloat,Url,VOLUME24HOUR,VOLUME24HOURTO,VOLUMEDAY,VOLUMEDAYTO,coin,coin_units,computer_name,source,timestamp_api_call
Blake,,,,,Netko,,,Netko (NETKO),0.0,,,53174.0,/media/1382771/netko.png,,,,,,,,,,NETKO,,,,,,,1126.0,0.0,NETKO,,,,,25534140,,/coins/netko/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Lyra2RE,,,,,Zoin,,,Zoin (ZOI),0.0,,,53178.0,/media/1382772/zoin.png,,,,,,,,,,ZOI,,,,,PoW,,1127.0,0.0,ZOI,,,,,21000000,,/coins/zoi/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X13,,,,,Kore,,,Kore (KORE),0.0,,,5318.0,/media/14543972/kore.png,,,,,,,,,,KORE,,,,,PoW/PoS,,287.0,0.0,KORE,,,,,13200000,,/coins/kore/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Wild Beast Coin,,,Wild Beast Coin (WBB),0.0,,,5319.0,/media/20477/wbb.png,,,,,,,,,,WBB,,,,,PoW,,288.0,0.0,WBB,,,,,2628000,,/coins/wbb/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,Sonic Screw Driver Coin,,,Sonic Screw Driver Coin (SSD),0.0,,,5320.0,/media/20443/ssd.png,,,,,,,,,,SSD,,,,,PoW/PoS,,289.0,0.0,SSD,,,,,0,,/coins/ssd/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,TileCoin,,,TileCoin (XTC),0.0,,,5321.0,/media/20167/xtc.png,,,,,,,,,,XTC,,,,,,,290.0,0.0,XTC,,,,,100000000,,/coins/xtc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Dnotes,,,Dnotes (NOTE),0.0,,,5322.0,/media/19832/note.png,,,,,,,,,,NOTE,,,,,PoW,,291.0,0.0,NOTE,,,,,500000000,,/coins/note/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,GridPay,,,GridPay (GRID*),0.0,,,5323.0,/media/20313/grid.png,,,,,,,,,,GRID*,,,,,,,292.0,0.0,GRID*,,,,,0,,/coins/gridstar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Ethash,,,,,Ethereum Classic,,,Ethereum Classic (ETC),0.0,,,5324.0,/media/20275/etc2.png,,,,,,,,,,ETC,,,,,PoW,,7.0,0.0,ETC,,,,,,,/coins/etc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,FlorinCoin,,,FlorinCoin (FLO),0.0,,,5325.0,/media/1383331/flo1.png,,,,,,,,,,FLO,,,,,PoW,,293.0,0.0,FLO,,,,,160000000,,/coins/flo/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,MaieutiCoin,,,MaieutiCoin (MMXIV),0.0,,,5326.0,/media/19798/mmxiv.png,,,,,,,,,,MMXIV,,,,,PoS,,294.0,0.0,MMXIV,,,,,2014,,/coins/mmxiv/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,8BIT Coin,,,8BIT Coin (8BIT),0.0,,,5327.0,/media/20176/8bit.png,,,,,,,,,,8BIT,,,,,PoW/PoS,,295.0,0.0,8BIT,,,,,0,,/coins/8bit/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X13,,,,,Sativa Coin,,,Sativa Coin (STV),0.0,,,5328.0,/media/20444/stv.png,,,,,,,,,,STV,,,,,PoW/PoS,,296.0,0.0,STV,,,,,10000000,,/coins/stv/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,EbolaShare,,,EbolaShare (EBS),0.0,,,5329.0,/media/20267/ebs.png,,,,,,,,,,EBS,,,,,PoS,,297.0,0.0,EBS,,,,,2100000,,/coins/ebs/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X13,,,,,AeroMe,,,AeroMe (AM),0.0,,,5330.0,/media/20191/am.png,,,,,,,,,,AM,,,,,PoW/PoS,,298.0,0.0,AM,,,,,12000000,,/coins/am/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
M7M,,,,,Coin Magi,,,Coin Magi (XMG),0.0,,,5331.0,/media/20154/xmg.png,,,,,,,,,,XMG,,,,,PoW/PoM/PoSII,,299.0,0.0,XMG,,,,,,,/coins/xmg/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,AmberCoin,,,AmberCoin (AMBER),0.0,,,5332.0,/media/20187/amber.png,,,,,,,,,,AMBER,,,,,PoW/PoS,,300.0,0.0,AMBER,,,,,1000000000,,/coins/amber/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA3,,,,,JackPotCoin,,,JackPotCoin (JPC),0.0,,,5333.0,/media/19759/jpc.png,,,,,,,,,,JPC,,,,,PoW/PoS,,301.0,0.0,JPC,,,,,0,,/coins/jpc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,NakomotoDark,,,NakomotoDark (NKT),0.0,,,5334.0,/media/20371/nkt.png,,,,,,,,,,NKT,,,,,PoW/PoS,,302.0,0.0,NKT,,,,,0,,/coins/nkt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Multiple,,,,,JoinCoin,,,JoinCoin (J),0.0,,,5335.0,/media/20350/j.png,,,,,,,,,,J,,,,,PoW,,303.0,0.0,J,,,,,2800000,,/coins/j/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,GhostCoin,,,GhostCoin (GHC),0.0,,,5336.0,/media/19721/ghc.png,,,,,,,,,,GHC,,,,,PoW/PoS,,304.0,0.0,GHC,,,,,750000000,,/coins/ghc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X13,,,,,DayTrader Coin,,,DayTrader Coin (DTC),0.0,,,5337.0,/media/19688/dtc.png,,,,,,,,,,DTC,,,,,PoW/PoS,,305.0,0.0,DTC*,,,,,1000000,,/coins/dtc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,ArtByte,,,ArtByte (ABY),0.0,,,5338.0,/media/1383379/aby.png,,,,,,,,,,ABY,,,,,PoW,,306.0,0.0,ABY,,,,,1000000000,,/coins/aby/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,LiteDoge,,,LiteDoge (LDOGE),0.0,,,5339.0,/media/20332/ldoge.png,,,,,,,,,,LDOGE,,,,,PoW/PoS,,307.0,0.0,LDOGE,,,,,35000000000,,/coins/ldoge/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,MasterTraderCoin,,,MasterTraderCoin (MTR),0.0,,,5340.0,/media/19710/frac.png,,,,,,,,,,MTR,,,,,PoW/PoS,,308.0,0.0,MTR,,,,,10110000,,/coins/mtr/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X13,,,,,Triangles Coin,,,Triangles Coin (TRI),0.0,,,5341.0,/media/350568/tri.png,,,,,,,,,,TRI,,,,,PoW/PoS,,309.0,0.0,TRI,,,,,120000,,/coins/tri/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,SwarmCoin,,,SwarmCoin (SWARM),1.0,,,5342.0,/media/20445/swarm.png,,,,,,,,,,SWARM,,,,,,,310.0,0.0,SWARM,,,,,100000000,,/coins/swarm/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,Boolberry,,,Boolberry (BBR),0.0,,,5343.0,/media/19609/bbr.png,,,,,,,,,,BBR,,,,,PoW,,311.0,0.0,BBR,,,,,18450000,,/coins/bbr/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,BitCrystal,,,BitCrystal (BTCRY),0.0,,,5344.0,/media/20210/btcry.png,,,,,,,,,,BTCRY,,,,,,,312.0,0.0,BTCRY,,,,,0,,/coins/btcry/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Momentum,,,,,BitCredit,,,BitCredit (BCR),0.0,,,5345.0,/media/20198/bcr.png,,,,,,,,,,BCR,,,,,PoW,,313.0,0.0,BCR,,,,,210000000,,/coins/bcr/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
CryptoNight,,,,,Pebble Coin,,,Pebble Coin (XPB),0.0,,,5346.0,/media/20158/xpb.png,,,,,,,,,,XPB,,,,,PoW,,314.0,0.0,XPB,,,,,0,,/coins/xpb/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Blake,,,,,Dirac Coin,,,Dirac Coin (XDQ),0.0,,,5347.0,/media/19959/xdq.png,,,,,,,,,,XDQ,,,,,PoW,,315.0,0.0,XDQ,,,,,2272800,,/coins/xdq/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Stanford Folding,,,,,Folding Coin,,,Folding Coin (FLDC),0.0,,,5348.0,/media/20284/fldc.png,,,,,,,,,,FLDC,,,,,PoW,,316.0,0.0,FLDC,,,,,1000000000,,/coins/fldc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,SolarCoin,,,SolarCoin (SLR),0.0,,,5349.0,/media/20699/slr.png,,,,,,,,,,SLR,,,,,PoW,,317.0,0.0,SLR,,,,,98100000000,,/coins/slr/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,Social Media Coin,,,Social Media Coin (SMAC),0.0,,,5350.0,/media/20427/smac.png,,,,,,,,,,SMAC,,,,,PoW/PoS,,318.0,0.0,SMAC,,,,,0,,/coins/smac/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,HOQU,,,HOQU (HQX),0.0,,,535054.0,/media/16746735/hqx.png,,,,,,,,,,HQX,,,,,,,1989.0,0.0,HQX,,,,,300854400,,/coins/hqx/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,TruckCoin,,,TruckCoin (TRK),0.0,,,5351.0,/media/20460/trk.png,,,,,,,,,,TRK,,,,,PoW/PoS,,319.0,0.0,TRK,,,,,1000000,,/coins/trk/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,Ucoin,,,Ucoin (U),0.0,,,5352.0,/media/351629/u.jpg,,,,,,,,,,U,,,,,PoS,,320.0,0.0,U,,,,,20000000,,/coins/u/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Multiple,,,,,Unitus,,,Unitus (UIS),0.0,,,5353.0,/media/20455/uis.png,,,,,,,,,,UIS,,,,,PoW,,321.0,0.0,UIS,,,,,0,,/coins/uis/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
QuBit,,,,,CypherPunkCoin,,,CypherPunkCoin (CYP),0.0,,,5354.0,/media/20248/cyp.png,,,,,,,,,,CYP,,,,,PoW,,322.0,0.0,CYP,,,,,0,,/coins/cyp/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
NeoScrypt,,,,,UFO Coin,,,UFO Coin (UFO),0.0,,,5355.0,/media/12318167/ufo1.png,,,,,,,,,,UFO,,,,,PoW,,323.0,0.0,UFO,,,,,4000000000,,/coins/ufo/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
QuBit,,,,,Ascension Coin,,,Ascension Coin (ASN),0.0,,,5356.0,/media/20192/asn.png,,,,,,,,,,ASN,,,,,PoW/PoS,,324.0,0.0,ASN,,,,,0,,/coins/asn/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,OrangeCoin,,,OrangeCoin (OC),0.0,,,5357.0,/media/19843/oc.png,,,,,,,,,,OC,,,,,PoW/PoS,,325.0,0.0,OC,,,,,200000000,,/coins/oc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,GSM Coin,,,GSM Coin (GSM),0.0,,,5358.0,/media/20316/gsm.png,,,,,,,,,,GSM,,,,,PoW/PoS,,326.0,0.0,GSM,,,,,1800000,,/coins/gsm/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,FriendshipCoin,,,FriendshipCoin (FSC2),0.0,,,5359.0,/media/19717/fsc.png,,,,,,,,,,FSC2,,,,,PoW/PoS,,327.0,0.0,FSC2,,,,,0,,/coins/fsc2/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,NXTTY,,,NXTTY (NXTTY),0.0,,,5360.0,/media/20379/nxtty.png,,,,,,,,,,NXTTY,,,,,,,328.0,0.0,NXTTY,,,,,0,,/coins/nxtty/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X13,,,,,QuBuck Coin,,,QuBuck Coin (QBK),0.0,,,5361.0,/media/20400/qbk.png,,,,,,,,,,QBK,,,,,PoS/PoB,,329.0,0.0,QBK,,,,,0,,/coins/qbk/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Ethash,,,,,EthereumFog,,,EthereumFog (ETF),0.0,,,536137.0,/media/16746737/etf.png,,,,,,,,,,ETF,,,,,PoW,,1990.0,0.0,ETF,,,,,,,/coins/etf/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Blake,,,,,BlakeCoin,,,BlakeCoin (BLC),0.0,,,5362.0,/media/19623/blc.png,,,,,,,,,,BLC,,,,,PoW,,330.0,0.0,BLC,,,,,7000000000,,/coins/blc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
DPoS,,,,,BitcoinX,,,BitcoinX (BCX*),0.0,,,536213.0,/media/16746738/bcx.png,,,,,,,,,,BCX*,,,,,DPoS,,1991.0,0.0,BCX*,,,,,210000000000,,/coins/bcxstar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,Luxmi Coin,,,Luxmi Coin (LUX**),0.0,,,536278.0,/media/16746739/lux.png,,,,,,,,,,LUX**,,,,,PoW/PoS,,1992.0,0.0,LUX**,,,,,,,/coins/luxstarstar/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Lyra2REv2,,,,,Straks,,,Straks (STAK),0.0,,,536279.0,/media/16746740/stak.png,,,,,,,,,,STAK,,,,,PoW,,1993.0,0.0,STAK,,,,,150000000,,/coins/stak/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X15,,,,,MaryJane Coin,,,MaryJane Coin (MARYJ),0.0,,,5363.0,/media/20343/maryj.png,,,,,,,,,,MARYJ,,,,,PoW/PoS,,331.0,0.0,MARYJ,,,,,0,,/coins/maryj/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,OmniCron,,,OmniCron (OMC),0.0,,,5365.0,/media/1381967/omc.png,,,,,,,,,,OMC,,,,,PoW,,333.0,0.0,OMC,,,,,3371337,,/coins/omc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,GigCoin,,,GigCoin (GIG),0.0,,,5366.0,/media/20294/gig.png,,,,,,,,,,GIG,,,,,PoW,,334.0,0.0,GIG,,,,,0,,/coins/gig/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,CyberCoin,,,CyberCoin (CC),0.0,,,5367.0,/media/20225/cc.png,,,,,,,,,,CC,,,,,PoW/PoS,,335.0,0.0,CC,,,,,0,,/coins/cc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,BitstarCoin,,,BitstarCoin (BITS),0.0,,,5368.0,/media/19622/bits.png,,,,,,,,,,BITS,,,,,PoW/PoS,,336.0,0.0,BITS,,,,,54256119,,/coins/bits/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,LTBCoin,,,LTBCoin (LTBC),0.0,,,5369.0,/media/20336/ltb.png,,,,,,,,,,LTBC,,,,,PoP/PoV/PoQ,,337.0,0.0,LTBC,,,,,0,,/coins/ltbc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,BannerCoin,,,BannerCoin (BCOIN),0.0,,,536905.0,/media/16746742/bcoin.png,,,,,,,,,,BCOIN,,,,,,,1994.0,0.0,BCOIN,,,,,100000000,,/coins/bcoin/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,NeosCoin,,,NeosCoin (NEOS),0.0,,,5370.0,/media/1382788/neos1.png,,,,,,,,,,NEOS,,,,,PoS,,338.0,0.0,NEOS,,,,,21000000,,/coins/neos/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,HyperCoin,,,HyperCoin (HYPER),0.0,,,5371.0,/media/19744/hyper.png,,,,,,,,,,HYPER,,,,,PoW/PoS,,339.0,0.0,HYPER,,,,,0,,/coins/hyper/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Vtorrent,,,Vtorrent (VTR),0.0,,,5372.0,/media/20471/vtr.png,,,,,,,,,,VTR,,,,,PoW/PoS,,340.0,0.0,VTR,,,,,20000000,,/coins/vtr/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,MetalCoin,,,MetalCoin (METAL),0.0,,,5373.0,/media/20359/metal.png,,,,,,,,,,METAL,,,,,PoW,,341.0,0.0,METAL,,,,,0,,/coins/metal/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,PinkCoin,,,PinkCoin (PINK),0.0,,,5374.0,/media/350588/pinkcoin-logo.png,,,,,,,,,,PINK,,,,,PoW/PoS,,342.0,0.0,PINK,,,,,500000000,,/coins/pink/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,GreenCoin,,,GreenCoin (GRE),0.0,,,5375.0,/media/1382396/grn.png,,,,,,,,,,GRE,,,,,PoW,,343.0,0.0,GRE,,,,,10000000000,,/coins/gre/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
XG Hash,,,,,XG Sports,,,XG Sports (XG),0.0,,,5376.0,/media/20156/xg.png,,,,,,,,,,XG,,,,,PoW/PoS,,344.0,0.0,XG,,,,,0,,/coins/xg/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,ChildCoin,,,ChildCoin (CHILD),0.0,,,5377.0,/media/20233/child.png,,,,,,,,,,CHILD,,,,,PoW,,345.0,0.0,CHILD,,,,,2000000,,/coins/child/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X13,,,,,BOOM Coin,,,BOOM Coin (BOOM),0.0,,,5378.0,/media/20208/boom.png,,,,,,,,,,BOOM,,,,,PoW/PoS,,346.0,0.0,BOOM,,,,,0,,/coins/boom/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Instamine Nuggets,,,Instamine Nuggets (MINE),0.0,,,5379.0,/media/20356/mine.png,,,,,,,,,,MINE,,,,,PoW,,347.0,0.0,MINE,,,,,21649485,,/coins/mine/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,ROS Coin,,,ROS Coin (ROS),0.0,,,5380.0,,,,,,,,,,,ROS,,,,,PoW/PoS,,348.0,0.0,ROS,,,,,0,,/coins/ros/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,Unattanium,,,Unattanium (UNAT),0.0,,,5381.0,/media/20456/unat.png,,,,,,,,,,UNAT,,,,,PoW,,349.0,0.0,UNAT,,,,,0,,/coins/unat/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,SlimCoin,,,SlimCoin (SLM),0.0,,,5382.0,/media/20426/slm.png,,,,,,,,,,SLM,,,,,PoB,,350.0,0.0,SLM,,,,,0,,/coins/slm/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,GAIA Platform,,,GAIA Platform (GAIA),0.0,,,5383.0,/media/20290/gaia.png,,,,,,,,,,GAIA,,,,,PoS,,351.0,0.0,GAIA,,,,,24000000,,/coins/gaia/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,TrustPlus,,,TrustPlus (TRUST),0.0,,,5384.0,/media/19935/trust.png,,,,,,,,,,TRUST,,,,,PoW/PoS,,352.0,0.0,TRUST,,,,,,,/coins/trust/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
CryptoNight,,,,,FantomCoin ,,,FantomCoin  (FCN),0.0,,,5385.0,/media/20282/fcn.png,,,,,,,,,,FCN,,,,,PoW,,353.0,0.0,FCN,,,,,18400000,,/coins/fcn/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
M7 POW,,,,,Cryptonite,,,Cryptonite (XCN),0.0,,,5386.0,/media/20483/xcn.png,,,,,,,,,,XCN,,,,,PoW,,354.0,0.0,XCN,,,,,1840000000,,/coins/xcn/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Curecoin,,,Curecoin (CURE),0.0,,,5387.0,/media/1383812/cure.png,,,,,,,,,,CURE,,,,,PoW,,355.0,0.0,CURE,,,,,0,,/coins/cure/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Gridmaster,,,Gridmaster (GMC),0.0,,,5388.0,/media/20299/gmc.png,,,,,,,,,,GMC,,,,,PoW,,356.0,0.0,GMC,,,,,84000000,,/coins/gmc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Multiple,,,,,MemoryCoin,,,MemoryCoin (MMC),0.0,,,5389.0,/media/19795/mmc.png,,,,,,,,,,MMC,,,,,PoW,,357.0,0.0,MMC,,,,,10000000,,/coins/mmc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,BitcoinPlus,,,BitcoinPlus (XBC),0.0,,,5391.0,/media/20488/xbc.png,,,,,,,,,,XBC,,,,,PoW/PoS,,359.0,0.0,XBC,,,,,,,/coins/xbc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Blake2S,,,,,Honey,,,Honey (HONEY),0.0,,,53915.0,/media/1382937/honey1.png,,,,,,,,,,HONEY,,,,,PoW/PoS,,1128.0,0.0,HONEY,,,,,7000000,,/coins/honey/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,ConSpiracy Coin ,,,ConSpiracy Coin  (CYC),0.0,,,5392.0,/media/19671/cyc.png,,,,,,,,,,CYC,,,,,PoW,,360.0,0.0,CYC,,,,,33000000,,/coins/cyc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,OctoCoin,,,OctoCoin (OCTO),1.0,,,5393.0,/media/19983/888.png,,,,,,,,,,OCTO,,,,,,,361.0,0.0,OCTO,,,,,88000000,,/coins/octo/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,MasterCoin,,,MasterCoin (MSC),1.0,,,5394.0,/media/19814/mst.png,,,,,,,,,,MSC,,,,,PoW,,362.0,0.0,MSC,,,,,619478,,/coins/msc/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X13,,,,,MartexCoin,,,MartexCoin (MXT),0.0,,,53944.0,/media/1382782/mxt.jpg,,,,,,,,,,MXT,,,,, PoW/PoS,,1129.0,0.0,MXT,,,,,5000000,,/coins/mxt/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,EggCoin,,,EggCoin (EGG),0.0,,,5395.0,/media/20269/egg.png,,,,,,,,,,EGG,,,,,PoW/PoS,,363.0,0.0,EGG,,,,,3891,,/coins/egg/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Ethash,,,,,Musicoin,,,Musicoin (MUSIC),0.0,,,53950.0,/media/1382783/music.png,,,,,,,,,,MUSIC,,,,,PoW,,1130.0,0.0,MUSIC,,,,,454898394,,/coins/music/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Coin.2,,,Coin.2 (C2),0.0,,,5396.0,/media/19640/c2.png,,,,,,,,,,C2,,,,,PoW/PoS,,364.0,0.0,C2,,,,,,,/coins/c2/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
,,,,,GlowShares,,,GlowShares (GSX),0.0,,,5397.0,/media/20314/gsxjpeg.png,,,,,,,,,,GSX,,,,,PoS,,365.0,0.0,GSX,,,,,0,,/coins/gsx/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,Camcoin,,,Camcoin (CAM),0.0,,,5398.0,/media/20220/cam.png,,,,,,,,,,CAM,,,,,PoW/PoS,,366.0,0.0,CAM,,,,,10000000,,/coins/cam/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Multiple,,,,,Ribbit Rewards,,,Ribbit Rewards (RBR),0.0,,,5399.0,/media/20408/rbr.png,,,,,,,,,,RBR,,,,,PoW,,367.0,0.0,RBR,,,,,1000000000,,/coins/rbr/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Quotient,,,Quotient (XQN),0.0,,,5400.0,/media/12318067/xqn.png,,,,,,,,,,XQN,,,,,PoW/PoS,,368.0,0.0,XQN,,,,,0,,/coins/xqn/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
X11,,,,,ICASH,,,ICASH (ICASH),0.0,,,5401.0,/media/20319/icash.png,,,,,,,,,,ICASH,,,,,PoW,,369.0,0.0,ICASH,,,,,1000000,,/coins/icash/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Curve25519,,,,,Node,,,Node (NODE),0.0,,,5402.0,/media/20373/node.png,,,,,,,,,,NODE,,,,,PoA,,370.0,0.0,NODE,,,,,1000000000,,/coins/node/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
SHA256,,,,,SoonCoin,,,SoonCoin (SOON),0.0,,,5403.0,/media/20436/soon.png,,,,,,,,,,SOON,,,,,PoW,,371.0,0.0,SOON,,,,,21000000,,/coins/soon/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,BitMiles,,,BitMiles (BTMI),0.0,,,5404.0,/media/20213/btmi.png,,,,,,,,,,BTMI,,,,,PoW,,372.0,0.0,BTMI,,,,,4832660000,,/coins/btmi/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,Event Token,,,Event Token (EVENT),0.0,,,5405.0,/media/20277/event.png,,,,,,,,,,EVENT,,,,,PoW/PoS,,373.0,0.0,EVENT,,,,,0,,/coins/event/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,1Credit,,,1Credit (1CR),0.0,,,5406.0,/media/20175/1cr.png,,,,,,,,,,1CR,,,,,PoW,,374.0,0.0,1CR,,,,,92000000000,,/coins/1cr/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
Scrypt,,,,,ViorCoin,,,ViorCoin (VIOR),0.0,,,5407.0,/media/20469/viorjpeg.png,,,,,,,,,,VIOR,,,,,PoW/PoS,,375.0,0.0,VIOR,,,,,0,,/coins/vior/overview,,,,,,,,cryptocompare,2017-12-29 00:02:25.141341
